numCinema;nomCinema;ancienneRegion;nouvelleRegion;adresseCinema;numCommune;nomCommune;populationCommune;numDepartement;numUniteUrbaine;nomUniteUrbaine;populationUniteUrbaine;situationGeographique;nbEcrans;nbFauteuils;nbSemainesActivite;nbSeances;nbEntrees2020;nbEntrees2019;evolutionEntrees;trancheEntrees;proprietaireCinema;programmateurCinema;AE;categorieAE;labelAE;genre;multiplexe;zoneCommune;nbFilmsProgrammes;nbFilmsInedits;nbFilmsSemaine1;PdMentreesFilmsFR;PdMentreesFilmsUSA;PdMentreesFilmsEUR;PdMentreesFilmsAutres;nbFilmsAE;PdMentreesFilmsAE;latitude;longitude;geolocalisation
202085;MODERN;Auvergne;Auvergne - Rhône-Alpes;PLACE DU POSTILLON;63178;Issoire;14564;63;63304;Issoire;15450;06-autres communes et unités urbaines;3;408;31;1444;22998;30890;-0,255487213;De 20 à 30 000 entrées;CINEMA LE MODERN;LES CINEMAS GAUMONT PATHE;OUI;E;;FIXE;NON;C;73;54;32;72,27240314;15,77133349;7,998573806;3,957689565;31;51,794628;45.543752;3.244977;45.543752, 3.244977
202214;CINE D ISSY;Ile-de-France;Ile-de-France;MAIL RAYMOND MENAND;92040;Issy-les-Moulineaux;69093;92;00851;Paris;10706072;02-Grande Couronne;1;376;25;234;11566;1111;9,410441044;De 10 à 20 000 entrées;SOCIETE D EXPLOITATION DU PALAIS DES ARTS ET CONGRES D ISSY LES;;NON;NON;;FIXE;NON;B;50;44;10;58,71497169;33,43367018;4,74808285;3,103275281;22;18,25055544;48.825247;2.271161;48.825247, 2.271161
202562;PATHE;Ile-de-France;Ile-de-France;5 RUE FRANCOIS MITTERRAND;94041;Ivry-sur-Seine;59572;94;00851;Paris;10706072;02-Grande Couronne;14;3830;31;12709;214890;10433;19,59714368;De 200 à 300 000 entrées;PATHE IVRY;LES CINEMAS GAUMONT PATHE;NON;NON;;FIXE;OUI;B;204;116;102;50,90504922;33,91552874;11,4322007;3,74722134;48;40,29850746;48.824074;2.387803;48.824074, 2.387803
205001;LE BEAUMANOIR;Bretagne;Bretagne;RUE DES DOUVES;56091;Josselin;2495;56;56106;Josselin;2495;06-autres communes et unités urbaines;1;321;29;197;4080;22451;-0,818270901;De 2 à 5 000 entrées;ASSOC CINEMA LE BEAUMANOIR;SAS CINE DIFFUSION;OUI;E;;FIXE;NON;I;120;92;1;66,69217036;17,01096659;11,34914563;4,947717419;61;42,36164244;47.953858;-2.545992;47.953858, -2.545992
210701;LA STRADA;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;BOULODROME LA STRADA (PLEIN AIR);84058;Lacoste;409;84;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;100;30;282;8675;13088;-0,337179095;De 5 à 10 000 entrées;ASSOCIATION LA STRADA;;OUI;E;JP;ITINERANT;NON;R;97;56;1;49,66233766;34,58008658;4,9004329;10,85714286;63;30,16450216;43.847212;5.273548;43.847212, 5.273548
213462;CINE PENTHIEVRE;Bretagne;Bretagne;18 BIS RUE DE BOUIN;22093;Lamballe;13465;22;22301;Lamballe;13465;06-autres communes et unités urbaines;1;210;29;164;5806;73105;-0,920579988;De 5 à 10 000 entrées;ASSOCIATION PENTHIEVRE OMNISPORTS;SAS CINE DIFFUSION;NON;NON;;FIXE;NON;I;68;52;0;50,64629847;35,31139835;9,048178613;4,994124559;26;29,67097532;48.46778;-2.510319;48.46778, -2.510319
214541;LE ROHAN;Bretagne;Bretagne;55 RUE DE LA FONTAINE BLANCHE;29103;Landerneau;15746;29;29308;Landerneau;17686;06-autres communes et unités urbaines;2;470;28;690;14431;5173;1,78967717;De 10 à 20 000 entrées;LE ROHAN;SAS CINE DIFFUSION;OUI;E;JP;FIXE;NON;C;79;57;30;65,56178406;24,12868633;8,652205703;1,657323909;32;30,56300268;48.452604;-4.252927;48.452604, -4.252927
217372;Cinéma Théâtre le Phénix;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;1 RUE DE LA PAIX;05070;Laragne-Montéglin;3455;05;05104;Laragne-Montéglin;3816;06-autres communes et unités urbaines;1;160;30;591;4764;300510;-0,98414695;De 2 à 5 000 entrées;MERITAN THIERRY PATRICK GEORGES;SARL MC4 DISTRIBUTION;OUI;E;JPPR;FIXE;NON;C;150;126;3;56,3764292;16,05101143;4,793315743;22,77924362;63;55,89270009;44.314841;5.822237;44.314841, 5.822237
224532;FOYER;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;FOYER;06075;Levens;4741;06;06108;Levens;4741;06-autres communes et unités urbaines;1;0;27;103;2835;22765;-0,875466725;De 2 à 5 000 entrées;LES CINEMAS DE SAINT RAPHAEL (EX LIDO RIALTO CINEMA ST RAPHAEL);;NON;NON;;ITINERANT;NON;I;54;41;1;54,36408978;8,229426434;37,40648379;0;18;6,234413965;43.860403;7.223268;43.860403, 7.223268
227031;METROPOLE;Nord-Pas-de-Calais;Hauts-de-France;26 RUE DES PONTS DE COMINES;59350;Lille;232741;59;59702;Lille (partie française);1039397;04-Unités urbaines de 100 000 hbts ou plus;4;466;31;3267;54494;4719;10,54778555;De 50 à 80 000 entrées;UGC CINE CITE;UGC DIFFUSION;OUI;A;RD;FIXE;NON;C;88;67;66;63,41591987;28,94043226;4,744333158;2,899314707;78;47,07432789;50.636559;3.066988;50.636559, 3.066988
227982;CENTRE CULTUREL JULIOBONA;Haute-Normandie;Normandie;PLACE DE COUBERTIN;76384;Lillebonne;8963;76;76402;Lillebonne;21641;05-Unités urbaines de 20 000 à 100 000 hbts;1;377;14;70;3252;58188;-0,944112188;De 2 à 5 000 entrées;ASSOCIATION CULTURELLE DE LILLEBONNE;SARL NORD OUEST EXPLOITATION CINEMA;NON;NON;;FIXE;NON;C;36;25;0;52,84669211;31,28180662;10,62340967;5,248091603;10;31,94974555;49.518115;0.53231;49.518115, 0.53231
229261;ROYAL;Basse-Normandie;Normandie;12 14 RUE DU 11 NOVEMBRE;14366;Lisieux;20771;14;14401;Lisieux;28545;05-Unités urbaines de 20 000 à 100 000 hbts;3;536;31;1227;18324;913512;-0,97994115;De 10 à 20 000 entrées;SOCIETE NORMANDE D EXPLOITATION INDUSTRIELLE ET COMMERCIALE;SARL GPCI;NON;NON;;FIXE;NON;C;67;56;35;72,26617031;17,49651;7,398790135;2,838529549;9;49,74406701;49.143794;0.227798;49.143794, 0.227798
232586;MEGARAMA;Franche-Comté;Bourgogne - Franche-Comté;PROMENADE DE LA CHEVALERIE;39300;Lons-le-Saunier;17459;39;39401;Lons-le-Saunier;26894;05-Unités urbaines de 20 000 à 100 000 hbts;7;995;31;6743;63194;5857;9,78948267;De 50 à 80 000 entrées;CS MULTIMEDIA;SAS AGORA CINEMAS;NON;NON;;FIXE;NON;C;131;104;101;67,77368905;24,6274149;5,593376265;2,005519779;22;45,39098436;46.673143;5.558777;46.673143, 5.558777
232943;LE CINEMA;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;BOULEVARD CLEMENCEAU;83072;Lorgues;9042;83;83303;Lorgues;10853;06-autres communes et unités urbaines;1;120;30;378;5354;552888;-0,990316303;De 5 à 10 000 entrées;CINE ESPACE EVASION;;OUI;E;RD;FIXE;NON;C;121;95;2;60,84663333;27,70737722;4,383861908;7,062127543;90;32,76936776;43.493104;6.361864;43.493104, 6.361864
233722;QUAI DES IMAGES;Bretagne;Bretagne;BLVD VICTOR ETIENNE;22136;Loudéac;9615;22;22205;Loudéac;9615;06-autres communes et unités urbaines;2;409;31;1247;13411;39328;-0,658996135;De 10 à 20 000 entrées;BESSAC RAYMOND ANDRE;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;OUI;E;RDJPPR;FIXE;NON;I;185;129;35;62,84631088;20,09332167;6,153397492;10,90696996;109;55,43890347;48.172681;-2.751236;48.172681, -2.751236
233742;L ARIXO;Midi-Pyrénées;Occitanie;L'ARIXO;65282;Loudenvielle;286;65;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;107;31;164;3601;36114;-0,900287977;De 2 à 5 000 entrées;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;;OUI;E;;FIXE;NON;R;104;87;11;61,59459459;22,39189189;9,054054054;6,959459459;45;60,82432432;42.795333;0.411078;42.795333, 0.411078
233941;EDEN;Bourgogne;Bourgogne - Franche-Comté;13 RUE DES DODANES;71263;Louhans;6354;71;71301;Louhans;11877;06-autres communes et unités urbaines;3;469;31;1794;7040;54771;-0,871464826;De 5 à 10 000 entrées;FOURNIER CHRISTOPHE CINEMA;;OUI;E;;FIXE;NON;C;105;81;28;54,22322775;28,30568125;13,52438411;3,946706888;42;51,48315737;46.630199;5.222983;46.630199, 5.222983
235561;LE CINEMA;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;11 RUE DE LA REPUBLIQUE;83073;Le Luc;10821;83;83307;Le Luc;15177;06-autres communes et unités urbaines;1;100;29;282;2674;18516;-0,855584359;De 2 à 5 000 entrées;POLYMAGES;SARL MC4 DISTRIBUTION;OUI;E;;FIXE;NON;C;93;79;0;65,98870057;24,63276836;7,796610169;1,581920904;36;44,97175141;43.395569;6.311016;43.395569, 6.311016
235831;DRAKKAR;Basse-Normandie;Normandie;PLACE ABEL DOUCET;14384;Luc-sur-Mer;3171;14;14302;Douvres-la-Délivrande - Luc-sur-Mer;14825;06-autres communes et unités urbaines;1;340;7;33;544;2227;-0,755725191;Moins de 2000 entrées;SOCIETE NORMANDE D EXPLOITATION INDUSTRIELLE ET COMMERCIALE;SARL GPCI;NON;NON;;FIXE;NON;C;12;11;0;61,88186813;29,51007326;7,326007326;1,282051282;2;39,42307692;49.310786;-0.361997;49.310786, -0.361997
236833;ESPACE MELIES;Franche-Comté;Bourgogne - Franche-Comté;ESPLANADE CHARLES DE GAULLE;70310;Lure;8253;70;70302;Lure;11135;06-autres communes et unités urbaines;2;352;30;752;14480;1566;8,246487867;De 10 à 20 000 entrées;COMMUNAUTE DE COMMUNES DU PAYS DE LURE;;OUI;E;JP;FIXE;NON;C;126;92;5;45,82733813;45,76069671;6,439227565;1,972737599;40;14,90344566;47.686072;6.497922;47.686072, 6.497922
237945;LE CINEMA;Rhône-Alpes;Auvergne - Rhône-Alpes;18 RUE SAINT POLYCARPE;69123;Lyon;513275;69;00758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;1;46;27;589;1604;50429;-0,968192905;Moins de 2000 entrées;LE CINEMA OPERA;;NON;NON;;FIXE;NON;C;69;51;0;49,73053191;38,32695462;6,201671483;5,74084199;61;42,9743029;45.768607;4.834444;45.768607, 4.834444
238021;Lumière Bellecour;Rhône-Alpes;Auvergne - Rhône-Alpes;12 RUE DE LA BARRE;69123;Lyon;513275;69;00758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;3;214;31;2426;28844;38795;-0,256502127;De 20 à 30 000 entrées;CINEMA NATIONAL POPULAIRE;SARL EXHANTHUS;OUI;A;RD;FIXE;NON;C;128;84;62;48,58490566;37,84067086;13,57442348;0;110;6,236897275;45.757455;4.835595;45.757455, 4.835595
239121;CINÉMACHECOUL;Pays de la Loire;Pays de la Loire;23 RUE DES CAPUCINS;44087;Machecoul-Saint-Même;7341;44;44202;Machecoul;7341;06-autres communes et unités urbaines;2;327;30;595;13340;22931;-0,418254764;De 10 à 20 000 entrées;CINEMA SAINT HONORE;SNC SAGEC - CINE 32 VEO;OUI;E;JPPR;FIXE;NON;I;126;94;10;37,27776765;56,29539006;4,609938309;1,816903975;53;8,232032694;46.993184;-1.823515;46.993184, -1.823515
242422;MARCEL PAGNOL;Ile-de-France;Ile-de-France;17 RUE BERANGER;92046;Malakoff;29897;92;00851;Paris;10706072;02-Grande Couronne;1;198;26;318;14057;19073;-0,262989566;De 10 à 20 000 entrées;ASSOCIATION THEATRE 71;;OUI;C;JP;FIXE;NON;B;85;58;2;55,00282646;29,36687394;6,020350481;9,609949124;63;47,59751272;48.820911;2.302756;48.820911, 2.302756
244496;PATHE;Pays de la Loire;Pays de la Loire;3 PLACE DES JACOBINS;72181;Le Mans;143325;72;72701;Le Mans;210018;04-Unités urbaines de 100 000 hbts ou plus;11;1811;31;9963;165949;12020;12,80607321;De 150 à 200 000 entrées;PATHE LE MANS;LES CINEMAS GAUMONT PATHE;NON;NON;;FIXE;OUI;C;203;126;111;68,06160027;15,45028457;11,63374623;4,854368932;58;63,10679612;48.007113;0.199047;48.007113, 0.199047
244715;LE CHAPLIN;Ile-de-France;Ile-de-France;PLACE MENDES FRANCE;78361;Mantes-la-Jolie;44799;78;00851;Paris;10706072;03-Petite couronne;1;300;9;34;3495;13113;-0,733470602;De 2 à 5 000 entrées;CENTRE CULTUREL LE CHAPLIN;;NON;NON;;FIXE;NON;B;9;0;0;77,51824818;13,94160584;7,372262774;1,167883212;7;43,79562044;49.000101;1.683456;49.000101, 1.683456
246432;ATMOSPHERE;Ile-de-France;Ile-de-France;PARC DES CELESTINS;91363;Marcoussis;8132;91;00851;Paris;10706072;03-Petite couronne;1;231;34;467;8373;24592;-0,659523422;De 5 à 10 000 entrées;VILLE DE MARCOUSSIS;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;OUI;C;JP;FIXE;NON;B;115;80;0;63,77952756;9,00464365;14,11265899;13,1031698;68;65,63698768;48.642026;2.222592;48.642026, 2.222592
249942;ALHAMBRA;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;2 RUE DU CINEMA;13055;Marseille;861635;13;00759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;1;256;31;755;15899;20767;-0,234410363;De 10 à 20 000 entrées;CINEMARSEILLE;;OUI;A;RDJPPR;FIXE;NON;C;135;70;12;66,79389313;22,39185751;8,078880407;2,735368957;102;50,44529262;43.360713;5.330247;43.360713, 5.330247
252134;CINEMASSY;Ile-de-France;Ile-de-France;PLACE DE FRANCE;91377;Massy;48363;91;00851;Paris;10706072;03-Petite couronne;3;417;31;2115;14057;9870;0,424214792;De 10 à 20 000 entrées;CINEMASSY;;OUI;C;;FIXE;NON;B;190;125;30;57,60309278;32,98969072;5,670103093;3,737113402;151;43,29896907;48.732679;2.288638;48.732679, 2.288638
252991;L AURORE;Bretagne;Bretagne;5 RUE DU FRERE CYPRIEN;35168;Val d'Anast;3908;35;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;173;28;119;2248;27545;-0,918388092;De 2 à 5 000 entrées;L'AURORE;SAS CINE DIFFUSION;OUI;E;;FIXE;NON;R;83;61;0;60,9758373;28,38884224;5,31766023;5,31766023;27;32,08321672;47.891029;-1.991909;47.891029, -1.991909
253313;SALLE DES FETES;Languedoc-Roussillon;Occitanie;SALLE DES FETES;66107;Maury;802;66;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;260;25;135;4952;8867;-0,441524755;De 2 à 5 000 entrées;CINEMAGINAIRE;CINEMAGINAIRE;OUI;E;;ITINERANT;NON;R;55;35;7;43,70668416;49,7864119;4,886824893;1,620079054;20;12,61853697;42.814211;2.600537;42.814211, 2.600537
253442;CINEMAUV;Midi-Pyrénées;Occitanie;PLACE DU FOIRAL;32249;Mauvezin;2149;32;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;92;19;76;1354;61485;-0,977978369;Moins de 2000 entrées;FOYER RURAL JEUNES EDUCATION POPULAIRE;SNC SAGEC - CINE 32 VEO;OUI;E;JP;FIXE;NON;R;66;61;5;45,74635241;23,88327722;26,8013468;3,569023569;30;70,32547699;43.731827;0.878411;43.731827, 0.878411
254781;UGC MAJESTIC;Ile-de-France;Ile-de-France;11 PLACE HENRI IV;77284;Meaux;53720;77;77501;Meaux;74463;03-Petite couronne;7;1129;11;2626;46225;989339;-0,953276885;De 40 à 50 000 entrées;SOCIETE DU CINEMA MAJESTIC  MEAUX;UGC DIFFUSION;NON;NON;;FIXE;NON;C;108;38;28;56,49471722;26,91112492;13,73523928;2,858918583;65;34,4313238;48.95945;2.882959;48.95945, 2.882959
255911;LE MELIES;Poitou-Charentes;Nouvelle Aquitaine;PLACE BUJAULT;79174;Melle;3607;79;79203;Melle;5471;06-autres communes et unités urbaines;2;434;29;537;12240;11533;0,06130235;De 10 à 20 000 entrées;CINEMEL;SNC SAGEC - CINE 32 VEO;OUI;E;RDJPPR;FIXE;NON;C;122;84;1;53,5173499;34,50872714;7,876101932;4,097821025;84;31,34544053;46.222661;-0.144659;46.222661, -0.144659
258652;GERARD PHILIPE;Picardie;Hauts-de-France;RUE PAUL DOUMER;80533;Mers-les-Bains;2840;80;00453;Eu;20095;05-Unités urbaines de 20 000 à 100 000 hbts;1;214;30;786;19006;29682;-0,359679267;De 10 à 20 000 entrées;RD DIFFUSION;SARL CINEODE;NON;NON;;FIXE;NON;B;96;79;47;50,19305019;32,23938224;15,37966538;2,187902188;39;41,11969112;50.066803;1.384364;50.066803, 1.384364
258732;DOMINO;Picardie;Hauts-de-France;RUE FRANÇOIS TRUFFAUT;60395;Méru;14703;60;60302;Méru;14703;06-autres communes et unités urbaines;2;237;30;1468;8200;150877;-0,945651093;De 5 à 10 000 entrées;ASSOCIATION MERU CINEMA;;OUI;E;RDJPPR;FIXE;NON;I;141;109;28;43,86227545;50,82335329;3,068862275;2,245508982;52;44,68562874;49.234352;2.134691;49.234352, 2.134691
258952;LA LUCIOLE;Ile-de-France;Ile-de-France;1 ROUTE DE PONTOISE;95394;Méry-sur-Oise;9531;95;00851;Paris;10706072;03-Petite couronne;1;228;23;182;2377;193058;-0,987687638;De 2 à 5 000 entrées;COMMUNE DE MERY SUR OISE;SARL GPCI;NON;NON;;FIXE;NON;B;69;57;0;55,71428571;31,99294533;6,419753086;5,873015873;22;54,05643739;49.060326;2.170288;49.060326, 2.170288
261581;CINEMA LE RABELAIS;Rhône-Alpes;Auvergne - Rhône-Alpes;21 ROUTE DE FRANGY;74010;Annecy;125694;74;74601;Annecy;168098;04-Unités urbaines de 100 000 hbts ou plus;1;287;27;322;8375;188548;-0,955581603;De 5 à 10 000 entrées;CINE L'ARLEQUIN;;OUI;C;;FIXE;NON;C;93;62;2;64,27015251;18,26953003;7,282913165;10,1774043;47;66,07531902;45.916394;6.090209;45.916394, 6.090209
262622;LES CINEMAS DE MILLAU;Midi-Pyrénées;Occitanie;15 RUE DE LA CONDAMINE;12145;Millau;22234;12;12401;Millau;23837;05-Unités urbaines de 20 000 à 100 000 hbts;4;581;30;2840;26208;44554;-0,411769987;De 20 à 30 000 entrées;LES LUMIERES DE LA VILLE;SARL CINEODE;OUI;D;RDJP;FIXE;NON;C;173;137;94;80,57885906;14,30369128;4,194630872;0,922818792;80;27,85234899;44.100489;3.076198;44.100489, 3.076198
263372;CINE ASTARAC;Midi-Pyrénées;Occitanie;RUE DESMONTS;32256;Mirande;3483;32;32105;Mirande;3932;06-autres communes et unités urbaines;1;250;28;137;3913;36470;-0,892706334;De 2 à 5 000 entrées;FEDERATION DES ASSOCIATIONS LAIQUES D' EDUCATION POPULAIRE GERS;SNC SAGEC - CINE 32 VEO;OUI;E;;FIXE;NON;C;108;80;7;60,52749218;29,950827;6,347787215;3,173893608;45;54,22440769;43.513752;0.405519;43.513752, 0.405519
264151;LE KERFANY;Bretagne;Bretagne;13 RUE DES MOULINS;29150;Moëlan-sur-Mer;6874;29;29206;Moëlan-sur-Mer;6874;06-autres communes et unités urbaines;1;172;31;545;19164;297740;-0,935635118;De 10 à 20 000 entrées;LES GARS DE SAINT PHILIBERT;SAS CINE DIFFUSION;OUI;E;RDJPPR;FIXE;NON;I;167;119;14;57,18631179;32,62357414;6,768060837;3,422053232;92;38,85931559;47.808314;-3.635534;47.808314, -3.635534
267243;LE LASCAUX;Aquitaine;Nouvelle Aquitaine;RUE WILSON;24294;Montpon-Ménestérol;5466;24;00354;Montpon-Ménestérol;11508;06-autres communes et unités urbaines;1;179;31;321;5311;29808;-0,821826355;De 5 à 10 000 entrées;ARTS ET TECHNIQUES;SNC SAGEC - CINE 32 VEO;OUI;E;JP;FIXE;NON;C;120;87;0;56,13612683;14,43214779;16,12739714;13,30432824;48;83,0953789;45.008093;0.159645;45.008093, 0.159645
267433;LE LIBERTY 1;Aquitaine;Nouvelle Aquitaine;RUE DE LA FRATERNITE;47179;Monsempron-Libos;2093;47;47302;Fumel;11735;06-autres communes et unités urbaines;2;312;31;827;11636;11075;0,050654628;De 10 à 20 000 entrées;ASSOCIATION CINE LIBERTY;;OUI;E;RDJPPR;FIXE;NON;B;183;125;5;57,40576215;7,856326945;21,42403858;13,31387232;113;94,3266912;44.481887;0.946365;44.481887, 0.946365
267481;CINEMA  11X20 14;Ile-de-France;Ile-de-France;21 RUE DE LA CROIX-ROUGE;77298;Mons-en-Montois;463;77;00000;Zone rurale;14541106;03-Petite couronne;1;48;20;242;1789;72000;-0,975152778;Moins de 2000 entrées;ONZE VINGT QUATORZE OU 11 X 20 + 14;SARL GPCI;OUI;E;;FIXE;NON;R;119;72;0;24,83870968;24,40860215;50,75268817;0;94;67,95698925;48.490092;3.148397;48.490092, 3.148397
268122;CINEMA CAMERA 5 (LOUIS ET AUGUSTE LUMIERE);Pays de la Loire;Pays de la Loire;AV VILLEBOIS MAREUIL;85146;Montaigu;5180;85;85302;Montaigu;13921;06-autres communes et unités urbaines;2;280;30;744;16733;380504;-0,956024115;De 10 à 20 000 entrées;VILLE DE MONTAIGU;SAS CINE DIFFUSION;OUI;E;JPPR;FIXE;NON;C;142;102;13;61,22984627;17,7727784;9,317585302;11,67979003;71;79,66254218;46.98002;-1.316083;46.98002, -1.316083
268583;ALTICINE;Centre;Centre - Val-de-Loire;6 RUE DU PORT;45208;Montargis;14254;45;45501;Montargis;55881;05-Unités urbaines de 20 000 à 100 000 hbts;9;1499;31;7160;92060;13952;5,598337156;De 80 à 100 000 entrées;SOCIETE GATINAISE DE SPECTACLES;SARL GPCI;OUI;D;;FIXE;OUI;C;194;139;111;57,9492432;24,85489928;13,0533743;4,142483214;82;57,27779675;48.001962;2.729169;48.001962, 2.729169
269255;COLISEE CONCORDE;Franche-Comté;Bourgogne - Franche-Comté;8 RUE HENRI MOUHOT;25388;Montbéliard;25336;25;25601;Montbéliard;106486;04-Unités urbaines de 100 000 hbts ou plus;4;1053;31;2764;16270;34346;-0,526291271;De 10 à 20 000 entrées;CINEMA DU COLISEE;;OUI;C;RDJPPR;FIXE;NON;C;168;107;70;46,67807243;18,67693185;26,36156259;8,283433134;120;79,82606216;47.50866;6.801618;47.50866, 6.801618
270673;OLYMPIC;Auvergne;Auvergne - Rhône-Alpes;RUE LAVIALLE;63236;Mont-Dore;1328;63;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;178;28;231;4170;12893;-0,676568681;De 2 à 5 000 entrées;CINEMA OLYMPIC;;NON;NON;;FIXE;NON;R;58;50;1;47,92618629;48,01405975;0;4,059753954;22;25,72934974;45.575851;2.809534;45.575851, 2.809534
271071;NEF;Rhône-Alpes;Auvergne - Rhône-Alpes;17 BD ARISTIDE BRIAND;26198;Montélimar;38397;26;00551;Montélimar;55791;05-Unités urbaines de 20 000 à 100 000 hbts;7;627;31;4974;34653;95908;-0,63868499;De 30 à 40 000 entrées;ANEMONE MONTELIMAR CINEMA LES SEPT NEFS;;NON;NON;;FIXE;NON;C;94;68;61;55,3923101;32,41638012;10,12816505;2,063144733;24;44,35761175;44.560981;4.749382;44.560981, 4.749382
271162;ANDRONIS;Poitou-Charentes;Nouvelle Aquitaine;CENTRE CULTUREL1 RUE JACQUES BEAUMONT;17240;Montendre;3210;17;17112;Montendre;3576;06-autres communes et unités urbaines;1;120;28;184;1971;38330;-0,948578137;Moins de 2000 entrées;CLAP MONTENDRE;;OUI;E;;FIXE;NON;C;112;96;0;65,47314578;13,89599318;20,46035806;0,170502984;52;50,21312873;45.283756;-0.408153;45.283756, -0.408153
272101;LA CANE;Bretagne;Bretagne;13 BD CARNOT;35188;Montfort-sur-Meu;6556;35;35208;Montfort-sur-Meu;6556;06-autres communes et unités urbaines;1;264;28;267;11006;22346;-0,507473373;De 10 à 20 000 entrées;LA CANE MONTFORTAISE;SAS CINE DIFFUSION;OUI;E;JP;FIXE;NON;I;120;92;7;55,00424088;28,6259542;5,407124682;10,96268024;40;52,45971162;48.134411;-1.950548;48.134411, -1.950548
274272;SALLE LES AUGUSTINS;Rhône-Alpes;Auvergne - Rhône-Alpes;AVENUE DE LA GARE;01262;Montluel;7032;01;00758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;1;171;23;64;1742;10854;-0,839506173;Moins de 2000 entrées;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;NON;NON;;FIXE;NON;B;53;38;0;40,30075431;48,68076014;7,811842403;3,206643142;28;14,82566609;45.85006;5.057372;45.85006, 5.057372
274732;MAJESTIC;Poitou-Charentes;Nouvelle Aquitaine;52 BD DE STRASBOURG;86165;Montmorillon;6095;86;86202;Montmorillon;6095;06-autres communes et unités urbaines;1;166;31;524;8747;9270;-0,056418554;De 5 à 10 000 entrées;ASSOCIATION L'ETOILE;SNC SAGEC - CINE 32 VEO;OUI;E;JPPR;FIXE;NON;I;171;125;1;42,72729503;49,92026888;5,91972916;1,432706933;94;12,16206271;46.424909;0.870092;46.424909, 0.870092
275205;UTOPIA DIAGONAL CAMPUS;Languedoc-Roussillon;Occitanie;5 AV DU DOCTEUR PEZET;34172;Montpellier;277639;34;34701;Montpellier;428909;04-Unités urbaines de 100 000 hbts ou plus;3;265;29;2338;36654;4020;8,117910448;De 30 à 40 000 entrées;UTOPIA SAINTE BERNADETTE;;OUI;A;RDJPPR;FIXE;NON;C;157;89;19;53,85757585;34,54979641;7,834552858;3,758074886;125;33,16443682;43.628684;3.868881;43.628684, 3.868881
275273;GAUMONT COMEDIE;Languedoc-Roussillon;Occitanie;10 PLACE DE LA COMEDIE;34172;Montpellier;277639;34;34701;Montpellier;428909;04-Unités urbaines de 100 000 hbts ou plus;8;1113;31;6836;79199;1118843;-0,929213482;De 50 à 80 000 entrées;GAUMONT;LES CINEMAS GAUMONT PATHE;NON;NON;;FIXE;OUI;C;181;102;85;56,51750973;28,59922179;10,11673152;4,766536965;65;43,87159533;43.609061;3.880069;43.609061, 3.880069
275751;CINE SELECT;Midi-Pyrénées;Occitanie;25 ROUTE DEREALMONT;81182;Montredon-Labessonnié;2036;81;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;202;20;53;1303;8938;-0,854217946;Moins de 2000 entrées;ASSOCIATION MONTREDONNAISE ART ET CULTURE CINEMATOGRAPHIQUE;SUD CINE;NON;NON;;FIXE;NON;R;26;20;0;50,54783412;42,79706565;4,880532559;1,774567673;11;16,78201671;43.720217;2.323868;43.720217, 2.323868
276221;THÉÂTRE DE MONTREUIL-SUR-MER;Nord-Pas-de-Calais;Hauts-de-France;PLACE DU GÉNÉRAL DE GAULLE;62588;Montreuil;2133;62;62201;Montreuil;5014;06-autres communes et unités urbaines;1;200;13;126;2133;137;14,56934307;De 2 à 5 000 entrées;COMMUNAUTE D AGGLOMERATION DES DEUX BAIES EN MONTREUILLOIS;;OUI;E;JP;FIXE;NON;C;57;32;0;51,51121222;34,44913877;7,247318817;6,792330192;35;17,38706532;50.461411;1.759867;50.461411, 1.759867
