numUniteUrbaine;nomUniteUrbaine;annee;nbEtablissements;nbEcrans;nbFauteuils;nbMultiplexes;nbSeances;nbEntrees;recettes;tauxOccupation;nbEtablissementsAE;nbEcransAE;nbFauteuilsAE;nbSeancesAE;nbEntreesAE;recettesAE;tauxOccupationAE
74502;Cluses;2013;3;3;1114;;1153;42676;210577,3;10,19138093;2;2;858;913;37252;170248,8;10,4257975
74502;Cluses;2014;3;3;1114;;1214;45198;222316,9;10,31409168;2;2;858;959;38399;176598,9;10,29640475
74502;Cluses;2015;3;3;1114;;1160;45340;221061,8;10,77445878;2;2;858;878;37051;165364,3;10,62796528
74502;Cluses;2016;3;3;1114;;1263;49370;246262,6;10,22898676;2;2;858;1000;40770;186889,6;9,816527015
74502;Cluses;2017;3;3;1114;;1082;39665;197922,1;9,941999779;2;2;858;794;30438;136329,6;9,358742575
74502;Cluses;2018;3;3;1114;;914;32668;162800,2;8,476652101;2;2;858;633;24052;104352,7;7,673264168
74502;Cluses;2019;3;3;1114;;1267;47961;247525,7;9,979899121;1;1;600;451;15535;61617,2;5,740946046
74502;Cluses;2020;4;6;1710;;1890;25899;155043,3;5,781194544;2;2;799;375;12164;59040,6;11,10745854
68501;Colmar;2010;2;18;3710;1;33385;665120;4017502,35;9,735021018;1;6;1252;8374;95016;440232,45;5,524449421
68501;Colmar;2011;2;18;3710;1;32723;689307;4252949,65;10,35542965;1;6;1252;8457;93102;426205,1;5,316805713
68501;Colmar;2012;2;18;3710;1;32540;650943;3977988,45;9,884050392;1;6;1252;7838;86032;394492,75;5,289469202
68501;Colmar;2013;2;17;3625;1;31606;605206;3701921,35;9,21232369;1;5;1167;7070;85849;405912,2;5,183705164
68501;Colmar;2014;2;17;3625;1;30518;641250;4050340,55;9,899528852;1;5;1167;5829;79912;382109,55;5,329918429
68501;Colmar;2015;2;16;3488;1;30471;622927;4118580,95;9,650545785;1;4;1030;6010;85684;412634,65;5,533597859
68501;Colmar;2016;2;16;3488;1;30266;617064;4109126,62;9,648571972;1;4;1030;5910;92485;475098,8;6,08976385
68501;Colmar;2017;2;16;3488;1;30333;599303;4122495,35;9,351468819;1;4;1030;5972;81877;413636,1;5,339049917
68501;Colmar;2018;2;16;3488;1;27193;533543;3678853,68;9,552160619;1;4;1030;2952;38606;199518,3;5,092756877
68501;Colmar;2019;1;12;2458;1;24333;543356;3933711,71;11,1177906;;;;;;;
68501;Colmar;2020;1;12;2366;1;12328;155195;1101866,48;6,457606032;1;12;2366;12328;155195;1101866,48;6,457606032
60502;Compiègne;2010;2;15;3345;1;19211;491632;3624452,12;11,54300923;1;6;1323;3474;34446;194838,92;4,502415509
60502;Compiègne;2011;2;15;3345;1;18562;514017;3739241,8;12,43312578;1;6;1323;3131;35172;212787;5,082945426
60502;Compiègne;2012;1;9;2022;1;15527;463034;3371117,6;13,4623257;;;;;;;
60502;Compiègne;2013;1;9;2022;1;15488;409060;2923818,7;11,84654459;;;;;;;
60502;Compiègne;2014;1;14;2525;1;16432;447797;3071508,5;12,47087997;1;14;2525;16432;447797;3071508,5;12,47087997
60502;Compiègne;2015;1;14;2525;1;24637;486539;3384974,2;11,14490583;1;14;2525;24637;486539;3384974,2;11,14490583
60502;Compiègne;2016;1;14;2525;1;24449;510294;3520540,2;11,74222307;1;14;2525;24449;510294;3520540,2;11,74222307
60502;Compiègne;2017;2;15;2686;1;24006;523248;3621250;12,87957667;1;14;2466;23947;520692;3613018;12,85774185
60502;Compiègne;2018;2;15;2686;1;25328;485122;3460517,6;11,00936128;1;14;2466;25252;481587;3449980,1;10,97076586
60502;Compiègne;2019;2;15;2686;1;25190;506358;3579143;11,62677972;1;14;2466;25110;502282;3567080,5;11,5799858
60502;Compiègne;2020;2;15;2686;1;11852;138091;959607,7;6,654814766;1;14;2466;11820;136963;956222,7;6,622924216
60601;Creil;2010;2;15;4199;1;21434;699101;5270492,94;13,39087449;;;;;;;
60601;Creil;2011;2;15;4199;1;23548;742303;5449774,24;12,80816337;;;;;;;
60601;Creil;2012;2;15;4199;1;24500;704827;5230801,64;11,82237198;;;;;;;
60601;Creil;2013;2;15;4199;1;23902;671580;4999199,57;11,56774879;;;;;;;
60601;Creil;2014;2;15;4199;1;23846;722938;5319928;12,32809319;;;;;;;
60601;Creil;2015;2;15;4199;1;23630;680204;5033666,15;11,71461963;;;;;;;
60601;Creil;2016;2;15;4199;1;23944;653819;4786892,08;11,12843247;;;;;;;
60601;Creil;2017;2;15;4199;1;24384;620069;4603734,32;10,30444074;;;;;;;
60601;Creil;2018;2;15;4199;1;24730;602046;4670383,57;9,836311449;;;;;;;
60601;Creil;2019;2;15;4199;1;24357;612825;4811339,1;10,22339918;;;;;;;
60601;Creil;2020;2;15;4199;1;12086;166081;1253826,36;5,553994953;;;;;;;
21701;Dijon;2010;6;41;6888;2;69144;1413690;8634727,4;12,20205229;2;8;1215;14029;193743;825942,8;9,258703496
21701;Dijon;2011;6;40;6794;2;66677;1395670;8558534,6;12,16623;2;8;1215;14032;197418;867095,9;9,329684975
21701;Dijon;2012;5;36;6301;2;62406;1310349;8213509,24;12,1311942;2;8;1215;12009;149776;702064,4;8,135909937
21701;Dijon;2013;5;36;6301;2;64723;1297390;8096891,55;11,64624444;2;8;1215;14719;174653;829195,2;7,901649342
21701;Dijon;2014;5;36;6301;2;66832;1400085;8570796,95;12,15570196;2;8;1215;16195;180714;854909,7;7,414144945
21701;Dijon;2015;5;36;6301;2;66322;1365870;8516396,75;12,00457518;2;8;1215;15902;171458;826117,45;7,152887346
21701;Dijon;2016;5;36;6301;2;64400;1359216;8704111,6;12,26588871;2;8;1215;14827;191259;938366,85;8,536377988
21701;Dijon;2017;5;36;6301;2;64112;1358909;8725658,6;12,31387942;2;8;1215;14884;173481;875025;7,747516727
21701;Dijon;2018;5;36;6301;2;64223;1307824;8460386,65;11,85453113;2;8;1215;14860;161185;831730,1;7,179464109
21701;Dijon;2019;5;36;6301;2;58906;1330865;8697668,2;13,06159643;2;8;1215;10804;131032;676613;8,28248644
21701;Dijon;2020;4;30;5419;2;24544;375167;2430657,01;8,704807068;1;3;403;2920;45896;230545,5;11,61794636
00756;Douai - Lens;2010;8;42;9032;3;60911;1479917;9418430,71;11,63568727;1;1;123;761;17373;63769,9;18,56030255
00756;Douai - Lens;2011;8;42;9032;3;62748;1629640;10241207,18;12,36755445;1;1;123;767;17569;66249,6;18,62286811
00756;Douai - Lens;2012;8;42;9032;3;64163;1548941;9867442,08;11,53033897;1;1;123;729;16937;64007,6;18,88877737
00756;Douai - Lens;2013;8;42;9032;3;60248;1362183;8587363,5;10,79849707;1;1;123;780;19594;71539,4;20,42318115
00756;Douai - Lens;2014;8;42;9032;3;64229;1605308;9964646,85;11,8457284;1;1;123;760;20598;78971;22,03465982
00756;Douai - Lens;2015;8;42;9032;3;63728;1659141;10491979,55;12,36706903;1;1;123;787;19494;72298,8;20,13822171
00756;Douai - Lens;2016;8;42;9032;3;64301;1726376;10946584,89;12,80604302;1;1;123;811;21219;80196,7;21,27154071
00756;Douai - Lens;2017;8;42;9032;3;64206;1703556;10929154,03;12,69819452;1;1;123;632;16413;60948,6;21,11376968
00756;Douai - Lens;2018;8;42;9032;3;65670;1706950;11102983,06;12,40997777;1;1;123;786;21194;84226,7;21,92225739
00756;Douai - Lens;2019;8;42;9026;3;65676;1699582;11074630,46;12,36314182;1;1;117;790;22025;88329,3;23,82884345
00756;Douai - Lens;2020;8;42;9026;3;32545;497299;3199772,98;7,248009818;1;1;117;421;9470;39246,65;19,22569381
83501;Draguignan;2010;1;5;852;;5387;149952;827945,9;15,82436508;1;5;852;5387;149952;827945,9;15,82436508
83501;Draguignan;2011;1;5;852;;5973;139913;791209,4;13,13357264;1;5;852;5973;139913;791209,4;13,13357264
83501;Draguignan;2012;1;5;852;;9352;132614;835307;8,227762105;1;5;852;9352;132614;835307;8,227762105
83501;Draguignan;2013;1;5;852;;9522;124372;802997;7,571945107;1;5;852;9522;124372;802997;7,571945107
83501;Draguignan;2014;2;12;2140;;14680;241286;1637419,3;8,773640752;;;;;;;
83501;Draguignan;2015;2;9;1752;;15090;285996;2001148,8;10,26781419;1;2;464;604;3908;21454;2,786810428
83501;Draguignan;2016;1;7;1288;;14548;300564;2081489,04;11,37819033;;;;;;;
83501;Draguignan;2017;1;7;1288;;14425;292609;2055683,63;11,14896749;;;;;;;
83501;Draguignan;2018;1;7;1288;;14503;283176;1982204,85;10,71570476;;;;;;;
83501;Draguignan;2019;1;7;1288;;14575;296592;2080991,47;11,28028187;;;;;;;
83501;Draguignan;2020;1;7;1288;;6670;70252;487591,44;5,732334915;;;;;;;
59602;Dunkerque;2010;5;21;4577;1;23145;632727;3857333,4;12,50452818;2;4;825;3856;67679;284058,1;8,158450836
59602;Dunkerque;2011;5;21;4577;1;23899;700009;4341264,5;13,66968795;2;4;825;3896;74028;314594;8,833068044
59602;Dunkerque;2012;5;21;4577;1;27855;647877;4092764,75;10,93698644;2;4;825;3873;68056;286158,2;8,18781837
59602;Dunkerque;2013;5;21;4577;1;30280;587150;3570849,8;9,125002195;2;4;825;4078;67071;281154;7,681594798
59602;Dunkerque;2014;5;21;4577;1;28954;639021;3943063,6;10,41031079;2;4;825;4203;75323;320854,2;8,344272846
59602;Dunkerque;2015;5;21;4577;1;29992;651626;4023570,9;10,21844425;1;2;456;3084;48124;203736,1;6,840303837
59602;Dunkerque;2016;5;21;4577;1;30518;673162;4105725,4;10,37803014;1;2;456;3240;56302;247621,6;7,618838838
59602;Dunkerque;2017;5;21;4577;1;29856;695686;4294755,9;11,03728096;1;2;456;3297;58460;250313,3;7,777742299
59602;Dunkerque;2018;5;21;4129;1;30797;683908;4174290,95;11,75765722;1;2;456;3285;58671;246113,1;7,836843624
59602;Dunkerque;2019;5;21;4117;1;30199;691099;4217481,1;12,14955489;2;4;825;5023;102051;440312,5;9,509818174
59602;Dunkerque;2020;5;21;4103;1;13942;222037;1319345,5;8,065321121;2;4;825;2731;40193;176592,5;6,894144445
88501;Épinal;2010;1;6;1009;;7229;256459;1550173;21,30327084;1;6;1009;7229;256459;1550173;21,30327084
88501;Épinal;2011;1;8;1600;1;7583;282251;1765009,7;16,25208872;1;8;1600;7583;282251;1765009,7;16,25208872
88501;Épinal;2012;1;8;1600;1;10131;352539;2366772,3;17,76553897;1;8;1600;10131;352539;2366772,3;17,76553897
88501;Épinal;2013;1;8;1600;1;10462;357985;2383698,7;17,3066529;1;8;1600;10462;357985;2383698,7;17,3066529
88501;Épinal;2014;1;8;1600;1;10793;407381;2584077,7;19,0739748;1;8;1600;10793;407381;2584077,7;19,0739748
88501;Épinal;2015;1;8;1600;1;10833;412161;2649717,7;19,24505731;1;8;1600;10833;412161;2649717,7;19,24505731
88501;Épinal;2016;1;8;1600;1;10853;432217;2769890,4;20,18905593;1;8;1600;10853;432217;2769890,4;20,18905593
88501;Épinal;2017;1;8;1600;1;10999;444945;2841532,6;20,48899697;1;8;1600;10999;444945;2841532,6;20,48899697
88501;Épinal;2018;1;8;1600;1;11163;415121;2636781,1;18,81322687;1;8;1600;11163;415121;2636781,1;18,81322687
88501;Épinal;2019;1;8;1600;1;11127;438992;2808820,6;19,98437639;1;8;1600;11127;438992;2808820,6;19,98437639
88501;Épinal;2020;1;8;1600;1;5852;133042;812997,4;11,43905125;1;8;1600;5852;133042;812997,4;11,43905125
27501;Évreux;2010;1;10;2016;1;16130;552219;3809482,44;17,08961651;1;10;2016;16130;552219;3809482,44;17,08961651
27501;Évreux;2011;1;10;2016;1;19046;592295;4080743,04;15,4955802;1;10;2016;19046;592295;4080743,04;15,4955802
27501;Évreux;2012;1;10;2016;1;19546;559538;3855673,52;14,4771366;1;10;2016;19546;559538;3855673,52;14,4771366
27501;Évreux;2013;1;10;2016;1;17541;504838;3535442,59;14,51410447;1;10;2016;17541;504838;3535442,59;14,51410447
27501;Évreux;2014;1;10;2016;1;17941;559384;3912010,53;15,65583713;1;10;2016;17941;559384;3912010,53;15,65583713
27501;Évreux;2015;1;10;2395;1;17590;543458;3853154,3;13,04024312;1;10;2395;17590;543458;3853154,3;13,04024312
27501;Évreux;2016;1;10;2016;1;17887;548877;3988635,34;15,42317873;1;10;2016;17887;548877;3988635,34;15,42317873
27501;Évreux;2017;1;10;2395;1;18879;529480;3925449,44;11,84678828;1;10;2395;18879;529480;3925449,44;11,84678828
27501;Évreux;2018;1;10;2395;1;19881;483359;3596469,29;10,22070043;1;10;2395;19881;483359;3596469,29;10,22070043
27501;Évreux;2019;1;10;2395;1;20044;507830;3869901,29;10,71309606;1;10;2395;20044;507830;3869901,29;10,71309606
27501;Évreux;2020;1;10;2395;1;9083;152244;1137258,11;7,037711602;1;10;2395;9083;152244;1137258,11;7,037711602
83502;Fréjus;2010;3;11;2257;;10962;365400;2405002,87;16,52456775;1;7;1305;7705;287257;1961103,54;17,44680903
83502;Fréjus;2011;3;11;2257;;13840;441252;3012105,35;17,52716549;1;7;1305;11074;397783;2764636;19,57925927
83502;Fréjus;2012;3;11;2257;;14762;428854;2840645,78;16,29295977;1;7;1305;11316;387306;2601614,98;19,03322728
83502;Fréjus;2013;3;11;2257;;14989;414292;2757284,52;15,39494005;1;7;1305;11334;374221;2523788,02;18,07048736
83502;Fréjus;2014;3;11;2257;;14883;434583;2797663;16,33601175;2;10;1807;14810;423970;2740381;16,13632506
83502;Fréjus;2015;3;11;2257;;15217;410346;2637611,35;15,04738129;1;3;502;3890;32126;177235,25;4,965877561
83502;Fréjus;2016;3;11;2257;;16259;420954;2719335,6;14,35655484;1;3;502;4214;39696;221361,3;5,658965232
83502;Fréjus;2017;3;11;2257;;16115;408481;2595818,4;14,21309217;1;3;502;4304;43008;241856,8;6,020190483
83502;Fréjus;2018;3;11;2257;;16339;408214;2670182,2;13,98694893;1;3;502;4336;49716;276339,1;6,863921337
83502;Fréjus;2019;3;11;2257;;16058;409089;2691841,5;14,29405025;1;3;502;4392;50460;287113,3;6,86705325
83502;Fréjus;2020;3;11;2257;;7361;107871;693299,34;8,038658532;1;3;502;1324;14304;79463,3;6,456446968
00652;Genève (SUI) - Annemasse (partie française);2010;6;19;3859;1;24745;1018908;7767235,12;19,51196532;4;6;705;6191;167151;932850,5;20,85263891
00652;Genève (SUI) - Annemasse (partie française);2011;6;19;3859;1;26316;1048635;8162259,81;18,57962235;4;6;705;6309;195561;1161033,1;23,95069288
00652;Genève (SUI) - Annemasse (partie française);2012;6;19;3859;1;26958;1005442;8198899,46;17,49441817;4;6;705;6701;195373;1182366;22,44732651
00652;Genève (SUI) - Annemasse (partie française);2013;6;19;3859;1;27106;971236;8003229,36;16,94057153;4;6;705;6634;192206;1159995;22,18595218
00652;Genève (SUI) - Annemasse (partie française);2014;6;19;3859;1;28221;995946;7888927,2;16,58814629;4;6;705;6927;214969;1231442,6;24,04147361
00652;Genève (SUI) - Annemasse (partie française);2015;6;19;4029;1;27872;956264;7657753,5;15,80426108;4;6;875;6603;208319;1206389,3;22,22552961
00652;Genève (SUI) - Annemasse (partie française);2016;6;19;3829;1;27464;946346;7692936,31;16,27798411;4;6;675;6854;230625;1385208,6;26,85086115
00652;Genève (SUI) - Annemasse (partie française);2017;6;20;4513;1;28730;873622;7262568,28;13,84482679;4;6;869;6974;221724;1312769,5;22,36870778
00652;Genève (SUI) - Annemasse (partie française);2018;6;20;3992;1;29650;810287;6995300,49;13,65525974;4;6;869;7113;209088;1233473,3;20,69043317
00652;Genève (SUI) - Annemasse (partie française);2019;7;21;4240;1;29109;875117;7883685,16;15,20084141;4;6;869;7168;221632;1323932,1;21,94550063
00652;Genève (SUI) - Annemasse (partie française);2020;7;21;4240;1;13656;252557;2146680,06;9,321025222;4;6;869;3309;67952;388890;14,56163171
38701;Grenoble;2010;15;58;11871;2;84789;2637815;18414659,03;15,60346369;7;14;2440;15233;343949;1791265,55;15,98509262
38701;Grenoble;2011;15;58;11871;2;90547;2639673;18091624,81;14,28918572;7;14;2440;15041;371985;1977191,86;17,45426751
38701;Grenoble;2012;15;60;12043;2;93754;2552605;17560061,15;13,43080955;6;11;1866;13367;285866;1498503,31;15,61239943
38701;Grenoble;2013;14;60;12011;2;95850;2538171;17606595,39;13,18091619;5;11;1834;11560;232689;1261745,82;14,71874917
38701;Grenoble;2014;14;60;12011;2;98754;2632427;17880162,06;13,32276559;5;12;1926;17841;427937;2323296,91;16,53986811
38701;Grenoble;2015;14;60;12011;2;97746;2488904;17095542,57;12,76378829;7;17;2747;22098;488445;2660576,83;14,99715836
38701;Grenoble;2016;14;60;12011;2;96110;2514782;17378774,47;13,14334338;7;17;2747;22450;552156;3040336,26;16,60276508
38701;Grenoble;2017;14;61;12061;2;98483;2377258;16505142,29;12,092338;7;18;2797;22307;513424;2816917,79;15,76221837
38701;Grenoble;2018;14;61;11974;2;99959;2329158;15874353,09;11,79055562;7;18;2710;23995;528557;2869354,9;15,37388246
38701;Grenoble;2019;13;60;11874;2;98615;2415660;16825326,63;12,44022342;7;18;2710;23860;558973;3048728,08;16,35107184
38701;Grenoble;2020;13;60;11874;2;48919;732480;4962291,5;7,719593929;7;18;2710;11943;207363;1155930,81;11,98168105
67501;Haguenau;2010;1;8;1504;1;10496;294627;2071422,7;14,74292319;;;;;;;
67501;Haguenau;2011;1;8;1504;1;10648;317079;2108199,1;15,59969832;;;;;;;
67501;Haguenau;2012;1;8;1504;1;11710;313295;2133170,3;14,27370598;;;;;;;
67501;Haguenau;2013;1;8;1504;1;11633;289116;1980157,5;13,31477688;;;;;;;
67501;Haguenau;2014;2;9;1718;1;11743;322411;2105957,5;14,71566731;;;;;;;
67501;Haguenau;2015;2;9;1718;1;11592;335390;2198376,4;15,56103038;;;;;;;
67501;Haguenau;2016;2;9;1718;1;11779;325992;2147491,9;14,79519498;;;;;;;
67501;Haguenau;2017;2;11;1864;1;14322;352626;2340023,4;14,56296365;;;;;;;
67501;Haguenau;2018;2;11;1864;1;14831;340976;2302338,5;13,9647196;;;;;;;
67501;Haguenau;2019;2;11;1864;1;14490;348418;2386393,6;14,63008048;;;;;;;
67501;Haguenau;2020;2;11;1864;1;6613;89927;604913,8;8,324099967;;;;;;;
17601;La Rochelle;2010;5;25;6017;1;35080;920925;5463701,2;12,83001493;2;5;2057;3828;94580;440465,1;8,959154289
17601;La Rochelle;2011;4;23;5502;1;37741;956846;5773895,05;12,67718791;2;5;2057;3699;78957;355652,5;7,767489813
17601;La Rochelle;2012;4;23;5502;1;40338;919440;5557114,65;11,46075802;2;5;2057;3791;80561;372338,6;7,735554109
17601;La Rochelle;2013;4;23;5502;1;40499;866488;5357187,25;10,81690146;2;5;2057;3771;69786;337512,4;6,853536663
17601;La Rochelle;2014;4;23;5502;1;40267;910748;5688920,9;11,41849845;2;5;2057;3666;69411;341138,2;7,167418404
17601;La Rochelle;2015;4;23;5502;1;39851;873619;5629296,35;11,10104719;2;5;2057;3867;71861;368917,8;6,689510851
17601;La Rochelle;2016;4;23;5502;1;39687;893399;5694155,08;11,27928638;2;5;2057;3825;81730;417917;7,414201012
17601;La Rochelle;2017;4;23;5502;1;39194;899870;6100132,6;11,51522449;2;5;2057;3844;77519;395180,6;7,240523544
17601;La Rochelle;2018;4;23;5502;1;39577;875942;5963103,77;11,03362291;2;5;2057;3892;79485;416598,54;6,968108095
17601;La Rochelle;2019;4;23;5502;1;38651;916705;6326905,44;11,86492669;2;5;2057;3811;73664;386792,57;6,890655372
17601;La Rochelle;2020;4;23;5353;1;18903;280401;1905451,75;7,690075697;3;11;3081;6236;89689;539738,9;7,08815122
85501;La Roche-sur-Yon;2010;2;11;2308;1;14308;561839;3791423,4;19,26844659;2;11;2308;14308;561839;3791423,4;19,26844659
85501;La Roche-sur-Yon;2011;2;11;2308;1;14678;591017;4014571,8;19,29175508;2;11;2308;14678;591017;4014571,8;19,29175508
85501;La Roche-sur-Yon;2012;2;11;2308;1;14821;564653;3752231,2;18,37387289;1;2;294;2749;47040;230301,6;11,6309258
85501;La Roche-sur-Yon;2013;2;11;2308;1;15702;526048;3471307,9;16,20334264;1;2;294;3108;52037;263991,1;11,42575466
85501;La Roche-sur-Yon;2014;2;11;2308;1;16144;589321;3825260,55;17,58731944;1;2;294;3200;53895;272801,3;11,5634655
85501;La Roche-sur-Yon;2015;2;11;2308;1;16814;594526;3874868,9;16,96849478;1;2;294;3249;54468;266488,9;11,52374122
85501;La Roche-sur-Yon;2016;2;11;2308;1;16688;588999;3807931,85;16,91319582;1;2;294;3125;69468;343703,3;15,1682486
85501;La Roche-sur-Yon;2017;2;11;2308;1;17631;616958;3989766,2;16,81647614;1;2;294;3467;78597;374820,7;15,4727946
85501;La Roche-sur-Yon;2018;2;11;2308;1;17706;584458;3814171,2;15,91178926;1;2;294;3473;75023;353180,3;14,73804767
85501;La Roche-sur-Yon;2019;2;11;2308;1;17655;604805;4038215,66;16,52271787;1;2;294;3474;75510;364702,46;14,79735211
85501;La Roche-sur-Yon;2020;2;11;2308;1;8831;198858;1274700,74;10,82657006;1;2;294;1896;35007;167219,74;12,62550853
33501;La Teste-de-Buch - Arcachon;2010;4;13;2496;1;12758;336602;2314732,05;15,82116828;2;9;1477;10929;308629;2125217,95;17,35367297
33501;La Teste-de-Buch - Arcachon;2011;3;12;1996;1;14193;358433;2549839,7;15,17673296;2;9;1477;10900;303322;2156366,1;16,94029051
33501;La Teste-de-Buch - Arcachon;2012;3;12;1996;1;14509;334007;2422143,25;13,91701632;3;12;1996;14509;334007;2422143,25;13,91701632
33501;La Teste-de-Buch - Arcachon;2013;3;12;1996;1;14612;307304;2208531,1;12,811433;3;12;1996;14612;307304;2208531,1;12,811433
33501;La Teste-de-Buch - Arcachon;2014;3;12;1996;1;15140;336652;2310119,05;13,55923738;3;12;1996;15140;336652;2310119,05;13,55923738
33501;La Teste-de-Buch - Arcachon;2015;3;12;1996;1;15375;347176;2431086,85;13,76312781;3;12;1996;15375;347176;2431086,85;13,76312781
33501;La Teste-de-Buch - Arcachon;2016;3;14;2076;1;16939;361727;2520251,7;13,77108957;3;14;2076;16939;361727;2520251,7;13,77108957
33501;La Teste-de-Buch - Arcachon;2017;3;14;2076;1;19409;375364;2622079,8;13,30092237;3;14;2076;19409;375364;2622079,8;13,30092237
33501;La Teste-de-Buch - Arcachon;2018;3;14;2076;1;19601;348303;2383938,08;12,31046709;3;14;2076;19601;348303;2383938,08;12,31046709
33501;La Teste-de-Buch - Arcachon;2019;3;14;2076;1;19810;397002;2681171,21;13,84669795;3;14;2076;19810;397002;2681171,21;13,84669795
33501;La Teste-de-Buch - Arcachon;2020;3;14;2076;1;8051;107801;703641,34;9,220869422;3;14;2076;8051;107801;703641,34;9,220869422
53501;Laval;2010;1;9;1844;1;12600;440093;2983333;17,4451229;1;9;1844;12600;440093;2983333;17,4451229
53501;Laval;2011;1;9;1844;1;13118;462161;3147154,2;17,33201026;1;9;1844;13118;462161;3147154,2;17,33201026
53501;Laval;2012;1;9;1844;1;13238;436605;2911808,3;16,33362563;1;9;1844;13238;436605;2911808,3;16,33362563
53501;Laval;2013;1;9;1844;1;13169;398113;2635476,9;14,95725805;1;9;1844;13169;398113;2635476,9;14,95725805
53501;Laval;2014;1;9;1844;1;13404;440773;2852577;16,21213152;1;9;1844;13404;440773;2852577;16,21213152
53501;Laval;2015;1;9;1844;1;13801;430650;2811362,7;15,48623877;1;9;1844;13801;430650;2811362,7;15,48623877
53501;Laval;2016;1;9;1844;1;13949;433510;2794739,5;15,38904999;1;9;1844;13949;433510;2794739,5;15,38904999
53501;Laval;2017;1;9;1844;1;13899;453302;2967815,5;16,19776262;1;9;1844;13899;453302;2967815,5;16,19776262
53501;Laval;2018;1;9;1844;1;13730;402482;2675443,95;14,59982537;1;9;1844;13730;402482;2675443,95;14,59982537
53501;Laval;2019;1;9;1844;1;13937;418909;2825264,3;14,86136373;1;9;1844;13937;418909;2825264,3;14,86136373
53501;Laval;2020;1;9;1844;1;7074;119383;800021;8,33243762;1;9;1844;7074;119383;800021;8,33243762
76701;Le Havre;2010;5;24;4166;1;35321;861641;5680785,43;14,04097959;2;4;442;5292;52040;238818,8;8,63174272
76701;Le Havre;2011;5;24;4166;1;33415;923938;5865954,07;15,45654746;2;4;442;5325;63433;299657,7;10,58668807
76701;Le Havre;2012;4;18;3277;1;31457;809254;5517633,23;14,32602345;2;5;528;6413;78175;380610,85;11,16380628
76701;Le Havre;2013;4;18;3277;1;31553;763853;5252346,25;13,55314351;2;5;528;6947;98007;499723,5;13,12338313
76701;Le Havre;2014;4;19;3327;1;31826;869468;5968818,99;15,3302607;2;6;578;7457;106781;542438,65;13,57797535
76701;Le Havre;2015;4;19;3327;1;32615;862395;5914880,2;15,44997692;2;6;578;9013;101770;522702,3;11,61426534
76701;Le Havre;2016;4;19;3327;1;31366;858326;5879366,25;15,95264496;2;6;578;8320;123517;620797,85;15,47453943
76701;Le Havre;2017;5;23;4188;1;34436;893736;5994743,14;14,94302668;2;6;578;8911;134181;665868,1;15,62611725
76701;Le Havre;2018;5;23;4188;1;37405;883373;6038924,98;13,27948119;2;6;578;8717;139765;697499,85;16,44522416
76701;Le Havre;2019;5;23;4188;1;37744;931692;6308680,21;13,93581066;2;6;578;8943;154285;791232,5;17,89627042
76701;Le Havre;2020;5;23;4188;1;18779;281021;1838841,17;8,523639959;2;6;578;4939;66108;343058,65;13,92585852
72701;Le Mans;2010;6;27;3910;1;46856;1084526;6702353,08;14,7996958;1;4;383;6828;103345;510880,86;15,88124831
72701;Le Mans;2011;6;27;3910;1;46244;1155453;7249125,9;15,98615187;1;4;383;6944;120251;610779,6;17,95986582
72701;Le Mans;2012;6;27;3910;1;47238;1104335;6959422,13;15,00500423;2;5;477;7318;121234;596581,98;17,35049769
72701;Le Mans;2013;6;27;3910;1;47967;1049720;6676127,8;14,11904019;1;4;383;7073;96607;485631,95;14,36915645
72701;Le Mans;2014;7;38;5721;2;62941;1313265;8366680,45;13,23123194;1;4;383;7322;89306;436562,45;12,86322115
72701;Le Mans;2015;7;38;6321;2;66098;1328697;8962574,4;12,32936888;1;4;383;7027;76633;379238,35;11,46526071
72701;Le Mans;2016;7;38;5721;2;65387;1338415;8976706,73;12,95367854;1;4;383;6888;89598;446370,1;13,71174094
72701;Le Mans;2017;7;38;6321;2;65480;1334642;9031501,1;12,40500769;1;4;383;7438;99554;489043,7;13,99929127
72701;Le Mans;2018;6;36;6158;2;68044;1283530;8707552,22;11,45887178;1;4;383;7151;114229;580589,35;16,84098013
72701;Le Mans;2019;7;37;6254;2;64398;1358483;9418873,12;12,75215508;1;4;383;6854;119855;607081,18;18,33780858
72701;Le Mans;2020;6;36;6155;2;28771;426953;2900506,93;9,007988877;1;4;383;3765;49816;259223,76;13,83251374
59702;Lille (partie française);2010;17;80;18239;4;124649;4931541;31269624,53;18,018707;8;25;4080;38324;835439;4578957,69;14,73367229
59702;Lille (partie française);2011;18;85;18877;4;131721;5244895;32858749,43;18,42525518;8;25;4080;37966;841587;4478075,77;14,99109178
59702;Lille (partie française);2012;18;85;18877;4;136720;5033712;31707874,2;17,21006199;8;25;4080;39367;780699;4165614,87;13,4843623
59702;Lille (partie française);2013;18;85;18877;4;135295;4676615;29560226,69;16,10896814;7;16;2490;24212;506495;2579681;15,99557741
59702;Lille (partie française);2014;18;85;18877;4;136790;4931588;30456880,45;16,76732777;8;25;4080;39462;788842;4039491,2;13,44536297
59702;Lille (partie française);2015;18;85;18877;4;137152;4642274;29372883,47;15,70399454;8;25;4080;39226;736696;3777378,4;12,68308975
59702;Lille (partie française);2016;18;85;18877;4;138092;4591943;29398371,04;15,42128039;8;25;4080;39027;769250;3945349,72;13,3347386
59702;Lille (partie française);2017;18;85;18877;4;136826;4577431;29837392,38;15,54074388;8;25;4080;38794;738998;3831334,32;12,92595872
