semaine,annee,nbEntrees,recettes,nbSeances
semaine 0*,1993,
semaine 0*,1994,
semaine 23,1993,1518738,7753571,347,
semaine 23,1994,1710524,9050289,272,
semaine 23,1995,1748299,8891980,877,70932
semaine 23,1996,1424803,7190063,526,75195
semaine 23,1997,1840537,9232599,51,81195
semaine 23,1998,1912594,9669411,63,85688
semaine 23,1999,2113666,11089616,54,90077
semaine 23,2000,2082255,11439667,32,99449
semaine 23,2001,2596650,13854018,2,96297
semaine 23,2002,2713538,14845344,04,102717
semaine 23,2003,2192487,12363615,89,108371
semaine 23,2004,4422263,26041699,13,107213
semaine 23,2005,2617151,15790680,71,109623
semaine 23,2006,2089556,11887213,24,114351
semaine 23,2007,2243958,12980878,32,108663
semaine 23,2008,2408041,14810561,1,117158
semaine 23,2009,2652537,16129143,03,121003
semaine 23,2010,2535405,15660634,54,125351
semaine 23,2011,4274961,28044849,29,129406
semaine 23,2012,3516456,23680692,34,132901
semaine 23,2013,2721501,17358396,31,135687
semaine 23,2014,2861909,19047964,18,143769
semaine 23,2015,1606750,10192766,85,143043
semaine 23,2016,3123418,20831375,36,145970
semaine 23,2017,2245191,14980673,31,147911
semaine 23,2018,2983372,21108366,9,153940
semaine 23,2019,3572104,25314003,82,157402
semaine 23,2020,499,2495,2
semaine 24,1993,2116910,10756529,32,
semaine 24,1994,1776519,8883288,996,
semaine 24,1995,1520107,8018377,881,70231
semaine 24,1996,1213505,6387285,904,72661
semaine 24,1997,1609574,8594813,65,79804
semaine 24,1998,1857252,9672940,82,84422
semaine 24,1999,1695062,9184014,7,89129
semaine 24,2000,1960766,10775815,82,99262
semaine 24,2001,2225353,12258342,9,93124
semaine 24,2002,2916569,16739464,64,102141
semaine 24,2003,1766599,10259790,46,106314
semaine 24,2004,3560392,20157684,04,106377
semaine 24,2005,2437708,14123176,39,110169
semaine 24,2006,2222015,13381233,85,116059
semaine 24,2007,3342271,20370907,93,114064
semaine 24,2008,2480206,14863623,89,118077
semaine 24,2009,2363872,13889899,5,122692
semaine 24,2010,2514334,14774649,36,126059
semaine 24,2011,3609931,23116359,130319
semaine 24,2012,2863469,18702632,73,131952
semaine 24,2013,2331937,15240354,89,134309
semaine 24,2014,1995827,12894818,32,140574
semaine 24,2015,3656419,26172165,63,140212
semaine 24,2016,2453650,15987911,6,146523
semaine 24,2017,2061673,13810090,38,146324
semaine 24,2018,2302911,16002127,15,152557
semaine 24,2019,2251913,15204054,44,156999
semaine 24,2020,620,3100,2
semaine 25,1993,1522641,7859391,85,
semaine 25,1994,1239397,5981254,869,
semaine 25,1995,2881790,10780642,79,81767
semaine 25,1996,1482218,7911230,462,70099
semaine 25,1997,1922277,10363010,14,80905
semaine 25,1998,1286531,6625944,15,83166
semaine 25,1999,1497297,8190339,75,91693
semaine 25,2000,1695681,8806732,97,96113
semaine 25,2001,1505092,8189298,35,97614
semaine 25,2002,4937435,20864269,75,115809
semaine 25,2003,3950437,16567199,93,116782
semaine 25,2004,3172854,18898072,48,108575
semaine 25,2005,2155366,13086179,09,107109
semaine 25,2006,4060364,19983835,09,131830
semaine 25,2007,4517166,23703592,06,127493
semaine 25,2008,1666833,10066717,48,116433
semaine 25,2009,2180024,13195115,3,124435
semaine 25,2010,2533975,15860740,96,125674
semaine 25,2011,2907735,18921186,85,128300
semaine 25,2012,3461611,20296169,2,139333
semaine 25,2013,3089784,20802344,43,134245
semaine 25,2014,1678037,10616177,85,139001
semaine 25,2015,3010587,20397246,85,141054
semaine 25,2016,2156426,13910653,51,147773
semaine 25,2017,3430859,17585576,21,157261
semaine 25,2018,1736105,11594805,31,155005
semaine 25,2019,1919383,12720467,38,159565
semaine 25,2020,197400,1211707,15,26663
semaine 26,1993,3600122,13704427,73,
semaine 26,1994,2956858,11427863,26,
semaine 26,1995,1331185,7138312,725,70091
semaine 26,1996,3889228,14756591,82,88128
semaine 26,1997,5626906,21181661,38,97570
semaine 26,1998,4394610,16122366,97,100709
semaine 26,1999,5624275,21521634,1,106942
semaine 26,2000,4889156,19269070,75,107774
semaine 26,2001,4454211,18228925,84,114020
semaine 26,2002,3103155,17738882,84,103595
semaine 26,2003,2134722,12627275,99,106195
semaine 26,2004,6842280,30756217,26,126249
semaine 26,2005,4552672,21637034,42,126278
semaine 26,2006,1832522,10900919,79,114295
semaine 26,2007,2757482,16780279,78,115381
semaine 26,2008,3490220,17700723,14,129841
semaine 26,2009,3494564,20184883,29,130353
semaine 26,2010,2450500,13977117,37,136488
semaine 26,2011,2828042,16825165,47,135992
semaine 26,2012,4443793,27698363,18,138924
semaine 26,2013,4452000,23030002,25,142965
semaine 26,2014,3487511,16279845,44,147617
semaine 26,2015,3383334,18440734,19,151177
semaine 26,2016,3088441,15932699,78,156388
semaine 26,2017,3777290,23338842,16,152208
semaine 26,2018,2334538,12073186,2,163267
semaine 26,2019,3776649,19890952,47,170121
semaine 26,2020,913258,5793976,3,115993
semaine 27,1993,1804225,9492091,555,
semaine 27,1994,1132091,5940913,81,
semaine 27,1995,1403191,7531859,101,68168
semaine 27,1996,1986136,10843026,91,74206
semaine 27,1997,2257253,12208480,96,81720
semaine 27,1998,1778320,9431670,12,82632
semaine 27,1999,2320100,12980833,07,88879
semaine 27,2000,1926818,10846762,56,90183
semaine 27,2001,2727244,15299848,76,98536
semaine 27,2002,3163347,18062055,66,103864
semaine 27,2003,2591988,15450466,43,103935
semaine 27,2004,3689404,21947695,53,112918
semaine 27,2005,2558461,15463223,04,111634
semaine 27,2006,2101539,12682280,62,115383
semaine 27,2007,3257853,20394550,13,114454
semaine 27,2008,2834620,16898306,19,119715
semaine 27,2009,5350305,30835506,47,133900
semaine 27,2010,3780976,22654957,53,138291
semaine 27,2011,3988530,24230615,39,134382
semaine 27,2012,4542677,31031095,21,136923
semaine 27,2013,3717661,21441703,54,140543
semaine 27,2014,3798522,21967692,32,146414
semaine 27,2015,4238961,25780957,35,147846
semaine 27,2016,4657259,27615654,17,153023
semaine 27,2017,3724743,24499347,03,156281
semaine 27,2018,3732159,22425895,4,162831
semaine 27,2019,3976925,24858134,36,167070
semaine 27,2020,974874,6126006,86,121764
semaine 28,1993,2193525,11715593,25,
semaine 28,1994,1272298,6790307,444,
semaine 28,1995,1325090,7193139,947,67322
semaine 28,1996,1469819,7914870,639,72618
semaine 28,1997,1804783,9827545,12,79597
semaine 28,1998,2048635,11014547,79,81530
semaine 28,1999,1927957,10724334,53,88653
semaine 28,2000,2514947,14299101,81,92620
semaine 28,2001,2790246,15752381,85,98013
semaine 28,2002,3256240,18619758,47,105047
semaine 28,2003,1853752,10957185,05,104171
semaine 28,2004,4039639,24180651,34,113767
semaine 28,2005,3608611,22251063,64,112197
semaine 28,2006,2210242,13609147,95,112517
semaine 28,2007,4221550,26009059,26,113351
semaine 28,2008,3522756,22055008,53,123153
semaine 28,2009,4322302,28270192,3,128319
semaine 28,2010,4114820,26710260,73,131143
semaine 28,2011,3808198,25025442,63,134001
semaine 28,2012,4018200,26952634,83,137846
semaine 28,2013,2528642,16812896,55,141160
semaine 28,2014,3535298,22272626,91,148107
semaine 28,2015,4952962,32657898,18,151723
semaine 28,2016,3189552,20966487,79,156424
semaine 28,2017,3497050,23380600,92,155470
semaine 28,2018,2548394,16984040,05,164706
semaine 28,2019,2971759,20582236,81,167260
semaine 28,2020,1184074,7771715,84,127040
semaine 29,1993,2030118,10825391,76,
semaine 29,1994,1243582,6728159,163,
semaine 29,1995,1611293,8697380,316,66424
semaine 29,1996,1379535,7483726,83,73006
semaine 29,1997,2018403,10984284,68,78628
semaine 29,1998,2005276,11015073,27,81480
semaine 29,1999,1827164,10221646,14,86485
semaine 29,2000,2424890,13926866,19,87127
semaine 29,2001,2469500,13673443,34,99440
semaine 29,2002,2358051,13417351,71,102016
semaine 29,2003,2277085,13470677,86,103757
semaine 29,2004,4339057,26289609,61,109574
semaine 29,2005,2681468,16400486,95,109933
semaine 29,2006,2435537,14858570,69,113201
semaine 29,2007,3324280,20495951,39,111138
semaine 29,2008,3148669,19626667,66,123799
semaine 29,2009,5767972,36938049,31,123118
semaine 29,2010,4225762,28484037,08,131305
semaine 29,2011,5908980,41421505,69,132829
semaine 29,2012,2829207,18753510,78,138714
semaine 29,2013,2722160,18447498,34,139616
semaine 29,2014,3684125,25082242,36,142346
semaine 29,2015,3884458,25565001,62,150566
semaine 29,2016,3669798,24424743,51,157831
semaine 29,2017,4313250,28968538,33,157050
semaine 29,2018,3218459,21663663,67,164249
semaine 29,2019,5335553,38700764,52,164639
semaine 29,2020,1169624,7508578,79,131503
semaine 30,1993,1912326,10036240,03,
semaine 30,1994,1445565,7746435,208,
semaine 30,1995,1534639,8299126,924,65993
semaine 30,1996,1600056,8703926,02,72410
semaine 30,1997,2002370,10903424,36,77027
semaine 30,1998,2496880,13837782,39,80584
semaine 30,1999,2316945,12865361,26,86424
semaine 30,2000,1989481,11146897,29,87763
semaine 30,2001,2311601,12940361,76,97927
semaine 30,2002,2220060,12598984,86,100121
semaine 30,2003,2538420,15181194,96,103621
semaine 30,2004,3004881,18033155,26,108536
semaine 30,2005,3467986,21189228,15,110577
semaine 30,2006,2477044,15213485,92,110750
semaine 30,2007,4227618,26497802,94,109650
semaine 30,2008,2747691,16982370,01,120458
semaine 30,2009,3821579,24202752,68,123848
semaine 30,2010,4516420,29947640,43,127337
semaine 30,2011,4337829,29127322,93,131145
semaine 30,2012,3667209,24442216,02,129049
semaine 30,2013,3256948,22175604,76,136846
semaine 30,2014,3203721,21035625,26,140512
semaine 30,2015,3936012,25737180,15,149787
semaine 30,2016,3792051,25553357,25,154351
semaine 30,2017,4473549,31202776,37,153227
semaine 30,2018,3439755,22774997,32,161766
semaine 30,2019,4700096,33357272,05,162314
semaine 30,2020,1079077,6944969,07,127137
semaine 31,1993,1695568,8970269,698,
semaine 31,1994,1357823,7319460,879,
semaine 31,1995,2091078,11531628,14,65650
semaine 31,1996,1710294,9415626,024,70704
semaine 31,1997,1851932,10139181,93,76724
semaine 31,1998,2570788,14255937,93,81537
semaine 31,1999,2170609,12101242,08,86541
semaine 31,2000,2902498,16490849,87337
semaine 31,2001,2748185,15544799,55,98840
semaine 31,2002,2603338,15029117,4,99096
semaine 31,2003,2017335,12068488,09,102309
semaine 31,2004,2913336,17612152,12,106743
semaine 31,2005,3417029,20985869,37,108894
semaine 31,2006,4198484,26037556,9,107019
semaine 31,2007,4177980,25898371,52,111123
semaine 31,2008,3161163,19884797,89,120110
semaine 31,2009,3951701,25943065,08,123176
semaine 31,2010,4160322,27978889,09,125912
semaine 31,2011,3819357,25602050,73,129973
semaine 31,2012,3610143,24307298,33,127752
semaine 31,2013,3318439,22383349,64,135460
semaine 31,2014,3955218,27680438,86,138454
semaine 31,2015,3329720,21585293,43,147088
semaine 31,2016,4345673,28986703,34,150588
semaine 31,2017,4662045,32281370,93,150549
semaine 31,2018,3457041,24113754,17,154012
semaine 31,2019,3547163,24737490,77,159787
semaine 31,2020,1054017,6810379,69,122584
semaine 32,1993,1614877,8528296,215,
semaine 32,1994,1546402,8437906,601,
semaine 32,1995,1865273,10297782,48,67252
semaine 32,1996,2386746,13205478,26,72308
semaine 32,1997,2801360,15368557,93,77112
semaine 32,1998,2470702,13736545,15,80408
semaine 32,1999,2892746,16109689,5,87204
semaine 32,2000,2547446,14453414,68,86890
semaine 32,2001,2828453,16021795,43,99124
semaine 32,2002,3637870,21072073,36,101688
semaine 32,2003,2862682,17611806,02,96239
semaine 32,2004,3357292,20313237,8,106754
semaine 32,2005,2972613,18259494,59,108888
semaine 32,2006,3449841,21650569,22,108321
semaine 32,2007,4022055,25116315,74,112723
semaine 32,2008,3143388,19834035,92,118662
semaine 32,2009,3247853,21227903,53,121713
semaine 32,2010,3394132,22666051,1,126226
semaine 32,2011,4531994,30388864,44,129396
semaine 32,2012,2711374,18525269,92,129735
semaine 32,2013,3310548,22234155,42,132758
semaine 32,2014,5119957,34750979,92,139069
semaine 32,2015,3344979,21917787,52,145097
semaine 32,2016,4088735,28139298,27,147912
semaine 32,2017,4314308,29975099,67,152922
semaine 32,2018,3658182,25055815,48,151717
semaine 32,2019,4304660,30506088,15,159081
semaine 32,2020,1174054,7750978,89,119492
semaine 33,1993,1930754,10259475,54,
semaine 33,1994,1682171,9196619,291,
semaine 33,1995,1962637,10840908,17,68623
semaine 33,1996,1803788,9960601,533,75048
semaine 33,1997,2120713,11689191,41,77859
semaine 33,1998,2480144,13672819,59,82584
semaine 33,1999,2534981,14179105,52,86539
semaine 33,2000,2317476,13203539,87,89251
semaine 33,2001,3012620,17153781,08,100743
semaine 33,2002,2335549,13458620,98,103756
semaine 33,2003,3134777,19066117,24,99249
semaine 33,2004,3238408,19570218,17,107077
semaine 33,2005,2626364,16175290,06,108833
semaine 33,2006,3332272,20141704,69,109833
semaine 33,2007,4084853,24629473,22,115129
semaine 33,2008,3792733,23733732,37,116687
semaine 33,2009,2686980,17206490,8,123608
semaine 33,2010,3870291,25888381,54,127409
semaine 33,2011,4240317,28476046,81,128275
semaine 33,2012,2903962,19531834,18,131757
semaine 33,2013,3275020,22162501,71,134224
semaine 33,2014,4365017,29786168,64,139960
semaine 33,2015,3868887,25615201,95,143757
semaine 33,2016,3105418,21166783,43,147012
semaine 33,2017,3120403,21160355,08,154580
semaine 33,2018,2868027,19680755,18,154349
semaine 33,2019,4341736,31102610,32,156184
semaine 33,2020,1345531,8855130,92,118200
semaine 34,1993,2015949,10697053,62,
semaine 34,1994,2094714,11396502,67,
semaine 34,1995,2451009,13440275,81,71952
semaine 34,1996,2696605,14846628,97,77777
semaine 34,1997,2609250,14251703,31,81047
semaine 34,1998,3018701,16580628,71,86510
semaine 34,1999,3072319,17100192,7,91860
semaine 34,2000,2959320,16786509,98,93280
semaine 34,2001,3568532,19922152,05,103738
semaine 34,2002,3222164,17865875,03,107026
semaine 34,2003,3409574,19496005,51,104530
semaine 34,2004,3920525,22889205,32,110907
semaine 34,2005,3242229,19011607,72,111138
semaine 34,2006,3265825,19564634,79,113973
semaine 34,2007,3056565,18139163,9,119422
semaine 34,2008,3261394,20038521,33,120640
semaine 34,2009,3478162,22019101,35,124389
semaine 34,2010,4037162,26472206,75,129578
semaine 34,2011,3611632,23814310,82,129597
semaine 34,2012,3754071,24522789,51,136556
semaine 34,2013,3767754,24655619,17,137832
semaine 34,2014,4295951,27928128,26,143404
semaine 34,2015,3469464,22161135,19,149517
semaine 34,2016,3720985,25145600,1,149355
semaine 34,2017,2843523,18674967,33,155877
semaine 34,2018,3637118,24767041,57,158353
semaine 34,2019,2759191,18718505,13,159888
semaine 34,2020,1488087,9846745,39,122039
semaine 35,1993,2880620,15430062,03,
semaine 35,1994,2506950,13490827,3,
semaine 35,1995,2168367,11973338,5,72571
semaine 35,1996,2527970,13903681,8,78882
semaine 35,1997,2938710,16025621,8,82960
semaine 35,1998,2662703,14627527,77,88462
semaine 35,1999,3008061,16815147,93,93104
semaine 35,2000,3048763,16963527,73,95938
semaine 35,2001,3838078,21407331,67,102966
semaine 35,2002,2703206,15238760,52,107429
semaine 35,2003,3033129,17692490,33,104832
semaine 35,2004,3334235,19512115,7,112801
semaine 35,2005,2675546,15698188,47,113515
semaine 35,2006,2291931,13744582,1,112116
semaine 35,2007,2601687,15599743,05,117277
semaine 35,2008,2679382,15999529,13,121222
semaine 35,2009,3737450,23998812,16,123629
semaine 35,2010,4031652,25441610,06,130563
semaine 35,2011,3793321,24382559,79,129520
semaine 35,2012,3057166,19739244,55,135669
semaine 35,2013,2873358,18580565,62,137261
semaine 35,2014,3564174,23291469,94,142857
semaine 35,2015,2813205,17912597,89,148559
semaine 35,2016,3341662,21716890,88,152787
semaine 35,2017,3026562,20018194,27,151703
semaine 35,2018,2796945,18618208,42,156732
semaine 35,2019,2880916,19578778,94,156371
semaine 35,2020,2311544,16477578,41,134036
semaine 36,1993,2554544,13847986,83,
semaine 36,1994,2340513,12596836,99,
semaine 36,1995,1815574,10138806,81,71231
semaine 36,1996,2249528,12268384,82,78983
semaine 36,1997,2178174,11837193,23,81835
semaine 36,1998,2531630,13842979,7,85206
semaine 36,1999,2597173,13845942,35,93080
semaine 36,2000,2973485,16082411,99,99003
semaine 36,2001,2661899,15223897,35,101251
semaine 36,2002,2167297,12516770,52,105301
semaine 36,2003,2859414,17257378,07,106699
semaine 36,2004,1881897,11300461,22,111091
semaine 36,2005,1649618,10024560,72,110287
semaine 36,2006,1624803,8946414,18,110793
semaine 36,2007,1636861,10034335,68,114485
semaine 36,2008,2067317,13001195,75,117659
semaine 36,2009,2335522,15148037,72,118592
semaine 36,2010,2269681,14882777,37,124039
semaine 36,2011,3223443,21065581,54,128353
semaine 36,2012,1900679,11910968,95,132145
semaine 36,2013,2114933,13659496,36,131323
semaine 36,2014,2081557,13875127,42,136797
semaine 36,2015,2008941,13217576,09,142776
semaine 36,2016,2330271,15446185,23,145870
semaine 36,2017,2302735,15613403,35,146798
semaine 36,2018,1881165,12756334,86,152585
semaine 36,2019,2357826,16666776,46,154549
semaine 36,2020,1268946,9084419,8,121347
semaine 37,1993,2248615,12280598,12,
semaine 37,1994,1725823,9237666,951,
semaine 37,1995,1794983,9710861,078,71359
semaine 37,1996,1819449,10026085,4,78947
semaine 37,1997,2012263,11047343,82,81056
semaine 37,1998,2369564,13209940,88,85606
semaine 37,1999,1854344,10412113,62,92424
semaine 37,2000,1951593,10990150,02,94416
semaine 37,2001,2422334,13676144,24,102414
semaine 37,2002,1871062,10787982,43,105531
semaine 37,2003,2281837,13445027,18,108155
semaine 37,2004,2493950,14956270,15,111902
semaine 37,2005,1931088,10547208,24,111115
semaine 37,2006,2311291,10963995,21,112860
semaine 37,2007,1964104,10937740,89,116171
semaine 37,2008,2872220,13864206,1,121248
semaine 37,2009,2543283,13448857,93,123321
semaine 37,2010,2346859,15195447,94,124096
semaine 37,2011,2426131,14756109,2,126199
semaine 37,2012,2131698,12924856,7,129805
semaine 37,2013,2350914,15011771,33,130081
semaine 37,2014,2086318,13407964,17,138161
semaine 37,2015,2346620,15194148,19,143038
semaine 37,2016,1925266,12902450,94,144553
semaine 37,2017,2378762,16269321,38,147954
semaine 37,2018,2316412,15487668,61,155951
semaine 37,2019,2368325,16755403,19,151024
semaine 37,2020,1128503,8036009,75,121456
semaine 38,1993,2105356,11389860,46,
semaine 38,1994,2574784,14172511,61,
semaine 38,1995,2078918,11434015,19,71806
semaine 38,1996,2036207,11185529,39,79596
semaine 38,1997,1917674,10462850,04,82443
semaine 38,1998,2681241,14803702,87,84736
semaine 38,1999,2393509,13521007,83,91244
semaine 38,2000,2183929,12295555,26,95925
semaine 38,2001,2877622,16272094,04,102946
semaine 38,2002,2191289,12661725,7,105153
semaine 38,2003,2240399,13229458,8,108522
semaine 38,2004,2305300,13820185,37,111026
semaine 38,2005,2086358,9956197,16,111216
semaine 38,2006,2424347,14980440,89,114529
semaine 38,2007,2319742,11183492,85,119420
semaine 38,2008,1991655,12193004,39,120868
semaine 38,2009,2588281,15199610,74,121390
semaine 38,2010,2465822,15322167,97,125448
semaine 38,2011,2787715,17075299,78,127424
semaine 38,2012,2585530,16998886,75,128920
semaine 38,2013,2143271,13603476,46,130323
semaine 38,2014,2191065,14358977,18,141462
semaine 38,2015,2203036,14601885,26,141341
semaine 38,2016,2446127,16158107,3,145501
semaine 38,2017,2695465,18536308,150444
semaine 38,2018,2898725,19778765,44,156752
semaine 38,2019,2600962,18277072,15,150569
semaine 38,2020,1247327,8529480,36,121982
semaine 39,1993,2140869,11452707,88,
semaine 39,1994,2400929,13138433,92,
semaine 39,1995,2180618,11842768,96,73484
semaine 39,1996,1975794,10626673,7,80175
semaine 39,1997,1865077,10022986,47,83263
semaine 39,1998,2668247,14531084,51,85779
semaine 39,1999,2376743,13204945,24,92315
semaine 39,2000,2330125,13106134,89,95060
semaine 39,2001,2862252,16133317,16,101704
semaine 39,2002,2459621,14195350,51,104840
semaine 39,2003,2917311,17290451,86,110305
semaine 39,2004,2544225,15080823,53,112241
semaine 39,2005,2049841,12386652,48,113154
semaine 39,2006,2978404,18511234,65,115109
semaine 39,2007,2336941,14199169,25,117795
semaine 39,2008,2336542,14269053,47,120261
semaine 39,2009,2204631,13605189,08,121582
semaine 39,2010,2909053,19073840,6,124107
semaine 39,2011,2464596,15268158,75,130633
semaine 39,2012,3291940,21339844,23,132143
semaine 39,2013,2689422,17272681,09,133010
semaine 39,2014,2162972,13948972,75,140367
semaine 39,2015,2274129,15341374,06,143670
semaine 39,2016,2473645,16347312,19,149737
semaine 39,2017,2798040,18775340,57,152696
semaine 39,2018,2557230,16966505,35,156614
semaine 39,2019,3041423,21164976,61,158526
semaine 39,2020,1506472,9992733,124207
semaine 40,1993,2473483,13362387,02,
semaine 40,1994,2197000,11894869,48,
semaine 40,1995,2448444,13108306,95,73045
semaine 40,1996,3353300,18571096,58,80260
semaine 40,1997,2230610,12113611,07,82758
semaine 40,1998,3001514,16617771,76,82497
semaine 40,1999,2370049,13195213,41,93463
semaine 40,2000,2811857,15842356,84,96255
semaine 40,2001,2833176,15773654,88,103085
semaine 40,2002,2949796,17161296,04,104244
semaine 40,2003,2754243,16317868,56,110706
semaine 40,2004,2506317,14773348,29,112541
semaine 40,2005,2374916,14399059,34,114572
semaine 40,2006,2706920,16302223,19,115431
semaine 40,2007,2305342,13979539,53,118726
semaine 40,2008,2699068,16812176,52,120425
semaine 40,2009,2979999,18306888,84,125797
semaine 40,2010,2639164,16848950,26,124954
semaine 40,2011,2219197,13333818,39,131905
semaine 40,2012,3525867,22956430,41,136290
semaine 40,2013,2722674,17615276,8,137632
semaine 40,2014,2694153,17553361,91,142631
semaine 40,2015,2208750,15059899,9,144652
semaine 40,2016,3128167,20611960,05,150539
semaine 40,2017,3144315,21752654,57,147799
semaine 40,2018,3204430,21903223,14,158613
semaine 40,2019,3099529,21796250,9,160794
semaine 40,2020,1458980,9603634,02,128276
semaine 41,1993,3244966,17207590,44,
semaine 41,1994,2137520,11469085,32,
semaine 41,1995,3142480,17039528,66,73725
semaine 41,1996,2918834,16012047,74,80712
semaine 41,1997,2304000,12520520,3,83768
semaine 41,1998,3083365,16961800,89,85185
semaine 41,1999,2101112,11474274,16,95098
semaine 41,2000,2747931,15264381,26,97333
semaine 41,2001,3049224,16880357,84,103536
semaine 41,2002,3409986,19672328,25,105646
semaine 41,2003,2425032,14021697,34,110840
semaine 41,2004,3345150,20152299,87,116053
semaine 41,2005,2098918,12479932,97,114898
semaine 41,2006,2618012,15352627,71,117129
semaine 41,2007,2272660,13548860,83,118688
semaine 41,2008,2656570,16265217,11,122945
semaine 41,2009,3074438,18782226,92,127393
semaine 41,2010,2865158,18574905,25,128660
semaine 41,2011,3198411,19979058,133267
semaine 41,2012,3627130,23338482,35,138212
semaine 41,2013,3213327,20702439,31,135323
semaine 41,2014,3608280,24008768,84,140548
semaine 41,2015,3558370,24175420,61,145458
semaine 41,2016,3638866,24766287,28,148390
semaine 41,2017,3133787,21453170,76,147297
semaine 41,2018,3452393,23660318,06,162420
semaine 41,2019,4026059,29288771,34,162182
semaine 41,2020,1373416,8685517,26,131848
semaine 42,1993,3059397,15838682,26,
semaine 42,1994,2259647,12066066,07,
semaine 42,1995,2968823,15868357,68,74706
semaine 42,1996,2560244,13819531,01,79679
semaine 42,1997,2762468,14926664,73,85547
semaine 42,1998,3195588,17285389,82,85449
semaine 42,1999,3622787,20203332,67,98284
semaine 42,2000,2720088,14856264,37,98532
semaine 42,2001,3903949,21859935,89,105598
semaine 42,2002,3540662,20106467,3,108210
semaine 42,2003,3128512,18375491,2,107890
semaine 42,2004,3543611,20931931,8,115792
semaine 42,2005,2555467,15069982,57,117098
semaine 42,2006,3000712,17646606,52,119377
semaine 42,2007,2464015,14515887,5,119283
semaine 42,2008,2799163,17000580,57,124760
semaine 42,2009,2806408,16935493,28,130320
semaine 42,2010,3502771,21852191,26,130186
semaine 42,2011,3027856,18999772,35,134506
semaine 42,2012,3728202,24192708,92,139192
semaine 42,2013,4077992,26679295,87,143942
semaine 42,2014,4987044,32689165,23,147539
semaine 42,2015,4921262,31937633,62,155118
semaine 42,2016,3655377,24417900,98,149182
semaine 42,2017,4339711,29026147,63,160549
semaine 42,2018,3978530,26930013,75,170015
semaine 42,2019,5069047,35543087,47,171859
semaine 42,2020,1974676,12604135,04,144458
semaine 43,1993,4987474,26671210,77,
semaine 43,1994,2388782,12724096,24,
semaine 43,1995,4536477,24575073,06,83428
semaine 43,1996,4121976,22303922,36,87146
semaine 43,1997,4713938,25549037,92928
semaine 43,1998,4473895,24413991,67,93789
semaine 43,1999,3354804,18525614,69,97984
semaine 43,2000,2727944,14729225,31,100764
semaine 43,2001,4193852,23332138,34,111381
semaine 43,2002,4653895,26587066,57,123680
semaine 43,2003,4627435,27157284,45,127969
semaine 43,2004,3729940,22009246,5,125124
semaine 43,2005,3744780,22366388,92,126108
semaine 43,2006,3868574,23345573,77,134755
semaine 43,2007,3476228,21004717,31,126097
semaine 43,2008,4127053,25420369,5,132562
semaine 43,2009,3938297,24265305,7,137864
semaine 43,2010,5030162,32024294,92,134490
semaine 43,2011,4437239,27961511,07,141479
semaine 43,2012,5488875,36052102,65,143034
semaine 43,2013,6078220,42558748,13,154307
semaine 43,2014,5694057,36466538,24,158723
semaine 43,2015,6509507,43113437,57,164565
semaine 43,2016,6339710,41531211,22,169765
semaine 43,2017,6211348,41995869,35,173804
semaine 43,2018,6402773,42934935,85,180096
semaine 43,2019,6058059,41544803,67,182665
semaine 43,2020,3219681,20621743,43,150669
semaine 44,1993,4706565,25486762,55,
semaine 44,1994,3760961,20611766,62,
semaine 44,1995,3290479,18034656,24,78691
semaine 44,1996,4227608,23078958,83,88956
semaine 44,1997,5036624,27353669,94,97664
semaine 44,1998,4497408,24327700,36,98911
semaine 44,1999,4470316,25107401,85,103869
semaine 44,2000,4254639,23359338,28,110466
semaine 44,2001,4009340,22736381,3,114635
semaine 44,2002,4389237,25521500,72,120963
semaine 44,2003,3929927,22993798,2,122896
semaine 44,2004,5896307,35546587,08,131894
semaine 44,2005,5238622,31806042,94,133750
semaine 44,2006,4713664,29078724,39,127655
semaine 44,2007,4239406,26296177,41,134757
semaine 44,2008,6079837,38162847,93,139452
semaine 44,2009,5595082,35242185,06,148152
semaine 44,2010,6510796,42136367,71,143095
semaine 44,2011,7867201,53206289,28,147303
semaine 44,2012,7829506,51996216,83,151995
semaine 44,2013,5621409,40033715,62,148814
semaine 44,2014,4131440,26499271,73,153322
semaine 44,2015,4588318,30367428,96,156883
semaine 44,2016,6530527,43345313,54,170899
semaine 44,2017,5402461,37101846,32,167092
semaine 44,2018,5732945,39895665,54,170931
semaine 44,2019,5363769,37134920,86,172157
semaine 44,2020,883361,5501304,83,59322
semaine 45,1993,2553415,13379002,43,
semaine 45,1994,2941936,15866540,79,
semaine 45,1995,2740986,14967748,95,76054
semaine 45,1996,3154609,17186261,6,83942
semaine 45,1997,4359545,23947153,79,92951
semaine 45,1998,2966012,16017916,87,88318
semaine 45,1999,3898909,21314315,103130
semaine 45,2000,4337353,24154990,99,112124
semaine 45,2001,3026223,16600835,13,106019
semaine 45,2002,3623596,20843921,98,113230
semaine 45,2003,5223748,31384549,25,116498
semaine 45,2004,3258124,18923628,16,117078
semaine 45,2005,2940378,17252290,45,119206
semaine 45,2006,3599282,21375093,42,120753
semaine 45,2007,2656315,15632796,7,120813
semaine 45,2008,4540435,28571282,35,129558
semaine 45,2009,3894608,23953047,11,132927
semaine 45,2010,4035960,25108278,91,129128
semaine 45,2011,5521138,35722888,8,131524
semaine 45,2012,5411065,34896871,54,143900
semaine 45,2013,4678157,32255626,16,143668
semaine 45,2014,4545182,30403216,94,142593
semaine 45,2015,3569829,23179564,06,150368
