numCinema;nomCinema;adresseCinema;proprietaireCinema;programmateurCinema;genre;multiplexe;geolocalisation;nouvelleRegion;numDepartement;numCommune;nomCommune
166051;CINEMA DE L YSIEUX;PLACE JEAN MOULIN;COMMUNAUTE D AGGLOMERATION ROISSY PAYS DE FRANCE;;FIXE;NON;49.099464, 2.524882;Ile-de-France;95;95250;Fosses
168953;CINEMA DU PIN DE LA LEGUE PLEIN AIR;2700 ROUTE DEPARTEMENTALE 4;FORUM DES ARTS;SARL MC4 DISTRIBUTION;FIXE;NON;43.3974611, 6.718800399999964;Provence-Alpes-Cote-d'Azur;83;83061;Frejus
174813;ESPACE ALBERT GIRALDI;AVENUE CESAR BALDACCINI;CINEODE;SARL CINEODE;FIXE;NON;43.287544, 5.6229;Provence-Alpes-Cote-d'Azur;13;13042;Gemenos
175924;CINEMA MCL SLE ANDRE BOURVIL;1 BD DE ST DIE;MAISON DE LA CULTURE ET DES LOISIRS DE GERARDMER;;FIXE;NON;48.071742, 6.881569;Grand-Est;88;88196;Gerardmer
177140;LE LAUSSY;15 RUE VICTOR HUGO;COMMUNE DE GIERES;;FIXE;NON;45.1800066, 5.791162699999973;Auvergne - Rhone-Alpes;38;38179;Gieres
177201;LE CENTRAL;SQUARE DE LA MAIRIE;LES VRAIS INSTANTS DE L  IMAGE;UGC DIFFUSION;FIXE;NON;48.701701, 2.13387;Ile-de-France;91;91272;Gif-sur-Yvette
181422;LES ECRANS;6 BIS PLACE NATIONALE;ASSOCIATION LES ECRANS;;FIXE;NON;49.482406, 1.723715;Normandie;76;76312;Gournay-en-Bray
182461;LES RHODOS;ESPACE GRAND BORNAND;MC4  DISTRIBUTION;SARL MC4 DISTRIBUTION;FIXE;NON;45.935346, 6.473902;Auvergne - Rhone-Alpes;74;74136;Le Grand-Bornand
183942;ESPACE ROBERT HOSSEIN;BOULEVARD VICTOR JAUFFRET;REGIE CULTURELLE OUEST PROVENCE;;FIXE;NON;43.608373, 5.064398;Provence-Alpes-Cote-d'Azur;13;13044;Grans
185173;CINEMA FREDERIC MISTRAL;AVENUE PIERRE BROSSOLETTE;ECOCINE VERDON;;FIXE;NON;43.757246, 5.886021;Provence-Alpes-Cote-d'Azur;4;4094;Greoux-les-Bains
185175;CIRCUIT VERDON SECRET;AVENUE PIERRE BROSSOLETTE;ECOCINE VERDON;;ITINERANT;NON;43.757189, 5.886009;Provence-Alpes-Cote-d'Azur;4;4094;Greoux-les-Bains
185241;LE SCIALET;LES DOLOMITES;VILLE DE GRESSE EN VERCORS;;FIXE;NON;44.900658, 5.555056;Auvergne - Rhone-Alpes;38;38186;Gresse-en-Vercors
187852;LE DANTON;10 RUE DANTON;SARL LE DANTON;;FIXE;NON;46.600458, 4.067349;Bourgogne - Franche-Comte;71;71230;Gueugnon
188041;LE BRETAGNE;PEGUIN;CINEMA LE BRETAGNE;SAS CINE DIFFUSION;FIXE;NON;47.990181, -1.796621;Bretagne;35;35126;Guichen
188933;GERARD PHILIPE;PLACE DU MARCHE   LA HUME;ARTS ET TECHNIQUES;ARTEC;FIXE;NON;44.638602, -1.111896;Nouvelle Aquitaine;33;33199;Gujan-Mestras
189741;MEGAREX;5 RUE GEORGES MELIES;SOCIETE DU CINEMA MEGAREX;SA CINEMA MEGAREX (Wernet);FIXE;OUI;48.80003, 7.834416;Grand-Est;67;67180;Haguenau
193185;LE STUDIO;3 RUE DU GENERAL SARRAIL;LES FILMS SEINE OCEAN;;FIXE;NON;49.492799, 0.120219;Normandie;76;76351;Le Havre
193731;ARC EN CIEL;9 RUE FERDINAND PIHEN;OCINE;SARL GPCI;FIXE;NON;50.724833, 2.533715;Hauts-de-France;59;59295;Hazebrouck
194671;CINEVILLE;AVENUE DU BORD DES EAUX;GAUMONT;SAS CINE DIFFUSION;FIXE;OUI;50.409044, 2.9707;Hauts-de-France;62;62427;Henin-Beaumont
198581;CASINO;41 RUE HENRI DOBERT;SARL REGENT CINEMA;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.304867, -0.074371;Normandie;14;14338;Houlgate
201041;CINEMA ST CHARLES;RUE DU PONT;CINEMA SAINT CHARLES;;FIXE;NON;47.403746, -0.921463;Pays de la Loire;49;49160;Ingrandes-Le Fresne sur Loire
202162;ELYSEE;BOULEVARD ROOSEVELT;ETABLISSEMENT PUBLIC DE COOPERATION CULTURELLE D'ISSOUDUN;;FIXE;NON;46.949327, 1.995229;Centre - Val-de-Loire;36;36088;Issoudun
202292;LE COLUCHE;ALLEES JEAN JAURES;REGIE CULTURELLE OUEST PROVENCE;;FIXE;NON;43.514195, 4.987268;Provence-Alpes-Cote-d'Azur;13;13047;Istres
202370;0SALLE GEORGES BRASSENS;SALLE GEORGES BRASSENS;CINESSONNE;;ITINERANT;NON;48.515193, 2.341767;Ile-de-France;91;91315;Itteville
203343;SALLE DES ORMEAUX;RUE DES ECHOLERES;ASSOCIATION CINEMA DU BOCAGE;SUD CINE;FIXE;NON;46.414996, -1.574373;Pays de la Loire;85;85114;Jard-sur-Mer
203672;SALLE SAINT MICHEL;RUE LOUIS TOUCHET;FAMILLES RURALES FEDERATION REGIONALE DES PAYS DE LA LOIRE;;FIXE;NON;47.5524248, -0.23296830000003865;Pays de la Loire;49;49163;Jarze Villages
204451;CASINO;8 RUE DE FRANCHEPRE;MAISON DES JEUNES ET DE LA CULTURE DE JOEUF;;FIXE;NON;49.229366, 6.019184;Grand-Est;54;54280;Jœuf
204507;Agnes Varda;Place Cassini;CINEODE;SARL CINEODE;FIXE;NON;47.983463, 3.395496;Bourgogne - Franche-Comte;89;89206;Joigny
204891;FAMILIA;RUE SADI CARNOT;MARTEAU FLORENCE;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.445545, -0.433778;Nouvelle Aquitaine;17;17197;Jonzac
205601;CENTRE CULTUREL;96 AVENUE DES BRUZACQUES;VILLE DE JOUY LE MOUTIER;;FIXE;NON;49.011314, 2.043572;Ile-de-France;95;95323;Jouy-le-Moutier
206924;CINEMA AGNES VARDA;37-39 GRANDE RUE;LE CENTRE CULTUREL DES PORTES DE L' ESSONNE;;FIXE;NON;48.688996, 2.376314;Ile-de-France;91;91326;Juvisy-sur-Orge
209151;GAUMONT;105 LA MERIDIENNE;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;43.539479, 1.511109;Occitanie;31;31254;Labege
209494;LE FELIX;PLACE DE LA MAIRIE;COMMUNE DE LABOUHEYRE;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.213874, -0.919094;Nouvelle Aquitaine;40;40134;Labouheyre
211844;CINEMA LE CINQ;5 RUE DELAMBRE;CINEFUTUR AUDIOVISUEL;SARL GPCI;FIXE;NON;48.879604, 2.706124;Ile-de-France;77;77243;Lagny-sur-Marne
213542;SALLE SEVIGNE;SALLE SEVIGNE;CINE BONNE NOUVELLE;;ITINERANT;NON;43.653486, 5.262357;Provence-Alpes-Cote-d'Azur;13;13050;Lambesc
213933;LE MELIES;3 RUE GAUGIRAN;CINEXPANSION  DU VAL DE LOIRE SARL;CVL;FIXE;NON;47.60131, 2.026127;Centre - Val-de-Loire;41;41106;Lamotte-Beuvron
214841;STUDIO;3 AV FOCH;LE ROHAN;SAS CINE DIFFUSION;FIXE;NON;48.510619, -4.069393;Bretagne;29;29105;Landivisiau
215581;CENTRE CULTUREL  RENE RAYNAL;RUE DES RIBES;VILLE DE LANGOGNE;SARL MC4 DISTRIBUTION;FIXE;NON;44.726847, 3.856667;Occitanie;48;48080;Langogne
215723;NEW VOX;15 RUE GRAND BIE;CRINON SERGE RAYMOND;;FIXE;NON;47.861736, 5.332835;Grand-Est;52;52269;Langres
216371;LE CAIRN;PLACE DE L EGLISE;SYNDICAT D'INITIATIVE DE LANS EN VERCORS;;FIXE;NON;45.128093, 5.589034;Auvergne - Rhone-Alpes;38;38205;Lans-en-Vercors
216471;CHANTELOUVE;SALLE COMMUNALE;FOYER RURAL DE LANSLEVILLARD;MAURIENNE;FIXE;NON;45.302343, 6.947815;Auvergne - Rhone-Alpes;73;73290;Val-Cenis
221842;AMICAL CINE;35, RUE JOSEPH LEROY;AMICAL CINE;ENT. REG. CIN. NORD PAS DE CALAIS;FIXE;NON;50.679317, 3.243787;Hauts-de-France;59;59339;Leers
223612;JEAN DUJARDIN;20 RUE DU PALAIS DE JUSTICE;ARTS ET TECHNIQUES;ARTEC;FIXE;NON;45.307833, -0.938774;Nouvelle Aquitaine;33;33240;Lesparre-Medoc
227281;MAJESTIC;54 / 56 RUE DE BETHUNE;MAJESTIC SA;UGC DIFFUSION;FIXE;NON;50.633401, 3.06284;Hauts-de-France;59;59350;Lille
228122;ATELIER BARBARA;22-24 RUE ALSACE LORRAINE;KART OON SARL;;FIXE;NON;48.744182, 2.503331;Ile-de-France;94;94044;Limeil-Brevannes
232572;LE PALACE;9 RUE PASTEUR;SOCIETE DES CINEMAS LONS LE SAUNIER;SAS AGORA CINEMAS;FIXE;NON;46.673494, 5.556147;Bourgogne - Franche-Comte;39;39300;Lons-le-Saunier
233181;CINE LOROUX;RUE DE LA LIOTTERIE;ASSOCIATION CINE LOROUX;SARL GPCI;FIXE;NON;47.236043, -1.348969;Pays de la Loire;44;44084;Le Loroux-Bottereau
235771;ESPACE;BOULEVARD PHELIPON;SOCIETE CINEMATOGRAPHIQUE LUCONNAISE;SNC SAGEC - CINE 32 VEO;FIXE;NON;46.460681, -1.176832;Pays de la Loire;85;85128;Lucon
237793;MAISON DE LA VALLEE;MAISON DE LA VALLEE;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;SNC SAGEC - CINE 32 VEO;FIXE;NON;42.87365, -0.003171;Occitanie;65;65295;Luz-Saint-Sauveur
237821;VOX;9 RUE DES REMPARTS;SCENI QUA NON;;FIXE;NON;46.790178, 3.969574;Bourgogne - Franche-Comte;58;58149;Luzy
238032;ASTORIA;31-33 COURS VITTON;UGC SAS;UGC DIFFUSION;FIXE;NON;45.769811, 4.855776;Auvergne - Rhone-Alpes;69;69123;Lyon
238163;Lumiere Fourmi;68 RUE PIERRE CORNEILLE;KEUROGHLIAN FRANCOIS YERNOS;SARL EXHANTHUS;FIXE;NON;45.763283, 4.843832;Auvergne - Rhone-Alpes;69;69123;Lyon
238886;PATHE VAISE;43 RUE DES DOCKS;PATHE VAISE;LES CINEMAS GAUMONT PATHE;FIXE;OUI;45.787335, 4.812112;Auvergne - Rhone-Alpes;69;69123;Lyon
240661;SALLE SAINT MICHEL;3 RUE AUBERT;ASSOCIATION SALLE SAINT MICHEL;GROUPEMENT DES SALLES FAMILIALES DE LYON (GSF);FIXE;NON;47.252947, 6.800494;Bourgogne - Franche-Comte;25;25356;Maiche
242852;ARMORIC CINEMA;RUE DANIEL RIALET;ASSOCIATION ARMORIC CINEMA;SAS CINE DIFFUSION;FIXE;NON;47.808963, -2.386134;Bretagne;56;56124;Malestroit
243552;REX;2 RUE DE LA GARE;ASSOCIATION CINEMAMERS;;FIXE;NON;48.347714, 0.363927;Pays de la Loire;72;72180;Mamers
244491;LE ROYAL;409 AVENUE FELIX GENESLAY;CINEAMBUL 72;;FIXE;NON;47.968733, 0.203923;Pays de la Loire;72;72181;Le Mans
244700;MEGA CGR;PLACE HENRI DUNANT;RAYMANTES;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;48.989664, 1.715981;Ile-de-France;78;78361;Mantes-la-Jolie
247550;MAISTRALE;A ROTA;ASSOCIU SCOPRE;;FIXE;NON;42.235245, 8.804724;Corse;2A;2A154;Marignana
249791;LES VARIETES;35 37 RUE VINCENT SCOTTO;SOCIETE BASTILLE SAINT ANTOINE;SARL UNIPERSONNELLE CINEMA LES VARIETES;FIXE;NON;43.297447, 5.379767;Provence-Alpes-Cote-d'Azur;13;13055;Marseille
250412;GYPTIS;136 RUE LOUBON;FRICHE LA BELLE DE MAI;;FIXE;NON;43.312724, 5.384422;Provence-Alpes-Cote-d'Azur;13;13055;Marseille
251251;TRIANON;4 RUE PAUL MENDRAS;TRIANON CINEMA;;FIXE;NON;44.551614, 3.291609;Occitanie;48;48092;Marvejols
251922;SALLE NOTRE-DAME;QUARTIER CHANTEGRENOUILLE;LA SOCIETE DES AMIS DU CINEMA INDEPENDANT;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.42733, 0.576514;Occitanie;32;32242;Masseube
252212;LE FORUM;RUE DES DOUVES;OFFICE MUNICIPAL DES SPORTS LOISIRS CULTURE ANIMATION;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.868856, -0.320748;Nouvelle Aquitaine;17;17224;Matha
253164;LE PRE BOURGES;RUE DU HUIT MAI;LE PRE BOURGES;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.216795, 2.333982;Auvergne - Rhone-Alpes;15;15120;Mauriac
255072;PANORAMIC;90 ROUTE CRET DU MIDI;FORUM INTERNATIONAL;;FIXE;NON;45.861574, 6.626043;Auvergne - Rhone-Alpes;74;74173;Megeve
256983;CINEMA CONFLUENCES MENNECY;ZAC MONTVRAIN II;CINEMA CONFLUENCES MENNECY;;FIXE;NON;48.564849, 2.441479;Ile-de-France;91;91386;Mennecy
257302;EDEN;11 RUE DE LA REPUBLIQUE;LES CINEMAS DE SAINT RAPHAEL (EX LIDO RIALTO CINEMA ST RAPHAEL);;FIXE;NON;43.775396, 7.50197;Provence-Alpes-Cote-d'Azur;6;6083;Menton
260602;CINEMA LE MONT D'OR;16 RUE DU VILLAGE;CINEMA OLYMPIA;SARL MC4 DISTRIBUTION;FIXE;NON;46.773516, 6.350469;Bourgogne - Franche-Comte;25;25380;Metabief
261273;CINEMA L HORLOGE;1 PLACE LIEUTENANT GIRAUD;ASSOCIATION CINEMA L HORLOGE;SARL MC4 DISTRIBUTION;FIXE;NON;45.90391, 5.192869;Auvergne - Rhone-Alpes;1;1244;Meximieux
261730;MEGA CGR;CAP MALO - BORDURE D27 & RN 137;MONNEZIERES;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;48.202673, -1.730539;Bretagne;35;35177;La Meziere
262461;SALLE DES FETES;RUE DAME PERNETTE;MODERNE CINEMA;;ITINERANT;NON;46.36675, 5.996859;Auvergne - Rhone-Alpes;1;1247;Mijoux
264442;FRANCOIS TRUFFAUT;12 RUE DE LA POYAT;ASSOCIATION LA FRATERNELLE;;FIXE;NON;46.457868, 5.758014;Bourgogne - Franche-Comte;39;39333;Moirans-en-Montagne
267391;EDEN;7 RUE PORTE DU DROPT;USUREAU PAUL;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.650724, 0.079158;Nouvelle Aquitaine;33;33289;Monsegur
268841;CINE MONTAL;20 RUE DU PERRY;AEP MONTALBANAISE;SAS CINE DIFFUSION;FIXE;NON;48.200293, -2.049655;Bretagne;35;35184;Montauban-de-Bretagne
269141;LE PHENIX;33 RUE D ABRANTES;ASSOCIATION CINE CITE;;FIXE;NON;47.6229, 4.338005;Bourgogne - Franche-Comte;21;21425;Montbard
269222;LE GENERIQUE;10 RUE DE MONTS;ASSOCIATION LES AMIS DE L'ESPACE PIERRE MERY;CVL;FIXE;NON;47.286138, 0.703952;Centre - Val-de-Loire;37;37154;Montbazon
270633;HOLLYWOOD AVENUE;2 BIS,  AV PAUL DOUMER;VILLE DE MONTDIDIER;SARL CINEODE;FIXE;NON;49.647736, 2.570756;Hauts-de-France;80;80561;Montdidier
272392;LE CYRANO;114 AVENUE DE LA REPUBLIQUE;COMMUNAUTE D'AGGLOMERATION SENART VAL DE SEINE;;FIXE;NON;48.703763, 2.46109;Ile-de-France;91;91421;Montgeron
272701;VOX;PLACE BERTRAN DE BORN;VILLE DE MONTIGNAC;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.063871, 1.163498;Nouvelle Aquitaine;24;24291;Montignac
273071;JACQUES BREL;RUE DE LA MARE AUX CARATS;VILLE DE MONTIGNY LE BRETONNEUX;;FIXE;NON;48.77004, 2.03446;Ile-de-France;78;78423;Montigny-le-Bretonneux
273182;CENTRE PICASSO;RUE GUY DE MAUPASSANT;OFFICE MUNICIPALE DE LA CULTURE (MONTIGNY);;FIXE;NON;48.997001, 2.200873;Ile-de-France;95;95424;Montigny-les-Cormeilles
273565;CINEMA LES ARTS;ZAC DE LA VALLEE                AVENUE DE LA BELLE ETOILE;NORD OUEST EXPLOITATION CINEMAS;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.534592, 0.181289;Normandie;76;76447;Montivilliers
275334;CINEMA NESTOR BURMA;2 RUE MARCELIN ALBERT;COMMUNE DE MONTPELLIER;;FIXE;NON;43.61435, 3.828731;Occitanie;34;34172;Montpellier
275460;SALLE POLYVALENTE;SALLE POLYVALENTE;GRAND ECRAN;;ITINERANT;NON;44.495224, 4.20018;Auvergne - Rhone-Alpes;7;7189;Ribes
277201;MAJESTIC;8 RUE DE GESNES;ASSOCIATION CINEMA LE MAJESTIC;SAS CINE DIFFUSION;FIXE;NON;48.136733, -0.555009;Pays de la Loire;53;53161;Montsurs-Saint-Cenere
277721;CINELOISIRS;PLACE LEO BOUYSSOU;ASSOCIATION CINE LOISIRS;CINE LANDES;FIXE;NON;44.033295, -0.911916;Nouvelle Aquitaine;40;40197;Morcenx
277851;LE DAUPHIN;PLACE ANTOINE CHANOZ;DEFRANCE GILBERT ALPHONSE ALEXANDRE;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.676633, 5.469622;Auvergne - Rhone-Alpes;38;38261;Morestel
