numDepartement;annee;nbEcrans;nbFauteuils;nbMultiplexes;nbSeances;nbEntrees;recettes;tauxOccupation;nbEtablissementsAE;nbEcransAE;nbFauteuilsAE;nbSeancesAE;nbEntreesAE;tauxOccupationAE;recettesAE;nbHabitantsDepartement;nbEtablissements
77;1991;51;11546;;;1370194,527;6458507,09;;;;;;;;;1078166;
77;1992;51;11388;;44342;1384305;6629152,78;15,30017942;;;;;;;;1078166;25
77;1993;53;11770;;45054;1601822;8041260,13;17,04942552;;;;;;;;1078166;27
77;1994;53;11170;;45462;1506328;7792798,67;16,03626089;;;;;;;;1078166;27
77;1995;55;11665;;46728;1605678;8248802,6;16,59024085;;;;;;;;1193767;29
77;1996;54;11433;;48705;1639677;8471285,85;16,32883389;;;;;;;;1193767;28
77;1997;62;13462;1;56871;2111844;11474002,36;17,1424703;;;;;;;;1193767;29
77;1998;63;13838;1;59881;2717626;15438030,21;21,00126612;;;;;;;;1193767;30
77;1999;72;15338;1;65616;2368588;13613504,73;16,85717736;;;;;;;;1193767;31
77;2000;72;15394;1;71901;2688350;15763585,12;17,82005454;;;;;;;;1193767;31
77;2001;71;15218;1;72529;3027022;17986009,64;19,94585994;;;;;;;;1193767;30
77;2002;89;19029;2;86898;3296075;20025085,97;17,85347022;12;28;5599;32696;940733;15,00549188;5166331;1193767;33
77;2003;89;19029;2;109589;3772186;23478167,51;16,42024884;10;19;3946;18918;598504;16,31460787;3101026;1273488;33
77;2004;99;21052;3;122566;4363427;27449943,1;16,87004298;12;21;4234;20643;698079;17,55100655;3647615;1273488;32
77;2005;98;20917;3;143690;4121460;25857785,21;13,44533506;16;29;5477;26746;729971;15,03910012;3901494;1390121;31
77;2006;96;20367;3;139119;4376792;27696530,07;14,50942695;18;34;6763;31413;915417;15,03852297;5070912;1390121;29
77;2007;95;19679;3;136411;4300919;27008635,27;14,6837601;15;29;5919;27525;783214;14,20747918;4313250;1390121;27
77;2008;102;21118;3;145530;4560515;29120555,22;14,91606312;17;39;7611;44966;1089218;12,61374125;6306742;1390121;29
77;2009;112;23299;4;155172;5148838;34284882,42;15,99946777;14;31;6088;34184;846475;12,58147732;4902598;1390121;30
77;2010;115;23779;4;169656;5468184;37514614,78;15,56777477;15;30;5698;27344;656096;12,17234784;3663091;1390121;31
77;2011;114;23468;4;178185;5820925;39987422,64;15,69933538;17;39;7659;43295;1013785;11,98642244;6132740;1390121;31
77;2012;113;23333;4;176705;5481553;38562311,13;14,9207068;14;31;6318;39312;846848;11,11750741;5007230;1390121;30
77;2013;116;23776;5;182065;5276694;37046269,79;14,05898455;15;32;6585;37513;760237;10,05392248;4369178;1390121;30
77;2014;115;23645;5;187240;5689564;39694636,86;14,81533638;17;37;7135;42436;916511;11,29120841;5335148;1390121;29
77;2015;120;24557;5;187650;5422967;38578409,76;14,26626355;16;27;5381;24407;492526;10,0613146;2730695;1390121;30
77;2016;120;24498;5;194330;5578742;39745375,5;14,40575687;14;27;4647;31334;606023;11,51199139;3386315;1390121;30
77;2017;120;24382;5;194215;5452517;39552668,75;13,91715646;17;37;6461;45131;840796;10,94772774;4954385;1390121;30
77;2018;122;24598;5;194998;5102390;37329936,45;13,10612243;17;33;6026;38618;667389;9,479739245;3775408;1390121;31
77;2019;133;26139;6;203219;5637407;42792998,63;13,92558882;18;37;6996;41145;833651;10,55360501;4916669;1390121;32
77;2020;133;25965;6;103283;1632351;11971644,33;8,089255452;19;39;7252;24003;290693;6,522309326;1651090;1390121;32
78;1966;47;24944;;;2564272;1274791,64;;;;;;;;;854382;
78;1967;46;24313;;;2455874;1373851,945;;;;;;;;;854382;
78;1968;44;23381;;;2495042;1498676,743;;;;;;;;;854382;
78;1969;47;23982;;;2341821;1623973,523;;;;;;;;;854382;
78;1970;47;23272;;;2583957;2202775,487;;;;;;;;;854382;
78;1971;52;22620;;;2493922;2335615,444;;;;;;;;;854382;
78;1972;59;21485;;;2879659;3068463,482;;;;;;;;;1082255;
78;1973;58;19871;;;3107850;3941599,678;;;;;;;;;1082255;
78;1974;59;19513;;;3165014;4321295,146;;;;;;;;;1082255;
78;1975;63;19689;;;3155779;4865340,259;;;;;;;;;1082255;
78;1976;65;18653;;;3154711;5581597,574;;;;;;;;;1082255;
78;1977;62;17101;;;3021635;5757283,785;;;;;;;;;1082255;
78;1978;57;14498;;;3104041;6337492,702;;;;;;;;;1082255;
78;1979;57;14324;;;3079687;6919387,856;;;;;;;;;1196111;
78;1980;53;13077;;;3068840;8444884,954;;;;;;;;;1196111;
78;1981;60;14225;;;3329196;10307384,48;;;;;;;;;1196111;
78;1982;59;13514;;;3565562;12197208,05;;;;;;;;;1196111;
78;1983;66;14509;;;3610104;13507956,62;;;;;;;;;1196111;
78;1984;75;16110;;;3797191;14855134,41;;;;;;;;;1196111;
78;1985;75;16229;;;3611461;14963374,89;;;;;;;;;1196111;
78;1986;76;16096;;;3436357;14968485,97;;;;;;;;;1196111;
78;1987;74;15424;;;2817004,659;12745171,18;;;;;;;;;1307150;
78;1988;77;16384;;;2698437,345;12980740,95;;;;;;;;;1307150;
78;1989;77;16317;;;2741741,622;13527032,54;;;;;;;;;1307150;
78;1990;76;16933;;;2832996,408;14331426,64;;;;;;;;;1307150;
78;1991;75;16776;;;2721010,157;14465633,43;;;;;;;;;1307150;
78;1992;73;16526;1;81117;2775049;14878924,11;18,32895824;;;;;;;;1307150;33
78;1993;75;16543;1;80365;3164550;17357412,46;20,72291546;;;;;;;;1307150;33
78;1994;80;16993;1;91542;3200482;17723581,3;18,8070366;;;;;;;;1307150;33
78;1995;79;16298;1;102167;3440747;19302893,11;18,11722734;;;;;;;;1354304;32
78;1996;79;16298;1;105032;3520672;19854866,4;18,17577608;;;;;;;;1354304;32
78;1997;78;15557;1;104250;3651349;20502859,69;19,02799433;;;;;;;;1354304;32
78;1998;79;16245;1;104582;4011945;22742188,86;21,21396069;;;;;;;;1354304;32
78;1999;88;18361;2;107672;3396949;19222064,6;17,25162067;;;;;;;;1354304;33
78;2000;83;16850;2;116372;3864635;21567794,37;17,43164616;;;;;;;;1354304;31
78;2001;93;19008;3;118902;4368664;24570818,41;19,02462243;;;;;;;;1354304;33
78;2002;94;19110;3;129426;4607799;26701834,47;18,34578828;12;28;5087;36199;1363314;20,91049685;7873372;1354304;34
78;2003;93;18864;3;131582;4298000;25863596,09;17,06049091;14;28;4856;32589;1022290;18,5906637;5412038;1395804;34
78;2004;110;22672;4;139477;4989611;30192399,16;18,66293683;15;29;5275;33505;1237800;20,92613622;6554175;1395804;35
78;2005;104;20766;4;163406;4857897;29347216,93;15,77249425;15;29;4779;35214;1065204;19,06865064;5557383;1427291;34
78;2006;104;20766;4;166815;5269060;32118703,15;16,57418436;16;32;5441;39409;1261333;19,42184678;6721467;1427291;34
78;2007;104;20766;4;162524;4853457;29377136,53;15,58470721;16;34;5313;42596;1126557;17,27473255;5898812;1427291;34
78;2008;107;21422;4;172180;5136359;31548232,34;15,50112641;15;27;4554;30726;820593;16,27450319;4234035;1427291;34
78;2009;108;21522;4;175344;5475441;34405398,2;16,3671011;12;24;3861;28640;700758;15,39942341;3744094;1427291;34
78;2010;108;21522;4;172811;5514161;35794023,97;16,70696187;13;25;4024;27987;700372;15,53630914;3791231;1427291;34
78;2011;106;21195;4;174050;5711059;37314204,91;17,18028965;14;28;4527;32108;819433;16,74262248;4495887;1427291;33
78;2012;105;21104;4;170165;5320024;35121852,56;16,22055415;15;26;4747;28622;692082;14,0852701;3898350;1427291;33
78;2013;107;21272;4;169026;5060944;33415369,99;15,56892435;14;27;4733;29876;669124;13,15163462;3584409;1427291;33
78;2014;110;21736;4;170640;5294251;34070616,53;16,18206621;15;28;4896;33296;795608;14,07090846;4250721;1427291;34
78;2015;104;20573;4;171799;5059029;33117137,17;15,58095341;15;28;4896;35187;756911;12,75596454;4081123;1427291;32
78;2016;103;20339;4;171626;5162615;33942255,98;16,05525222;16;33;5638;44374;1050292;14,5424809;5796341;1427291;31
78;2017;105;21007;4;169397;4998572;33449636,97;15,60261984;15;28;4898;34653;797186;13,90094548;4265274;1427291;31
78;2018;102;20363;4;171867;4670745;32439960,6;14,10839372;13;23;4025;29653;670274;13,52564999;3713948;1427291;30
78;2019;125;25415;6;203475;5616329;40070095,58;13,9044253;14;29;4684;40046;883150;14,05953097;5033215;1427291;31
78;2020;123;25067;6;97992;1786178;12567895,75;9,17177945;13;27;4364;17753;268312;9,680758522;1476746;1427291;30
79;1966;31;12744;;;868624;355333,2002;;;;;;;;;325608;
79;1967;32;13001;;;774096;357061,2098;;;;;;;;;325608;
79;1968;32;12661;;;797898;369490,0733;;;;;;;;;325608;
79;1969;32;12647;;;712062;377984,2276;;;;;;;;;325608;
79;1970;29;11847;;;675161;383980,6573;;;;;;;;;325608;
79;1971;29;11822;;;619865;386051,8296;;;;;;;;;325608;
79;1972;26;10570;;;667235;471197,5023;;;;;;;;;335829;
79;1973;27;10740;;;596448;482433,2997;;;;;;;;;335829;
79;1974;27;10192;;;580697;538668,0834;;;;;;;;;335829;
79;1975;29;10728;;;595959;666212,267;;;;;;;;;335829;
79;1976;29;9708;;;579621;802274,9967;;;;;;;;;335829;
79;1977;27;8989;;;540850;816824,426;;;;;;;;;335829;
79;1978;26;8535;;;603465;999101,0081;;;;;;;;;335829;
79;1979;25;8358;;;565716;1025939,048;;;;;;;;;342812;
79;1980;32;8567;;;603664;1454805,422;;;;;;;;;342812;
79;1981;35;9014;;;712329;2003637,281;;;;;;;;;342812;
79;1982;35;9004;;;764999;2400218,155;;;;;;;;;342812;
79;1983;35;8913;;;782633;2617183,596;;;;;;;;;342812;
79;1984;35;8608;;;725690;2543938,246;;;;;;;;;342812;
79;1985;34;8130;;;655417;2429161,668;;;;;;;;;342812;
79;1986;32;7443;;;674335;2630044,351;;;;;;;;;342812;
79;1987;34;8034;;;508559,0132;2080411,766;;;;;;;;;345965;
79;1988;33;7577;;;466394,6149;1970679,32;;;;;;;;;345965;
79;1989;32;7156;;;429772,9921;1829725,725;;;;;;;;;345965;
79;1990;31;6699;;;427374,5473;1871809,191;;;;;;;;;345965;
79;1991;31;6529;;;380425,3084;1730050,186;;;;;;;;;345965;
79;1992;31;6533;;17669;337220;1580072,69;11,19583481;;;;;;;;345965;18
79;1993;31;6533;;17539;412658;1947502,08;13,41965016;;;;;;;;345965;18
79;1994;30;6239;;18473;374427;1751178,04;11,64197899;;;;;;;;345965;17
79;1995;30;6081;;16757;416313;1973207,88;14,34450617;;;;;;;;344392;17
79;1996;25;5188;;16789;429857;1994031,53;14,66976586;;;;;;;;344392;15
79;1997;25;5188;;16848;453090;2160399,58;15,2798129;;;;;;;;344392;15
79;1998;25;5188;;16884;545106;2659784,73;17,94865378;;;;;;;;344392;15
79;1999;25;5187;;17124;460612;2198090,55;15,28957319;;;;;;;;344392;15
79;2000;25;5187;;16952;462505;2213916,29;15,12145091;;;;;;;;344392;15
79;2001;25;5187;;16518;516813;2540429,46;16,96229594;;;;;;;;344392;15
79;2002;25;5187;;17246;529523;2622456,12;16,56068186;11;14;3373;5894;221136;14,80951673;948151;344392;15
79;2003;25;5187;;17411;486507;2476528,11;14,89272343;11;14;3373;6155;213181;13,47910016;907927;359711;15
79;2004;25;5186;;18686;551394;2845399,1;15,79844472;11;14;3372;6796;243639;13,91300624;1068123;359711;15
79;2005;25;5164;;18787;472134;2446632,01;13,32821811;9;12;2855;5795;191751;12,61574516;809044;374435;15
79;2006;25;5164;;18846;525696;2789567,78;14,03209817;11;14;3350;7621;242361;11,80026876;1096933;374435;15
79;2007;34;6748;1;18239;512033;2723254,1;13,65027841;11;14;3350;7036;224335;12,860458;1017837;374435;15
79;2008;28;5874;1;32024;690472;3809032,59;11,45546555;11;14;3350;7135;234432;13,12653281;1109668;374435;14
79;2009;29;6211;1;32344;731066;4282080,39;12,02765486;11;14;3350;7187;219592;12,2146882;1020793;374435;15
79;2010;28;5874;1;33169;753824;4458721,3;12,00676167;10;13;3123;7143;225083;12,11212445;1037853;374435;14
79;2011;28;5926;1;33009;787796;4773501,67;12,71689289;10;14;3402;7874;254494;12,74142312;1261054;374435;13
79;2012;28;5926;1;33550;700278;4227897,64;10,99661203;10;14;3402;8379;231328;11,06440782;1132042;374435;13
79;2013;31;6419;1;35169;684218;4139280,84;10,23703606;11;18;4117;10230;255318;10,25076675;1271196;374435;13
79;2014;31;6419;1;38513;834413;5038954,19;11,69106096;11;18;4117;13497;364061;12,53224188;1886883;374435;13
79;2015;31;6419;1;38082;836464;5140316,81;11,93983832;11;18;4117;13677;359211;12,26372902;1861968;374435;13
79;2016;31;6419;1;39124;857778;5176599,75;11,88574593;11;18;4117;14437;385816;12,33857461;1988410;374435;13
79;2017;31;6416;1;39278;851596;5218215,88;11,62753166;11;18;4114;14992;402081;12,57505199;2071683;374435;13
79;2018;31;6389;1;39557;836632;5111856,74;11,47833708;11;18;4114;14942;388546;12,28878677;1993368;374435;13
79;2019;31;6389;1;39125;882086;5555272,76;12,08701915;11;18;4114;15271;414859;12,73128954;2175060;374435;13
79;2020;31;6358;1;19888;263433;1646076,32;7,26904429;11;18;4114;7577;128907;8,333834371;657467;374435;13
80;1966;51;25639;;;1502242;630941,3574;;;;;;;;;511491;
80;1967;46;23894;;;1349106;607083,5436;;;;;;;;;511491;
80;1968;39;20440;;;1261446;607282,7945;;;;;;;;;511491;
80;1969;36;19005;;;1104060;604019,4708;;;;;;;;;511491;
80;1970;32;16937;;;1152968;723775,7963;;;;;;;;;511491;
80;1971;33;17286;;;1142725;780984,4243;;;;;;;;;511491;
80;1972;31;16197;;;1177653;897347,8444;;;;;;;;;538462;
80;1973;34;16100;;;1063203;912646,8656;;;;;;;;;538462;
80;1974;35;15658;;;1151000;1187866,888;;;;;;;;;538462;
80;1975;35;15310;;;1251920;1527179,373;;;;;;;;;538462;
80;1976;35;15370;;;1185071;1697356,382;;;;;;;;;538462;
80;1977;36;15490;;;1066865;1655839,788;;;;;;;;;538462;
80;1978;35;15378;;;1083440;1853300,293;;;;;;;;;538462;
80;1979;38;15059;;;1033532;1942265,118;;;;;;;;;544570;
80;1980;39;14458;;;1033440;2444395,441;;;;;;;;;544570;
80;1981;36;12201;;;1158299;3035801,432;;;;;;;;;544570;
80;1982;37;12162;;;1246541;3671857,454;;;;;;;;;544570;
80;1983;36;11777;;;1236979;3885907,918;;;;;;;;;544570;
80;1984;41;12086;;;1173168;3967880,974;;;;;;;;;544570;
80;1985;42;11853;;;1069108;3856602,338;;;;;;;;;544570;
80;1986;39;10662;;;997877;3747444,17;;;;;;;;;544570;
80;1987;37;10169;;;730552,8233;2900743,142;;;;;;;;;547825;
80;1988;34;9375;;;665108,4712;2734305,191;;;;;;;;;547825;
80;1989;32;8552;;;664960,5629;2804683,805;;;;;;;;;547825;
80;1990;32;8480;;;706653,3951;3111127,418;;;;;;;;;547825;
80;1991;33;8727;;;693705,1439;3188530,421;;;;;;;;;547825;
80;1992;33;7754;;24810;707821;3407855,56;13,34097932;;;;;;;;547825;18
80;1993;33;7984;;26717;902034;4356499,55;15,90105054;;;;;;;;547825;18
80;1994;35;7377;;27708;812477;3942052,3;14,2736701;;;;;;;;547825;20
80;1995;33;7291;;26932;839505;4282360,03;14,97081644;;;;;;;;555551;18
80;1996;32;6911;;27884;868290;4502728,48;15,103233;;;;;;;;555551;17
80;1997;33;7291;;28165;944101;5021641,41;16,23441989;;;;;;;;555551;18
80;1998;34;7390;;26977;1082872;5878637,79;20,14115354;;;;;;;;555551;19
80;1999;34;6990;;27357;868586;4741450,46;15,82963207;;;;;;;;555551;19
80;2000;34;6983;;27127;874434;4826955,1;16,04613562;;;;;;;;555551;19
80;2001;32;6622;;23188;803937;4400154,09;16,84968733;;;;;;;;555551;18
80;2002;32;6622;;26914;893989;5109974,23;16,33021564;6;9;1848;6001;192296;15,11380785;864003;555551;18
80;2003;32;6622;;26378;786509;4672771,93;14,63769287;4;5;1058;2594;70478;11,57224815;286510;564319;18
80;2004;32;6597;;28228;923301;5555320,28;16,16717397;6;9;1732;6029;174743;14,07122944;804124;564319;18
80;2005;32;6473;1;26231;812787;4954874,16;14,50611665;4;5;994;2807;67620;11,06913215;267883;571879;17
80;2006;32;6473;1;29217;1034017;6316252,13;16,63358504;5;8;1505;6188;168229;14,06687554;830390;571879;17
80;2007;32;6473;1;29624;1001366;6077373,19;15,95091653;6;9;1775;6815;181046;13,34687832;873876;571879;17
80;2008;32;6473;1;31408;1153538;7054842,96;17,30785129;7;10;1989;8527;254808;14,92574558;1251923;571879;17
80;2009;32;6473;1;30902;1125448;7092650,99;17,33565143;3;3;712;3014;79085;11,17243854;306709;571879;17
80;2010;30;6119;1;30356;1147547;7592991,6;18,19753323;3;3;712;3046;80628;11,38939036;318104;571879;16
80;2011;30;6119;1;35432;1288037;8423741,86;17,351831;3;3;712;3043;90020;12,75237;365179;571879;16
80;2012;31;6490;1;35964;1198464;7870137,76;15,87792247;4;6;1223;7483;206552;14,18387703;1042099;571879;17
80;2013;31;6490;1;35424;1091350;7212459;14,52377495;3;3;712;3058;79029;11,0519559;316759;571879;17
80;2014;31;6490;1;36622;1259371;8247652,63;16,13939664;4;6;1223;7576;216920;14,56767738;1100566;571879;17
80;2015;31;6490;1;37009;1283975;8415895,74;16,50170425;4;6;1223;7502;216398;14,67062316;1121841;571879;17
80;2016;33;6877;1;37485;1328665;8707665,17;17,04017224;4;6;1223;7460;229171;15,73972324;1174200;571879;18
80;2017;41;8136;2;40052;1301950;8541620,9;15,61938582;3;3;712;3106;100690;14,0134888;404465;571879;19
80;2018;40;7765;2;53559;1379002;9136733,66;13,26713437;3;3;712;3037;93339;13,08163002;380015;571879;18
80;2019;41;8114;2;51352;1385611;9602319,44;13,87069226;6;6;1017;4289;147936;17,00273081;650829;571879;19
80;2020;41;8114;2;25788;446270;2974546,04;8,814826812;7;9;1528;3439;68443;10,31316347;294164;571879;19
81;1966;37;18791;;;875422;385964,019;;;;;;;;;332011;
81;1967;34;17903;;;747178;381079,7049;;;;;;;;;332011;
81;1968;32;16986;;;724024;375608,6146;;;;;;;;;332011;
81;1969;33;17046;;;641447;377645,0286;;;;;;;;;332011;
81;1970;31;15613;;;625551;404570,574;;;;;;;;;332011;
81;1971;31;15403;;;560533;404925,018;;;;;;;;;332011;
81;1972;27;14342;;;597000;467760,3867;;;;;;;;;338024;
81;1973;26;13934;;;547121;472901,7298;;;;;;;;;338024;
81;1974;23;11969;;;554838;550328,7563;;;;;;;;;338024;
81;1975;24;11943;;;595811;707872,3148;;;;;;;;;338024;
81;1976;27;12377;;;588008;791079,4458;;;;;;;;;338024;
81;1977;27;12377;;;587081;866853,0102;;;;;;;;;338024;
81;1978;26;11703;;;642535;1041388,841;;;;;;;;;338024;
81;1979;29;12430;;;665756;1226116,803;;;;;;;;;339345;
81;1980;30;12552;;;639040;1586311,298;;;;;;;;;339345;
81;1981;31;11760;;;683208;1962304,236;;;;;;;;;339345;
81;1982;39;10852;;;935640;3086669,858;;;;;;;;;339345;
81;1983;38;9941;;;889262;3116012,025;;;;;;;;;339345;
81;1984;40;10140;;;850009;3164843,58;;;;;;;;;339345;
81;1985;40;10104;;;737842;2884081,579;;;;;;;;;339345;
81;1986;39;9589;;;638297;2665573,032;;;;;;;;;339345;
81;1987;40;8767;;;459320,5228;2026427,133;;;;;;;;;342723;
81;1988;34;7237;;;384931,8323;1760788,03;;;;;;;;;342723;
81;1989;33;7042;;;368553,7803;1698209,676;;;;;;;;;342723;
81;1990;30;5782;;;374736,1479;1802138,952;;;;;;;;;342723;
81;1991;30;5778;;;351641,344;1674612,01;;;;;;;;;342723;
81;1992;28;5229;;15891;385858;1849340,68;13,73970834;;;;;;;;342723;12
81;1993;27;4579;;17963;490412;2354196,32;15,48621874;;;;;;;;342723;11
81;1994;31;5442;;17881;483165;2092316,14;14,77761775;;;;;;;;342723;14
81;1995;26;4779;;20689;592410;2669998,19;15,12679714;;;;;;;;343402;13
81;1996;25;4699;;21791;567878;2526012,24;13,86820761;;;;;;;;343402;12
81;1997;25;4699;;23287;610551;2727409,05;13,89696031;;;;;;;;343402;12
81;1998;25;4699;;22692;686963;3165207,66;16,49928319;;;;;;;;343402;12
81;1999;26;4801;;23205;560380;2538801,7;12,8183984;;;;;;;;343402;13
81;2000;26;4798;;21771;551415;2491144,85;13,89176508;;;;;;;;343402;13
81;2001;26;4798;;21383;629969;2876192,94;15,91335535;;;;;;;;343402;13
81;2002;27;4948;;21747;615839;2887069,16;15,12857368;7;11;1958;6685;216400;17,8084717;897630;343402;14
81;2003;27;4929;;22157;552752;2661267,77;13,3954437;9;13;2314;8094;227082;15,44514939;936242;365335;14
81;2004;27;4629;;21581;609783;2992135,92;16,38150906;8;16;2897;12853;387704;16,91863994;1815488;365335;14
81;2005;26;4264;;21287;527659;2556165,52;15,22749809;10;18;2748;14481;378998;17,64103242;1726790;386543;13
81;2006;26;4264;;18816;512148;2481873,13;15,99526777;10;21;3403;17892;494479;16,47062076;2405209;386543;13
81;2007;26;4264;;23154;564503;2772430,4;14,84261261;11;22;3595;20407;516263;15,2937768;2502272;386543;13
81;2008;28;4636;;27390;631875;3180353,77;13,77928159;10;22;3479;21326;489752;14,4173996;2413366;386543;13
81;2009;28;4636;;27544;682752;3464116,43;14,99506169;9;21;3287;21252;526389;15,65510582;2637203;386543;13
81;2010;28;4636;;30132;727252;3943631,22;14,54730938;10;22;3479;23336;592071;16,0274936;3164784;386543;13
81;2011;28;4636;;30391;809239;4423881,13;16,03987576;10;22;3479;23418;653058;17,60764854;3513492;386543;13
81;2012;29;4803;;30332;727822;3982142,16;14,32616128;10;22;3479;23471;571988;15,489763;3048684;386543;14
81;2013;34;5574;1;30993;693873;3790517,89;13,61102687;10;23;3564;23681;535385;14,39064243;2855161;386543;14
81;2014;35;5712;1;38482;874202;4843563,35;13,6581322;11;25;3869;24736;570747;14,75870839;2961945;386543;14
81;2015;35;5921;1;42041;874519;5027064,38;12,43815017;11;25;4019;26614;587553;14,12761265;3144119;386543;14
81;2016;35;5712;1;42689;904607;5220872,14;12,90222327;11;25;3869;26773;615349;14,88205826;3292050;386543;14
81;2017;35;5826;1;42655;883091;5100512,51;12,40102321;12;26;4091;28263;633323;14,554104;3369687;386543;14
81;2018;35;5826;1;44342;846296;4914202,14;11,34929439;12;26;4091;28285;601319;13,6595608;3200553;386543;14
81;2019;35;5826;1;45999;887071;5176715,48;11,61336228;12;31;5157;43066;847950;11,81639089;4953731;386543;14
81;2020;35;5826;1;22230;254596;1422933,61;6,82480117;12;26;4091;14509;189932;8,366978426;971538;386543;14
82;1966;25;9478;;;480023;188882,3505;;;;;;;;;183572;
82;1967;21;8235;;;390521;178279,9787;;;;;;;;;183572;
82;1968;17;7515;;;395520;184420,0153;;;;;;;;;183572;
82;1969;15;6965;;;365764;191719,7316;;;;;;;;;183572;
82;1970;13;6458;;;340071;190904,4343;;;;;;;;;183572;
82;1971;13;6458;;;332954;203510,9009;;;;;;;;;183572;
82;1972;12;5668;;;341734;232353,4927;;;;;;;;;183314;
82;1973;12;5507;;;307926;251619,0848;;;;;;;;;183314;
82;1974;12;5507;;;315289;308084,0665;;;;;;;;;183314;
82;1975;12;5507;;;355239;403232,3765;;;;;;;;;183314;
82;1976;12;5519;;;326756;434795,8784;;;;;;;;;183314;
82;1977;12;5519;;;291013;418706,4091;;;;;;;;;183314;
82;1978;11;5105;;;328164;518674,6997;;;;;;;;;183314;
82;1979;11;5105;;;311686;579463,7453;;;;;;;;;190485;
82;1980;9;3509;;;266388;638701,6222;;;;;;;;;190485;
82;1981;8;2848;;;343899;909185,2057;;;;;;;;;190485;
82;1982;10;2450;;;365360;1109049,069;;;;;;;;;190485;
82;1983;9;2192;;;411752;1334272,673;;;;;;;;;190485;
82;1984;18;3470;;;416041;1429306,494;;;;;;;;;190485;
82;1985;17;3220;;;503452;1843704,237;;;;;;;;;190485;
82;1986;18;3187;;;477999;1877407,636;;;;;;;;;190485;
82;1987;17;2897;;;334667,9612;1419972,049;;;;;;;;;200220;
82;1988;17;2891;;;272534,1512;1265751,516;;;;;;;;;200220;
82;1989;14;2498;;;230241,6739;1087553,83;;;;;;;;;200220;
82;1990;15;2742;;;260394,0173;1222526,92;;;;;;;;;200220;
82;1991;15;2510;;;239999,1493;1127599,926;;;;;;;;;200220;
82;1992;18;2753;;10661;219051;1068144,6;13,19574798;;;;;;;;200220;7
82;1993;18;2753;;14517;286376;1421964,75;12,86247808;;;;;;;;200220;7
82;1994;18;2753;;15314;254364;1228904,52;11,15959514;;;;;;;;200220;7
82;1995;18;2711;;15424;282758;1373178,41;12,41562335;;;;;;;;206034;7
82;1996;18;2708;;16119;288195;1364782,98;12,17834786;;;;;;;;206034;7
82;1997;18;2708;;15665;291748;1418851,96;12,51094581;;;;;;;;206034;7
82;1998;18;2708;;16261;342389;1707309,95;14,23641863;;;;;;;;206034;7
82;1999;18;2708;;15987;279539;1388680,22;11,8421833;;;;;;;;206034;7
82;2000;18;2677;;15319;280553;1372108,99;12,49553497;;;;;;;;206034;7
82;2001;18;2677;;15228;328546;1620522,05;14,64843767;;;;;;;;206034;7
82;2002;18;2677;;14938;322702;1634189,3;14,63997764;5;10;1529;5392;128101;15,54178658;632832;206034;7
82;2003;18;2655;;15049;290220;1557506,84;13,45344488;5;10;1529;5327;113059;14,45155567;560001;226849;7
82;2004;18;2646;;13963;320892;1774736,75;16,02916392;5;10;1529;5374;135660;16,43799763;690396;226849;7
82;2005;18;2624;;15290;279763;1546373,97;12,85987593;5;7;1231;5510;125792;13,35795544;648977;255274;7
82;2006;18;2624;;14717;305784;1747646,42;14,53193367;5;7;1231;5422;142866;15,74437134;760390;255274;7
82;2007;29;4680;1;21059;342669;2020980,15;10,04932739;5;7;1231;5400;115563;12,60231756;603854;255274;9
82;2008;29;4680;1;26739;458174;2750670,67;9,556400983;4;6;1083;4883;81374;9,45959613;380891;255274;9
82;2009;24;4024;1;25248;536870;3376526,76;11,91512953;4;6;1083;4565;86940;11,12261099;405834;255274;8
82;2010;25;4074;1;25067;561104;3648285,48;12,58493537;5;7;1231;5043;93461;10,7114205;459485;255274;9
82;2011;26;4286;1;25813;615829;3975005,77;13,22841462;5;7;1231;5366;107205;10,96043488;553020;255274;10
82;2012;26;4286;1;25446;582462;3776354,56;12,57092243;5;7;1231;5256;92035;9,538422634;469864;255274;10
82;2013;27;4439;1;25616;563505;3617594,03;12,1536903;6;8;1443;5602;96339;9,326995222;505014;255274;11
82;2014;27;4439;1;26194;633927;4010846,99;13,44629379;6;8;1433;5718;98894;9,459268158;512477;255274;11
82;2015;28;4664;1;26675;625015;4124596,72;13,12822566;8;10;1541;6524;108107;9,728098797;569624;255274;12
82;2016;28;4664;1;27550;650111;4289339,01;13,12711134;8;10;1541;6422;120542;11,14653746;633886;255274;12
82;2017;28;4664;1;27938;626355;4184223,32;12,3481579;9;11;1816;7702;132020;9,522978279;673285;255274;12
82;2018;28;4664;1;31975;602434;3935858,02;10,28772585;9;11;1816;7930;130155;8,94134183;664951;255274;12
82;2019;28;4664;1;31359;635382;4137164,64;11,17936885;9;11;1816;7801;138485;9,643191135;710386;255274;12
82;2020;28;4724;1;15686;181440;1146132,31;6,405485898;9;11;1876;3838;49543;7,28652824;251582;255274;12
83;1966;84;35355;;;3769044;1698612,257;;;;;;;;;555926;
83;1967;78;33612;;;3354699;1631810,927;;;;;;;;;555926;
83;1968;75;32286;;;3437712;1703164,537;;;;;;;;;555926;
83;1969;74;32150;;;3166973;1776323,753;;;;;;;;;555926;
83;1970;71;33262;;;3121073;1905242,874;;;;;;;;;555926;
83;1971;66;30329;;;2900238;2019815,476;;;;;;;;;555926;
83;1972;80;33946;;;2956829;2367408,992;;;;;;;;;626093;
