numCommune;annee;nbEtablissements;nbEcrans;nbFauteuils;nbMultiplexes;nbCinemasArtEssai;nbSeances;nbEntrees;recettes;RME;indiceFrequentation;tauxOccupation
36044;1970;;3;3060;;;;203851;140960,9166;0,691489944;4,148540844;
36044;1971;;3;3060;;;;205577;149523,2157;0,72733436;3,847666997;
36044;1972;;3;3060;;;;197085;171455,9034;0,869959172;3,688727096;
36044;1973;;3;3060;;;;206724;224225,3684;1,084660554;3,86913474;
36044;1974;;3;3060;;;;203653;245815,1983;1,207029596;3,811656591;
36044;1975;;3;2575;;;;211980;275827,9887;1,301198173;3,967508282;
36044;1976;;3;2575;;;;206239;310637,1302;1,50619975;3,860057272;
36044;1977;;3;2505;;;;179475;293924,6018;1,637691053;3,359130809;
36044;1978;;3;2505;;;;195720;349513,1541;1,785781494;3,768048978;
36044;1979;;3;2557;;;;209758;405178,0833;1,931645436;4,038311963;
36044;1980;;7;3391;;;;183952;387267,6105;2,105264474;3,541488583;
36044;1981;;7;3391;;;;281703;705781,4765;2,50540987;5,423414578;
36044;1982;;8;3375;;;;310517;892725,5902;2,874965268;5,978148704;
36044;1983;;8;3374;;;;306919;964571,1533;3,142754777;5,908879134;
36044;1984;;8;3374;;;;293610;987829,6901;3,364427949;5,652651034;
36044;1985;;8;3374;;;;241079;866845,9975;3,595692688;4,641311463;
36044;1986;;7;1792;;;;216387;942136,8657;4,353943932;4,245462928;
36044;1987;;7;1792;;;;168323;756476,7264;4,494197028;3,302458357;
36044;1988;;7;1792;;;;162727;755142,4682;4,640548085;3,19266613;
36044;1989;;7;1792;;;;149793;709279,8125;4,735066475;2,93890404;
36044;1990;;7;1792;;;;158877;773607,3218;4,869221611;3,11713002;
36044;1991;;6;1257;;;;139530;711947,4447;5,102468607;2,737546352;
36044;1992;1;5;929;;;5957;138089;715179,9584;5,179123308;2,709274265;12,65266181
36044;1993;1;5;929;;;6616;175383;910619,2936;5,192175374;3,440973925;14,20439958
36044;1994;1;5;929;;;6091;148640;758771,078;5,104756983;2,916282446;13,14751326
36044;1995;1;8;1078;;;10384;197453;1003698,261;5,083226189;3,978340587;14,05100412
36044;1996;1;8;1078;1;;14640;290629;1439869,839;4,954322655;5,855677789;14,80697825
36044;1997;1;8;1078;1;;12375;241674;1228025,465;5,081330491;4,869318182;14,44849189
36044;1998;2;9;1406;1;;12722;279416;1463946,57;5,239308306;5,629754997;15,43237731
36044;1999;2;9;1406;1;;12386;238385;1231318,974;5,165253576;4,803050451;13,11986166
36044;2000;2;9;1406;1;;12076;247918;1230860,407;4,964788386;4,995124113;13,93731866
36044;2001;2;9;1406;1;;12311;280184;1413498,903;5,044895152;5,645228885;15,75925769
36044;2002;2;9;1406;1;1;12057;246542;1293881,86;5,248119428;4,967400064;14,25733665
36044;2003;2;9;1406;1;1;12421;240499;1334366,76;5,548325606;5,184732462;13,0830694
36044;2004;2;9;1406;1;1;11960;238953;1335820,44;5,590306211;5,151403441;13,44544577
36044;2005;2;9;1406;1;1;11575;197828;1075687,04;5,437486301;4,264821282;11,41241204
36044;2006;2;9;1406;1;2;11968;224053;1209970,52;5,40037634;4,983385231;12,46741988
36044;2007;2;9;1406;1;2;10385;206729;1114557,1;5,391392112;4,572739941;12,85528177
36044;2008;2;9;1406;1;2;12459;238056;1322395,04;5,554974628;5,44351962;12,64656336
36044;2009;2;9;1406;1;1;12401;249201;1366181,66;5,482247904;5,698367328;13,30931755
36044;2010;2;9;1406;1;2;12619;256339;1482944,24;5,785090213;5,861588768;13,45482298
36044;2011;2;9;1406;1;2;12759;289961;1707802,52;5,889766279;6,630407939;15,08253598
36044;2012;2;9;1406;1;2;12765;279614;1645778,48;5,885894412;6,393807738;14,57918274
36044;2013;2;9;1406;1;2;12769;255698;1499861,16;5,865752411;5,846931309;13,28501437
36044;2014;2;9;1406;1;2;12816;285764;1657379,5;5,799819081;6,534437026;14,74780806
36044;2015;2;9;1406;1;2;13168;275948;1723329,18;6,245122922;6,309978963;13,958029
36044;2016;2;9;1406;1;2;13133;276174;1779971,12;6,445107505;6,315146803;13,94614624
36044;2017;2;9;1406;1;2;13046;271648;1784016,22;6,567382127;6,211652794;13,60178254
36044;2018;2;9;1406;1;2;15713;250597;1625782,44;6,487637282;5,730289033;10,64338911
36044;2019;2;9;1406;1;1;15660;263735;1737495,34;6,588034732;6,030709778;11,18287403
36044;2020;2;9;1406;1;2;8008;75399;481408,79;6,384816642;1,724115064;6,189702956
77108;1960;;;;;;;;;;;
77108;1961;;;;;;;;;;;
77108;1962;;;;;;;;;;;
77108;1963;;;;;;;;;;;
77108;1964;;;;;;;;;;;
77108;1965;;;;;;;;;;;
77108;1966;;;;;;;;;;;
77108;1967;;;;;;;;;;;
77108;1968;;;;;;;;;;;
77108;1969;;;;;;;;;;;
77108;1970;;;;;;;;;;;
77108;1971;;;;;;;;;;;
77108;1972;;;;;;;;;;;
77108;1973;;;;;;;;;;;
77108;1974;;;;;;;;;;;
77108;1975;;;;;;;;;;;
77108;1976;;;;;;;;;;;
77108;1977;;;;;;;;;;;
77108;1978;;;;;;;;;;;
77108;1979;;;;;;;;;;;
77108;1980;;;;;;;;;;;
77108;1981;;;;;;;;;;;
77108;1982;;;;;;;;;;;
77108;1983;;;;;;;;;;;
77108;1984;;;;;;;;;;;
77108;1985;;;;;;;;;;;
77108;1986;;;;;;;;;;;
77108;1987;;;;;;;;;;;
77108;1988;;;;;;;;;;;
77108;1989;;;;;;;;;;;
77108;1990;;;;;;;;;;;
77108;1991;;;;;;;;;;;
77108;1992;3;4;1745;;;1983;52689;295470,4348;5,607820129;1,161446049;8,020977637
77108;1993;3;4;1745;;;2111;63715;371038,6504;5,823411291;1,404496859;9,098113693
77108;1994;2;3;945;;;2075;55646;332961,3069;5,983562285;1,226628458;8,425084787
77108;1995;2;3;945;;;1974;51640;313943,4445;6,079462519;1,137469988;8,219723197
77108;1996;2;3;945;;;2149;59236;375392,8992;6,337242542;1,304786449;8,647338764
77108;1997;2;3;945;;;2125;49715;319956,9484;6,43582316;1,095068173;7,335517094
77108;1998;2;3;945;;;2043;62928;410250,8244;6,519368554;1,386109826;9,662797125
77108;1999;2;3;945;;;2022;40296;259756,0511;6,446199401;0,887596643;6,241490672
77108;2000;2;3;945;;;1642;37948;244646,2192;6,446880447;0,835877442;7,225094007
77108;2001;2;3;945;;;658;16254;107686,4794;6,625229448;0,358025507;7,758287392
77108;2002;2;3;945;;;2570;44673;254074,5;5,687428648;0,984008458;5,456877439
77108;2003;2;3;945;;;1227;21630;121072,3;5,597424873;0,410935481;5,535721141
77108;2004;1;2;645;;;2423;56184;307022,5;5,464589563;1,067406338;7,202661385
77108;2005;1;2;645;;;2367;46058;249147,5;5,409429415;0,875028498;6,029165358
77108;2006;1;2;645;;1;2433;52323;288816,3;5,519872714;0,98264691;6,663228271
77108;2007;1;2;645;;1;2498;49310;270078,3;5,477150679;0,920495062;6,113353046
77108;2008;1;2;645;;1;2611;53141;285726,5;5,376761822;0,987145431;6,306040109
77108;2009;1;2;645;;1;2542;46624;245761,6;5,271139327;0,866085858;5,685402986
77108;2010;1;2;645;;1;2645;50058;276311;5,519817012;0,929875727;5,860185787
77108;2011;1;2;645;;1;2680;54950;304506;5,541510464;1,020749354;6,363378439
77108;2012;1;2;645;;1;2714;56448;301331,1;5,338206845;1,048576152;6,45289619
77108;2013;1;2;645;;1;2668;55387;284772,5;5,141504324;1,028867052;6,438140405
77108;2014;1;2;645;;1;2798;63782;334955,9;5,251574112;1,18481229;7,065222207
77108;2015;1;2;645;;1;2864;62440;315781,7;5,057362268;1,159883343;6,762515907
77108;2016;1;2;645;;;2817;69508;345559,3;4,971504;1,291178274;7,653843824
77108;2017;1;2;645;;;2739;62679;319788;5,101995884;1,164322999;7,100304158
77108;2018;1;2;645;;1;2987;61964;324608,8;5,238667613;1,151041183;6,431970936
77108;2019;1;2;645;;1;3282;75823;396486,3;5,229103306;1,408485501;7,159360763
77108;2020;1;2;645;;1;1578;22477;110585,6;4,919944832;0,417531997;4,419864515
50129;1960;;;;;;;;;;;
50129;1961;;;;;;;;;;;
50129;1962;;;;;;;;;;;
50129;1963;;;;;;;;;;;
50129;1964;;;;;;;;;;;
50129;1965;;;;;;;;;;;
50129;1966;;;;;;;;;;;
50129;1967;;;;;;;;;;;
50129;1968;;;;;;;;;;;
50129;1969;;;;;;;;;;;
50129;1970;;;;;;;;;;;
50129;1971;;;;;;;;;;;
50129;1972;;;;;;;;;;;
50129;1973;;;;;;;;;;;
50129;1974;;;;;;;;;;;
50129;1975;;;;;;;;;;;
50129;1976;;;;;;;;;;;
50129;1977;;;;;;;;;;;
50129;1978;;;;;;;;;;;
50129;1979;;;;;;;;;;;
50129;1980;;;;;;;;;;;
50129;1981;;;;;;;;;;;
50129;1982;;;;;;;;;;;
50129;1983;;;;;;;;;;;
50129;1984;;;;;;;;;;;
50129;1985;;;;;;;;;;;
50129;1986;;;;;;;;;;;
50129;1987;;;;;;;;;;;
50129;1988;;;;;;;;;;;
50129;1989;;;;;;;;;;;
50129;1990;;;;;;;;;;;
50129;1991;;;;;;;;;;;
50129;1992;;;;;;;;;;;
50129;1993;;;;;;;;;;;
50129;1994;;;;;;;;;;;
50129;1995;;;;;;;;;;;
50129;1996;2;11;1919;;;13291;291370;1521871,708;5,223158555;11,4848246;12,48592832
50129;1997;2;11;1919;;;13063;313861;1633818,68;5,205548571;12,37134411;13,65756122
50129;1998;2;11;1919;;;12415;362693;1944639,664;5,361668584;14,29613717;17,11004087
50129;1999;2;11;1919;;;12429;306230;1599939,478;5,224633373;12,07055577;14,2011741
50129;2000;3;12;2189;;;13284;323508;1672487,069;5,169847634;12,75159637;13,75299551
50129;2001;3;12;2189;;;13543;380637;1968341,522;5,171177585;15,00342925;15,7257085
50129;2002;3;12;2189;;2;12582;341388;1795974,51;5,260801522;13,45636579;15,04512374
50129;2003;4;24;4725;1;2;15859;336275;1790539,61;5,324628979;8,621772684;11,46645871
50129;2004;4;24;4725;1;2;28190;442769;2329838,41;5,261972744;11,35217804;8,014800543
50129;2005;3;18;3841;1;1;27615;417864;2199757,39;5,264290271;10,71363741;7,209595955
50129;2006;3;18;3841;1;2;30005;501568;2692481,08;5,368127711;13,51170496;7,947044211
50129;2007;3;18;3841;1;2;30521;464751;2540375,3;5,466099696;12,54219404;7,257265487
50129;2008;3;18;3841;1;2;32476;501202;2781110,3;5,54888109;6,217152922;7,345941764
50129;2009;3;18;3841;1;2;32036;496012;2974858,6;5,997553688;6,152773643;7,37332313
50129;2010;3;18;3841;1;2;32027;497968;3054865,3;6,134661866;6,177036817;7,369397159
50129;2011;3;18;3841;1;2;31737;521564;3268863,85;6,267426145;6,469733055;7,859131024
50129;2012;3;18;3841;1;2;32175;488130;3021630,7;6,190217155;6,055001489;7,267503319
50129;2013;3;18;3841;1;2;32061;437492;2694456,95;6,158871362;5,426863154;6,529928216
50129;2014;3;18;3841;1;2;33169;469575;2952968,9;6,288599052;5,824836261;6,776439478
50129;2015;3;18;3841;1;2;33561;467071;3077620,15;6,589191258;5,793775429;6,667066344
50129;2016;3;18;3841;1;2;33569;464464;3033299,07;6,530751727;5,761436936;6,636586098
50129;2017;3;18;3841;1;2;34069;461457;3095026,49;6,707074527;5,724136648;6,479940854
50129;2018;3;18;3841;1;2;33648;431390;2891419,74;6,702565521;5,351170983;6,141081886
50129;2019;3;18;3841;1;2;33015;458359;3134144;6,83774945;5,685707552;6,678541663
50129;2020;3;18;3792;1;2;16454;144089;991938,87;6,884209551;1,787349906;4,222067834
49099;1960;;5;2796;;;;239212;74304,41325;0,310621596;6,402548043;
49099;1961;;5;2796;;;;218834;69694,96476;0,318483256;5,857127563;
49099;1962;;5;2796;;;;218833;78131,95072;0,357039161;5,857100798;
49099;1963;;5;2778;;;;186109;74936,00953;0,402645813;4,981237621;
49099;1964;;5;2793;;;;174281;81355,33274;0,466805519;4,664659279;
49099;1965;;5;2657;;;;167367;83357,59814;0,498052771;4,479604946;
49099;1966;;4;1807;;;;127271;69314,60446;0,544622141;2,986180197;
49099;1967;;4;1807;;;;131161;82291,67461;0,627409631;3,077451901;
49099;1968;;3;1577;;;;148548;87435,7618;0,588602753;3,485405913;
49099;1969;;3;1577;;;;124891;84184,93895;0,674067298;2,93033787;
49099;1970;;3;1577;;;;139532;100736,6337;0,721960795;3,273862037;
49099;1971;;3;1547;;;;141245;110604,2012;0,783066312;2,666207339;
49099;1972;;4;1659;;;;177596;147855,4235;0,832538027;3,352385986;
49099;1973;;4;1659;;;;174160;164412,9112;0,944033712;3,287526427;
49099;1974;;4;1532;;;;175536;183464,9222;1,045169779;3,313500453;
49099;1975;;4;1532;;;;176170;207289,8071;1,176646461;3,325468137;
49099;1976;;6;1481;;;;188822;268355,8526;1,421210731;3,564293265;
49099;1977;;6;1481;;;;205148;347284,5019;1,692848587;3,872470553;
49099;1978;;6;1481;;;;265091;499336,8468;1,883643152;4,774349831;
49099;1979;;8;1687;;;;308735;658952,7972;2,134363766;5,560388301;
49099;1980;;8;1687;;;;294756;671618,7189;2,278558261;5,308623298;
49099;1981;;8;1656;;;;352109;914082,7829;2,596022206;6,341564008;
49099;1982;;7;1336;;;;386188;1108649,5;2,870750774;6,95533463;
49099;1983;;7;1336;;;;394630;1225613,264;3,105727553;7,10737699;
49099;1984;;8;1367;;;;344171;1130306,712;3,284142802;6,198598804;
49099;1985;;8;1343;;;;332109;1132802,912;3,410937109;5,981359412;
49099;1986;;8;1330;;;;307189;1266769,384;4,123745916;5,571882029;
49099;1987;;8;1330;;;;226035;1009987,827;4,468280695;4,099887543;
49099;1988;;8;1330;;;;215941;966531,0013;4,475903146;3,916799681;
49099;1989;;8;1330;;;;204739;904531,2757;4,41797252;3,713614598;
49099;1990;;8;1330;;;;205287;947949,8245;4,617680732;3,723554379;
49099;1991;;8;1330;;;;180664;897044,5441;4,965264491;3,276935355;
49099;1992;2;8;1332;;;7342;175182;894928,9359;5,108566724;3,17750127;14,35412109
49099;1993;2;8;1332;;;5349;172629;919045,6082;5,323819336;3,131194225;19,66013944
49099;1994;2;8;1332;;;6142;166835;871764,0028;5,225306457;3,026100994;16,56145861
49099;1995;2;8;1332;;;7783;192766;1042953,273;5,410462804;3,556305808;14,82375233
49099;1996;2;8;1332;;;6587;195065;1050672,224;5,386267264;3,598719652;17,61589201
49099;1997;2;8;1332;;;5778;207006;1106249,038;5,34404335;3,819017047;21,76787911
49099;1998;2;8;1332;;;5527;261729;1444906,602;5,520620956;4,828591986;29,35386044
49099;1999;2;8;1332;;;6104;212544;1092993,291;5,142433053;3,921186628;21,44859558
49099;2000;2;8;1332;;;5557;205501;1054959,243;5,133596638;3,791251568;23,05233921
49099;2001;2;8;1332;;;5391;217535;1163748,233;5,349705719;4,013264704;25,21685908
49099;2002;2;8;1332;;1;7376;218301;1208778,89;5,537211877;4,027396502;17,69309948
49099;2003;2;8;1332;;1;6226;180321;1003853,8;5,567037672;3,331812051;17,04679524
49099;2004;1;4;694;;;5517;190573;1059931,59;5,561814056;3,521239445;19,91164913
49099;2005;1;4;694;;;5062;149911;846116;5,644122179;2,76992295;17,08582175
49099;2006;1;4;694;;1;4956;177499;1041283,95;5,866421501;3,276037725;20,57997598
49099;2007;1;4;694;;1;4754;165607;964180,4;5,822099307;3,073056226;20,05053587
49099;2008;1;4;694;;1;4835;170391;992878,9;5,827061875;3,167118959;20,19863036
49099;2009;2;13;2062;1;1;6278;203181;1209751,14;5,954056432;3,776598513;19,22051263
49099;2010;2;13;2062;1;1;19459;362216;2039508;5,630640281;6,732639405;12,041343
49099;2011;2;13;2062;1;;15695;400308;2361973,6;5,900390699;7,440669145;16,84108318
49099;2012;1;9;1368;1;;15837;376785;2301294,5;6,107712621;7,003438662;15,86985025
49099;2013;1;9;1368;1;1;15934;351427;2129073,9;6,058367456;6,532100372;14,66749417
49099;2014;1;9;1368;1;1;15647;392862;2364056,3;6,017523456;7,302267658;16,62510341
49099;2015;1;10;1443;1;1;16939;402293;2386678,49;5,932687096;7,477565056;16,3574833
49099;2016;1;10;1443;1;1;17033;389023;2304077,95;5,922729376;7,230910781;15,96450263
49099;2017;1;10;1443;1;1;16660;400946;2466183,92;6,150912891;7,452527881;16,80899641
49099;2018;1;10;1443;1;1;16572;376258;2266399,22;6,023524337;6,993643123;15,88562425
49099;2019;1;10;1443;1;1;17129;402686;2458586,68;6,105468479;7,484869888;16,63648007
49099;2020;1;10;1443;1;1;9648;118531;720187,44;6,075941652;2,203178439;8,587273873
92023;1960;;;;;;;;;;;
92023;1961;;;;;;;;;;;
92023;1962;;;;;;;;;;;
92023;1963;;;;;;;;;;;
92023;1964;;;;;;;;;;;
92023;1965;;;;;;;;;;;
92023;1966;;;;;;;;;;;
92023;1967;;;;;;;;;;;
92023;1968;;;;;;;;;;;
92023;1969;;;;;;;;;;;
92023;1970;;;;;;;;;;;
92023;1971;;;;;;;;;;;
92023;1972;;;;;;;;;;;
92023;1973;;;;;;;;;;;
92023;1974;;;;;;;;;;;
92023;1975;;;;;;;;;;;
92023;1976;;;;;;;;;;;
92023;1977;;;;;;;;;;;
92023;1978;;;;;;;;;;;
92023;1979;;;;;;;;;;;
92023;1980;;;;;;;;;;;
92023;1981;;;;;;;;;;;
92023;1982;;;;;;;;;;;
92023;1983;;;;;;;;;;;
92023;1984;;;;;;;;;;;
92023;1985;;;;;;;;;;;
92023;1986;;;;;;;;;;;
92023;1987;;;;;;;;;;;
92023;1988;;;;;;;;;;;
92023;1989;;;;;;;;;;;
92023;1990;;;;;;;;;;;
92023;1991;;;;;;;;;;;
92023;1992;1;1;826;;;40;11420;33970,82431;2,974678135;0,241810829;34,56416465
92023;1993;1;1;826;;;42;9307;31081,76298;3,339611366;0,197069473;26,82751067
92023;1994;1;1;826;;;31;7984;25116,58539;3,145864903;0,169055837;31,18019214
92023;1995;1;1;826;;;31;6273;19631,92709;3,129591438;0,129148481;24,49816449
92023;1996;1;1;826;;;126;16902;57685,18363;3,412920579;0,347978259;16,24005534
92023;1997;1;1;826;;;313;27810;104159,8763;3,745410871;0,572552088;10,75663926
92023;1998;1;1;826;;;352;32181;125957,4942;3,914032944;0,662542205;11,06819558
92023;1999;1;1;826;;;413;33159;127052,2306;3,831606217;0,682677263;9,720113268
92023;2000;1;1;826;;;442;35843;140735,9019;3,926454312;0,737935436;9,817525446
92023;2001;1;1;826;;;480;37465;149859,3658;3,999983072;0,771329161;9,449404762
92023;2002;1;1;826;;1;546;39716;158614,61;3,993720667;0,817672733;8,80628653
92023;2003;1;1;826;;1;460;35775;144085,6;4,027549965;0,680534155;9,415464786
92023;2004;1;1;826;;1;232;18965;77088,4;4,064771948;0,360763948;9,896572597
92023;2005;;;;;;;;;;;
92023;2006;1;1;176;;;268;11920;57245,9;4,802508389;0,227446191;25,27137042
92023;2007;1;1;176;;;1037;38001;177111,3;4,660701034;0,72794667;20,8210967
92023;2008;1;1;176;;1;993;41733;189718,4;4,546004361;0,792724855;23,87908542
92023;2009;1;1;176;;1;1041;41152;192950,5;4,688727158;0,781688669;22,46092044
92023;2010;1;1;176;;1;1025;40910;193237,3;4,723473478;0,777091842;22,67738359
92023;2011;1;1;176;;1;1041;45087;215373,2;4,776835895;0,856434609;24,60865863
92023;2012;1;1;176;;1;1049;40041;182519,3;4,558310232;0,760585051;21,6878629
92023;2013;1;1;176;;1;1140;42548;194249;4,56540848;0,808205907;21,20614035
92023;2014;1;1;176;;1;1161;43806;200373,5;4,574110852;0,832101814;21,4382194
92023;2015;1;1;176;;1;1150;37006;173111,8;4,677938713;0,702934752;18,28359684
92023;2016;1;1;176;;1;1103;39198;186034,9;4,74603041;0,744572134;20,19183219
92023;2017;1;1;176;;1;1126;37267;180257;4,836906647;0,707892487;18,80500161
92023;2018;1;1;176;;1;1017;29805;148664,2;4,987894649;0,566150632;16,65158219
92023;2019;1;1;176;;1;569;16334;85357,4;5,225749969;0,310266882;16,31051286
92023;2020;1;1;176;;1;90;1386;6086,4;4,391341991;0,026327287;8,75
63113;1960;;14;7436;;;;1547650;529217,0066;0,341948765;12,13395846;
63113;1961;;14;7236;;;;1519212;530069,8064;0,348911019;11,91099751;
63113;1962;;14;7236;;;;1377298;562131,969;0,408141135;10,79835668;
63113;1963;;14;7236;;;;1310980;581677,7624;0,4436969;10,27840718;
63113;1964;;14;7214;;;;1310155;595561,2944;0,454573157;10,27193897;
63113;1965;;15;7484;;;;1327280;615770,6984;0,463934285;10,4062032;
63113;1966;;15;7517;;;;1271060;615619,9263;0,484335851;8,544424203;
63113;1967;;14;6977;;;;1251880;667898,8104;0,533516639;8,415490827;
63113;1968;;13;6632;;;;1160151;745994,1734;0,643014723;7,79886259;
63113;1969;;12;6200;;;;1154270;831153,2616;0,720068322;7,759328847;
63113;1970;;13;6456;;;;1212581;933371,8521;0,769739796;8,151311853;
63113;1971;;14;6478;;;;1232182;997279,6997;0,809360711;7,860158328;
63113;1972;;14;6278;;;;1254096;1135558,428;0,905479667;7,999948968;
63113;1973;;16;6332;;;;1191108;1170967,152;0,983090662;7,59814497;
63113;1974;;16;6332;;;;1256743;1438779,981;1,144848216;8,01683433;
63113;1975;;18;6715;;;;1265505;1667614,645;1,31774639;8,072727621;
63113;1976;;18;6715;;;;1315314;1935625,201;1,471606933;8,390462035;
63113;1977;;17;6415;;;;1181421;1910012,242;1,616707543;7,536351052;
63113;1978;;19;6470;;;;1226695;2189745,822;1,785077645;8,33216731;
63113;1979;;20;6005;;;;1265561;2527250,872;1,996941176;8,596159594;
63113;1980;;29;7224;;;;1348095;3049051,843;2,261748499;9,156761126;
63113;1981;;29;7225;;;;1598072;4289125,507;2,683937586;10,8546976;
63113;1982;;33;7274;;;;1676637;5089675,543;3,035645487;11,38834022;
63113;1983;;32;6891;;;;1647017;5377719,729;3,265127032;11,18715019;
63113;1984;;32;6891;;;;1587595;5369957,025;3,38244768;10,78353393;
63113;1985;;28;6037;;;;1412532;4990860,377;3,533272433;9,594441124;
63113;1986;;28;6039;;;;1358907;5686652,807;4,184725523;9,978682782;
63113;1987;;23;4717;;;;1079860;4709881,075;4,361566383;7,929593702;
63113;1988;;20;3940;;;;918825;4244241,238;4,619205222;6,747086598;
63113;1989;;20;3940;;;;881333;4308872,275;4,889039983;6,471776533;
63113;1990;;19;3440;;;;861877;4385875,028;5,088748195;6,328907851;
63113;1991;;19;3448;;;;824595;4392261,886;5,326568662;6,055139851;
63113;1992;5;19;3228;;;27381;808505;4190121,609;5,182554973;5,936988273;17,15546896
63113;1993;4;17;2901;;;30600;1010355;5058336,751;5,0064945;7,419206791;19,33104044
63113;1994;4;17;2901;;;30716;947362;5024167,59;5,303323957;6,956638591;18,10654929
63113;1995;5;18;3094;;;30019;960781;5187652,239;5,39941177;7,005840747;18,69113189
63113;1996;5;18;3094;;;33195;1007255;5449581,756;5,410329813;7,344720723;17,82394787
63113;1997;5;18;3094;;;32808;1030673;5720339,9;5,550101633;7,515480531;18,58590503
63113;1998;5;18;3094;;;31894;1115438;6365186,285;5,706445616;8,133571533;21,10468696
63113;1999;5;18;3083;;;32809;955780;5428422,747;5,679573487;6,969374362;17,19099582
63113;2000;5;18;3110;;;30503;859250;4848406,679;5,64260306;6,265495114;16,19326914
63113;2001;4;17;2940;;;31070;668167;3715795,395;5,561177662;4,872152545;12,36580761
63113;2002;4;17;2940;;3;28853;606102;3412900,2;5,630900739;4,419585825;12,27501616
63113;2003;4;17;2940;;2;30657;552702;3231864,4;5,847390456;3,988094207;10,57773719
63113;2004;4;17;2936;;2;28289;561883;3380427,51;6,016248062;4,054340924;11,65282208
63113;2005;4;17;2936;;2;28619;497990;3025107,75;6,074635535;3,593312552;10,14845366
63113;2006;4;17;2936;;3;28785;517008;3223007,78;6,233961138;3,651985957;10,48217247
63113;2007;5;18;3026;;3;24543;456027;2856210,19;6,263247988;3,223648587;11,40926903
63113;2008;4;16;2358;;3;27425;485868;2995667,4;6,165599299;3,436173072;12,09236899
63113;2009;4;16;2358;;3;26734;571677;3164080,96;5,534735454;4,043034555;14,86566149
63113;2010;4;16;2358;;3;26584;568749;3351427,6;5,892630317;4,022327048;14,80707679
63113;2011;4;16;2358;;3;26253;559670;3287246,91;5,873544964;3,958118219;14,63443206
63113;2012;4;16;2358;;2;26015;519788;3115330,05;5,993462816;3,676063311;13,82652445
63113;2013;5;23;3520;;3;29239;542549;3298532,6;6,07969529;3,83703447;12,85186045
63113;2014;5;23;3520;;3;41938;633722;3869248,55;6,10559291;4,481831426;10,05118201
63113;2015;5;23;3513;;3;41679;584923;3648429,85;6,23745322;4,136713391;9,325786052
63113;2016;5;23;3520;;3;37782;600697;3738885,54;6,224245402;4,248270838;10,61971763
63113;2017;6;35;5712;1;3;55281;712117;4575814;6,425649156;5,036259353;8,199388808
63113;2018;6;35;5712;1;3;64840;799415;5071091,04;6,343502486;5,653651395;7,66458143
63113;2019;6;35;5712;1;3;63215;843929;5418019,23;6,419994135;5,9684649;8,327175408
63113;2020;6;35;5712;1;3;30859;246415;1602459,65;6,503092953;1,742704989;4,930512814
92024;1960;;;;;;;;;;;
92024;1961;;;;;;;;;;;
92024;1962;;;;;;;;;;;
92024;1963;;;;;;;;;;;
92024;1964;;;;;;;;;;;
92024;1965;;;;;;;;;;;
92024;1966;;;;;;;;;;;
92024;1967;;;;;;;;;;;
92024;1968;;;;;;;;;;;
92024;1969;;;;;;;;;;;
92024;1970;;;;;;;;;;;
92024;1971;;;;;;;;;;;
92024;1972;;;;;;;;;;;
92024;1973;;;;;;;;;;;
92024;1974;;;;;;;;;;;
92024;1975;;;;;;;;;;;
92024;1976;;;;;;;;;;;
92024;1977;;;;;;;;;;;
92024;1978;;;;;;;;;;;
92024;1979;;;;;;;;;;;
92024;1980;;;;;;;;;;;
92024;1981;;;;;;;;;;;
92024;1982;;;;;;;;;;;
92024;1983;;;;;;;;;;;
92024;1984;;;;;;;;;;;
92024;1985;;;;;;;;;;;
92024;1986;;;;;;;;;;;
92024;1987;;;;;;;;;;;
92024;1988;;;;;;;;;;;
92024;1989;;;;;;;;;;;
92024;1990;;;;;;;;;;;
92024;1991;;;;;;;;;;;
92024;1992;1;1;549;;;704;25974;102146,7871;3,932655234;0,540787008;6,72038003
92024;1993;1;1;549;;;694;26501;114537,0809;4,321990904;0,551759317;6,955533509
92024;1994;1;1;549;;;749;25304;110616,8545;4,371516537;0,526837393;6,153681533
92024;1995;1;1;549;;;693;27885;122798,1407;4,403734651;0,555710556;7,329343395
92024;1996;1;1;549;;;654;26027;120206,2025;4,618519328;0,518683114;7,248931892
92024;1997;1;1;549;;;389;17379;77011,60289;4,431302313;0,346340102;8,137721775
92024;1998;1;1;549;;;834;24291;110020,169;4,529256474;0,484086969;5,305263986
92024;1999;1;1;549;;;780;20541;84194,69569;4,098860605;0,409354511;4,796833403
92024;2000;1;1;549;;;765;20560;84688,9354;4,119111644;0,409733155;4,895412931
92024;2001;1;1;549;;;771;21741;95764,48609;4,404787548;0,433268897;5,136328521
92024;2002;1;1;549;;1;742;21916;92792,18;4,233992517;0,436756412;5,38003427
92024;2003;1;1;549;;1;764;21032;89292,9;4,245573412;0,36137457;5,014352607
92024;2004;1;1;549;;1;647;23818;100885,5;4,235683097;0,409243986;6,705461384
92024;2005;1;1;549;;1;515;21855;86298,2;3,948670785;0,375515464;7,729853043
92024;2006;1;1;549;;1;661;28163;113123,4;4,016738274;0,475405132;7,760775334
92024;2007;1;1;549;;1;539;23275;90515,4;3,888953813;0,392793857;7,865540652
92024;2008;1;1;549;;1;943;36142;148558;4,110397875;0,598030942;6,981168885
92024;2009;1;1;549;;1;677;33335;128032;3,840767962;0,551584347;8,968905463
92024;2010;1;1;549;;1;958;44916;171845,5;3,825930626;0,743211715;8,540105183
