numCommune;nomCommune;populationCommune;situationGeographique;zoneCommune;numDepartement;nouvelleRegion;numUniteUrbaine
85222;Saint-Gilles-Croix-de-Vie;7540;05-Unites urbaines de 20 000 a 100 000 hbts;C;85;Pays de la Loire;85401
9261;Saint-Girons;6324;06-autres communes et unites urbaines;C;9;Occitanie;9203
73242;Saint-Jean-d'Arves;265;04-Unites urbaines de 100 000 hbts ou plus;R;73;Auvergne - Rhone-Alpes;0
38412;Saint-Laurent-du-Pont;4543;06-autres communes et unites urbaines;I;38;Auvergne - Rhone-Alpes;38124
38416;Saint-Marcellin;8133;05-Unites urbaines de 20 000 a 100 000 hbts;C;38;Auvergne - Rhone-Alpes;38401
44180;Saint-Mars-la-Jaille;2400;06-autres communes et unites urbaines;I;44;Pays de la Loire;44101
73257;Les Belleville;2975;04-Unites urbaines de 100 000 hbts ou plus;R;73;Auvergne - Rhone-Alpes;0
13097;Saint-Martin-de-Crau;13673;06-autres communes et unites urbaines;I;13;Provence-Alpes-Cote-d'Azur;13301
94068;Saint-Maur-des-Fosses;75168;02-Grande Couronne;B;94;Ile-de-France;851
83115;Sainte-Maxime;14289;06-autres communes et unites urbaines;C;83;Provence-Alpes-Cote-d'Azur;83310
35297;Saint-Meen-le-Grand;4610;06-autres communes et unites urbaines;C;35;Bretagne;35202
80711;Saint-Ouen;1915;06-autres communes et unites urbaines;C;80;Hauts-de-France;80206
93070;Saint-Ouen;48431;02-Grande Couronne;B;93;Ile-de-France;851
64493;Saint-Palais;1850;06-autres communes et unites urbaines;C;64;Nouvelle Aquitaine;64102
17380;Saint-Palais-sur-Mer;3875;05-Unites urbaines de 20 000 a 100 000 hbts;B;17;Nouvelle Aquitaine;17402
17385;Saint-Pierre-d'Oleron;6751;06-autres communes et unites urbaines;I;17;Nouvelle Aquitaine;17204
72320;Saint-Saturnin;2487;04-Unites urbaines de 100 000 hbts ou plus;B;72;Pays de la Loire;72701
81271;Saint-Sulpice-la-Pointe;8778;06-autres communes et unites urbaines;I;81;Occitanie;81204
69238;Saint-Symphorien-sur-Coise;3627;06-autres communes et unites urbaines;I;69;Auvergne - Rhone-Alpes;69103
40284;Saint-Vincent-de-Tyrosse;7661;06-autres communes et unites urbaines;C;40;Nouvelle Aquitaine;40303
33522;Talence;42171;04-Unites urbaines de 100 000 hbts ou plus;B;33;Nouvelle Aquitaine;33701
69244;Tassin-la-Demi-Lune;21793;04-Unites urbaines de 100 000 hbts ou plus;B;69;Auvergne - Rhone-Alpes;758
7319;Le Teil;8449;05-Unites urbaines de 20 000 a 100 000 hbts;B;7;Auvergne - Rhone-Alpes;551
6163;Tende;2174;04-Unites urbaines de 100 000 hbts ou plus;R;6;Provence-Alpes-Cote-d'Azur;0
61484;Val-au-Perche;3737;06-autres communes et unites urbaines;C;61;Normandie;61102
74279;Thollon-les-Memises;760;04-Unites urbaines de 100 000 hbts ou plus;R;74;Auvergne - Rhone-Alpes;0
49345;Bellevigne-en-Layon;5783;04-Unites urbaines de 100 000 hbts ou plus;R;49;Pays de la Loire;0
73296;Tignes;2569;04-Unites urbaines de 100 000 hbts ou plus;R;73;Auvergne - Rhone-Alpes;0
61486;Tinchebray-Bocage;4999;06-autres communes et unites urbaines;I;61;Normandie;61104
24553;Tocane-Saint-Apre;1667;04-Unites urbaines de 100 000 hbts ou plus;R;24;Nouvelle Aquitaine;0
47310;Tonneins;9014;06-autres communes et unites urbaines;C;47;Nouvelle Aquitaine;47201
89418;Tonnerre;4736;06-autres communes et unites urbaines;C;89;Bourgogne - Franche-Comte;89202
83137;Toulon;167479;04-Unites urbaines de 100 000 hbts ou plus;C;83;Provence-Alpes-Cote-d'Azur;757
31555;Toulouse;471941;04-Unites urbaines de 100 000 hbts ou plus;C;31;Occitanie;31701
31555;Toulouse;471941;04-Unites urbaines de 100 000 hbts ou plus;C;31;Occitanie;31701
59599;Tourcoing;96809;04-Unites urbaines de 100 000 hbts ou plus;B;59;Hauts-de-France;59702
84133;La Tour-d'Aigues;4196;06-autres communes et unites urbaines;I;84;Provence-Alpes-Cote-d'Azur;84108
38509;La Tour-du-Pin;7970;05-Unites urbaines de 20 000 a 100 000 hbts;C;38;Auvergne - Rhone-Alpes;38304
71543;Tournus;5663;06-autres communes et unites urbaines;I;71;Bourgogne - Franche-Comte;71202
93073;Tremblay-en-France;35381;02-Grande Couronne;B;93;Ile-de-France;851
38517;Tullins;7655;06-autres communes et unites urbaines;C;38;Auvergne - Rhone-Alpes;38206
19276;Uzerche;2889;06-autres communes et unites urbaines;I;19;Nouvelle Aquitaine;19103
88486;Vagney;3949;05-Unites urbaines de 20 000 a 100 000 hbts;C;88;Grand-Est;88402
6152;Valbonne;13183;04-Unites urbaines de 100 000 hbts ou plus;B;6;Provence-Alpes-Cote-d'Azur;6701
26362;Valence;62479;04-Unites urbaines de 100 000 hbts ou plus;C;26;Auvergne - Rhone-Alpes;651
83144;La Valette-du-Var;23347;04-Unites urbaines de 100 000 hbts ou plus;B;83;Provence-Alpes-Cote-d'Azur;757
73307;Valmeinier;510;04-Unites urbaines de 100 000 hbts ou plus;R;73;Auvergne - Rhone-Alpes;0
92075;Vanves;27806;02-Grande Couronne;B;92;Ile-de-France;851
77482;Varennes-sur-Seine;3429;03-Petite couronne;B;77;Ile-de-France;77403
69256;Vaulx-en-Velin;47313;04-Unites urbaines de 100 000 hbts ou plus;B;69;Auvergne - Rhone-Alpes;758
46330;Vayrac;1291;06-autres communes et unites urbaines;C;46;Occitanie;155
33540;Vendays-Montalivet;2453;04-Unites urbaines de 100 000 hbts ou plus;R;33;Nouvelle Aquitaine;0
67506;Vendenheim;5512;04-Unites urbaines de 100 000 hbts ou plus;B;67;Grand-Est;67701
55545;Verdun;18139;05-Unites urbaines de 20 000 a 100 000 hbts;C;55;Grand-Est;55401
70550;Vesoul;15058;05-Unites urbaines de 20 000 a 100 000 hbts;C;70;Bourgogne - Franche-Comte;70401
49373;Lys-Haut-Layon;7858;06-autres communes et unites urbaines;I;49;Pays de la Loire;49125
73318;Villarembert;249;04-Unites urbaines de 100 000 hbts ou plus;R;73;Auvergne - Rhone-Alpes;0
92077;Ville-d'Avray;11422;02-Grande Couronne;B;92;Ile-de-France;851
31582;Villefranche-de-Lauragais;4345;06-autres communes et unites urbaines;C;31;Occitanie;31114
94076;Villejuif;56661;02-Grande Couronne;B;94;Ile-de-France;851
94077;Villeneuve-le-Roi;20732;02-Grande Couronne;B;94;Ile-de-France;851
47323;Villeneuve-sur-Lot;22686;05-Unites urbaines de 20 000 a 100 000 hbts;C;47;Nouvelle Aquitaine;47401
69266;Villeurbanne;148665;04-Unites urbaines de 100 000 hbts ou plus;B;69;Auvergne - Rhone-Alpes;758
94079;Villiers-sur-Marne;28511;02-Grande Couronne;B;94;Ile-de-France;851
14762;Vire Normandie;17650;06-autres communes et unites urbaines;C;14;Normandie;14301
13117;Vitrolles;34089;04-Unites urbaines de 100 000 hbts ou plus;B;13;Provence-Alpes-Cote-d'Azur;759
94081;Vitry-sur-Seine;92531;02-Grande Couronne;B;94;Ile-de-France;851
38563;Voiron;20529;04-Unites urbaines de 100 000 hbts ou plus;B;38;Auvergne - Rhone-Alpes;38701
2517;Montigny-sur-Crecy;341;04-Unites urbaines de 100 000 hbts ou plus;R;2;Hauts-de-France;0
42318;Usson-en-Forez;1500;04-Unites urbaines de 100 000 hbts ou plus;R;42;Auvergne - Rhone-Alpes;0
91103;Bretigny-sur-Orge;26215;03-Petite couronne;B;91;Ile-de-France;851
89348;Saint-Julien-du-Sault;2402;06-autres communes et unites urbaines;C;89;Bourgogne - Franche-Comte;89102
6161;Villeneuve-Loubet;14266;04-Unites urbaines de 100 000 hbts ou plus;B;6;Provence-Alpes-Cote-d'Azur;6701
13056;Martigues;49403;04-Unites urbaines de 100 000 hbts ou plus;B;13;Provence-Alpes-Cote-d'Azur;759
29232;Quimper;63508;05-Unites urbaines de 20 000 a 100 000 hbts;C;29;Bretagne;29501
13117;Vitrolles;34089;04-Unites urbaines de 100 000 hbts ou plus;B;13;Provence-Alpes-Cote-d'Azur;759
37195;La Riche;10403;04-Unites urbaines de 100 000 hbts ou plus;B;37;Centre - Val-de-Loire;37701
13055;Marseille;861635;04-Unites urbaines de 100 000 hbts ou plus;C;13;Provence-Alpes-Cote-d'Azur;759
24053;Boulazac Isle Manoire;10510;05-Unites urbaines de 20 000 a 100 000 hbts;B;24;Nouvelle Aquitaine;24501
69264;Villefranche-sur-Saone;36671;04-Unites urbaines de 100 000 hbts ou plus;B;69;Auvergne - Rhone-Alpes;758
37018;Ballan-Mire;7911;04-Unites urbaines de 100 000 hbts ou plus;B;37;Centre - Val-de-Loire;37701
38527;Vaujany;307;04-Unites urbaines de 100 000 hbts ou plus;R;38;Auvergne - Rhone-Alpes;0
12307;Curan;315;04-Unites urbaines de 100 000 hbts ou plus;R;12;Occitanie;0
75108;Paris 8e Arrondissement;36694;01-Paris;C;75;Ile-de-France;851
75114;Paris 14e Arrondissement;139992;01-Paris;C;75;Ile-de-France;851
75103;Paris 3e Arrondissement;35049;01-Paris;C;75;Ile-de-France;851
75106;Paris 6e Arrondissement;42428;01-Paris;C;75;Ile-de-France;851
75110;Paris 10e Arrondissement;91770;01-Paris;C;75;Ile-de-France;851
75116;Paris 16e Arrondissement;165487;01-Paris;C;75;Ile-de-France;851
75120;Paris 20e Arrondissement;195556;01-Paris;C;75;Ile-de-France;851
75111;Paris 11e Arrondissement;149834;01-Paris;C;75;Ile-de-France;851
75111;Paris 11e Arrondissement;149834;01-Paris;C;75;Ile-de-France;851
75112;Paris 12e Arrondissement;142340;01-Paris;C;75;Ile-de-France;851
75115;Paris 15e Arrondissement;234994;01-Paris;C;75;Ile-de-France;851
75114;Paris 14e Arrondissement;139992;01-Paris;C;75;Ile-de-France;851
75105;Paris 5e Arrondissement;59333;01-Paris;C;75;Ile-de-France;851
75113;Paris 13e Arrondissement;183216;01-Paris;C;75;Ile-de-France;851
75117;Paris 17e Arrondissement;168533;01-Paris;C;75;Ile-de-France;851
75120;Paris 20e Arrondissement;195556;01-Paris;C;75;Ile-de-France;851
73006;Aime-la-Plagne;4434;06-autres communes et unites urbaines;C;73;Auvergne - Rhone-Alpes;73201
40001;Aire-sur-l'Adour;6099;06-autres communes et unites urbaines;C;40;Nouvelle Aquitaine;263
13001;Aix-en-Provence;142668;04-Unites urbaines de 100 000 hbts ou plus;B;13;Provence-Alpes-Cote-d'Azur;759
30007;Ales;39535;05-Unites urbaines de 20 000 a 100 000 hbts;C;30;Occitanie;30501
38006;Allevard;4124;06-autres communes et unites urbaines;C;38;Auvergne - Rhone-Alpes;358
4006;Allos;697;04-Unites urbaines de 100 000 hbts ou plus;R;4;Provence-Alpes-Cote-d'Azur;0
68004;Altkirch;5740;06-autres communes et unites urbaines;C;68;Grand-Est;68206
37003;Amboise;13119;04-Unites urbaines de 100 000 hbts ou plus;B;37;Centre - Val-de-Loire;37701
44003;Ancenis;7510;06-autres communes et unites urbaines;C;44;Pays de la Loire;44301
63004;Les Ancizes-Comps;1590;06-autres communes et unites urbaines;B;63;Auvergne - Rhone-Alpes;63112
66004;Les Angles;528;04-Unites urbaines de 100 000 hbts ou plus;R;66;Occitanie;0
74010;Annecy;125694;04-Unites urbaines de 100 000 hbts ou plus;C;74;Auvergne - Rhone-Alpes;74601
33009;Arcachon;10891;05-Unites urbaines de 20 000 a 100 000 hbts;B;33;Nouvelle Aquitaine;33501
74016;Archamps;2585;04-Unites urbaines de 100 000 hbts ou plus;B;74;Auvergne - Rhone-Alpes;652
65025;Argeles-Gazost;2980;06-autres communes et unites urbaines;C;65;Occitanie;65204
61006;Argentan;13769;06-autres communes et unites urbaines;C;61;Normandie;61302
35006;Argentre-du-Plessis;4294;06-autres communes et unites urbaines;I;35;Bretagne;35126
65032;Arrens-Marsous;723;06-autres communes et unites urbaines;B;65;Occitanie;65204
92004;Asnieres-sur-Seine;86512;02-Grande Couronne;B;92;Ile-de-France;851
91027;Athis-Mons;32792;03-Petite couronne;B;91;Ile-de-France;851
31022;Aucamville;8138;04-Unites urbaines de 100 000 hbts ou plus;B;31;Occitanie;31701
32013;Auch;21943;05-Unites urbaines de 20 000 a 100 000 hbts;C;32;Occitanie;32401
14027;Les Monts d'Aunay;4740;06-autres communes et unites urbaines;C;14;Normandie;14113
38225;Autrans-Meaudre en Vercors;2934;04-Unites urbaines de 100 000 hbts ou plus;R;38;Auvergne - Rhone-Alpes;0
71014;Autun;13635;06-autres communes et unites urbaines;I;71;Bourgogne - Franche-Comte;71302
89024;Auxerre;34583;05-Unites urbaines de 20 000 a 100 000 hbts;C;89;Bourgogne - Franche-Comte;89402
31036;Auzielle;1393;04-Unites urbaines de 100 000 hbts ou plus;B;31;Occitanie;31701
59036;Avesnes-sur-Helpe;4663;06-autres communes et unites urbaines;C;59;Hauts-de-France;59209
54039;Baccarat;4540;06-autres communes et unites urbaines;C;54;Grand-Est;54201
59043;Bailleul;14337;05-Unites urbaines de 20 000 a 100 000 hbts;C;59;Hauts-de-France;59501
76057;Barentin;12249;05-Unites urbaines de 20 000 a 100 000 hbts;C;76;Normandie;76401
44009;Basse-Goulaine;8698;04-Unites urbaines de 100 000 hbts ou plus;B;44;Pays de la Loire;44701
56010;Baud;6230;06-autres communes et unites urbaines;I;56;Bretagne;56204
25047;Baume-les-Dames;5241;06-autres communes et unites urbaines;I;25;Bourgogne - Franche-Comte;25201
14047;Bayeux;13656;06-autres communes et unites urbaines;C;14;Normandie;14303
45028;Beaugency;7475;06-autres communes et unites urbaines;C;45;Centre - Val-de-Loire;45207
38034;Beaurepaire;4891;06-autres communes et unites urbaines;C;38;Auvergne - Rhone-Alpes;38202
34028;Bedarieux;5966;06-autres communes et unites urbaines;C;34;Occitanie;34302
90010;Belfort;49519;05-Unites urbaines de 20 000 a 100 000 hbts;C;90;Bourgogne - Franche-Comte;555
25056;Besancon;116676;04-Unites urbaines de 100 000 hbts ou plus;C;25;Bourgogne - Franche-Comte;25602
25056;Besancon;116676;04-Unites urbaines de 100 000 hbts ou plus;C;25;Bourgogne - Franche-Comte;25602
95063;Bezons;28674;03-Petite couronne;B;95;Ile-de-France;851
46029;Biars-sur-Cere;2082;06-autres communes et unites urbaines;C;46;Occitanie;46104
54077;Blamont;1091;04-Unites urbaines de 100 000 hbts ou plus;R;54;Grand-Est;0
2095;Bohain-en-Vermandois;5670;06-autres communes et unites urbaines;I;2;Hauts-de-France;2202
92009;Bois-Colombes;28043;02-Grande Couronne;B;92;Ile-de-France;851
33063;Bordeaux;249712;04-Unites urbaines de 100 000 hbts ou plus;C;33;Nouvelle Aquitaine;33701
19028;Bort-les-Orgues;2745;06-autres communes et unites urbaines;I;19;Nouvelle Aquitaine;19104
62160;Boulogne-sur-Mer;42366;05-Unites urbaines de 20 000 a 100 000 hbts;C;62;Hauts-de-France;62503
92012;Boulogne-Billancourt;117931;02-Grande Couronne;B;92;Ile-de-France;851
71047;Bourbon-Lancy;5054;06-autres communes et unites urbaines;I;71;Bourgogne - Franche-Comte;71201
23030;Bourganeuf;2732;06-autres communes et unites urbaines;I;23;Nouvelle Aquitaine;23101
38052;Le Bourg-d'Oisans;3239;06-autres communes et unites urbaines;I;38;Auvergne - Rhone-Alpes;38116
1053;Bourg-en-Bresse;40819;05-Unites urbaines de 20 000 a 100 000 hbts;C;1;Auvergne - Rhone-Alpes;1501
38053;Bourgoin-Jallieu;27502;05-Unites urbaines de 20 000 a 100 000 hbts;C;38;Auvergne - Rhone-Alpes;38501
73054;Bourg-Saint-Maurice;7228;06-autres communes et unites urbaines;C;73;Auvergne - Rhone-Alpes;73204
79049;Bressuire;19411;06-autres communes et unites urbaines;I;79;Nouvelle Aquitaine;79304
5023;Briancon;12370;06-autres communes et unites urbaines;C;5;Provence-Alpes-Cote-d'Azur;5301
50082;Bricquebec-en-Cotentin;5970;06-autres communes et unites urbaines;I;50;Normandie;50110
19031;Brive-la-Gaillarde;47349;05-Unites urbaines de 20 000 a 100 000 hbts;C;19;Nouvelle Aquitaine;554
14117;Cabourg;3664;05-Unites urbaines de 20 000 a 100 000 hbts;C;14;Normandie;14402
12044;Camares;1000;04-Unites urbaines de 100 000 hbts ou plus;R;12;Occitanie;0
84029;Camaret-sur-Aigues;4607;06-autres communes et unites urbaines;C;84;Provence-Alpes-Cote-d'Azur;84111
49054;Cande;2869;06-autres communes et unites urbaines;I;49;Pays de la Loire;49109
6029;Cannes;74285;04-Unites urbaines de 100 000 hbts ou plus;B;6;Provence-Alpes-Cote-d'Azur;6701
6030;Le Cannet;41571;04-Unites urbaines de 100 000 hbts ou plus;B;6;Provence-Alpes-Cote-d'Azur;6701
6030;Le Cannet;41571;04-Unites urbaines de 100 000 hbts ou plus;B;6;Provence-Alpes-Cote-d'Azur;6701
76157;Canteleu;14848;04-Unites urbaines de 100 000 hbts ou plus;B;76;Normandie;755
33096;Carbon-Blanc;7578;04-Unites urbaines de 100 000 hbts ou plus;B;33;Nouvelle Aquitaine;33701
83032;Carces;3463;06-autres communes et unites urbaines;C;83;Provence-Alpes-Cote-d'Azur;83204
13022;Cassis;7221;06-autres communes et unites urbaines;I;13;Provence-Alpes-Cote-d'Azur;13211
59139;Caudry;14935;06-autres communes et unites urbaines;C;59;Hauts-de-France;59307
84035;Cavaillon;26707;04-Unites urbaines de 100 000 hbts ou plus;B;84;Provence-Alpes-Cote-d'Azur;754
84035;Cavaillon;26707;04-Unites urbaines de 100 000 hbts ou plus;B;84;Provence-Alpes-Cote-d'Azur;754
85047;Challans;20133;05-Unites urbaines de 20 000 a 100 000 hbts;C;85;Pays de la Loire;85402
73064;Challes-les-Eaux;5346;04-Unites urbaines de 100 000 hbts ou plus;B;73;Auvergne - Rhone-Alpes;73601
49063;Chalonnes-sur-Loire;6513;06-autres communes et unites urbaines;I;49;Pays de la Loire;49203
71076;Chalon-sur-Saone;45390;05-Unites urbaines de 20 000 a 100 000 hbts;C;71;Bourgogne - Franche-Comte;71501
77079;Champagne-sur-Seine;6179;03-Petite couronne;C;77;Ile-de-France;77404
37050;Chambray-les-Tours;11144;04-Unites urbaines de 100 000 hbts ou plus;B;37;Centre - Val-de-Loire;37701
85051;Chantonnay;8279;06-autres communes et unites urbaines;I;85;Pays de la Loire;85207
35068;Chateaubourg;6917;06-autres communes et unites urbaines;C;35;Bretagne;35214
36044;Chateauroux;43732;05-Unites urbaines de 20 000 a 100 000 hbts;C;36;Centre - Val-de-Loire;36501
57132;Chateau-Salins;2442;06-autres communes et unites urbaines;I;57;Grand-Est;57113
74063;Chatel;1224;06-autres communes et unites urbaines;C;74;Auvergne - Rhone-Alpes;74108
86066;Chatellerault;31809;05-Unites urbaines de 20 000 a 100 000 hbts;C;86;Nouvelle Aquitaine;86401
92020;Chatillon;37159;02-Grande Couronne;B;92;Ile-de-France;851
79083;Chef-Boutonne;2137;06-autres communes et unites urbaines;I;79;Nouvelle Aquitaine;79101
77111;Chessy;5131;03-Petite couronne;B;77;Ile-de-France;851
7064;Le Cheylard;3032;06-autres communes et unites urbaines;C;7;Auvergne - Rhone-Alpes;7114
91161;Chilly-Mazarin;20258;03-Petite couronne;B;91;Ile-de-France;851
49099;Cholet;53800;05-Unites urbaines de 20 000 a 100 000 hbts;C;49;Pays de la Loire;49501
13028;La Ciotat;35580;04-Unites urbaines de 100 000 hbts ou plus;B;13;Provence-Alpes-Cote-d'Azur;757
65148;Cizos;125;04-Unites urbaines de 100 000 hbts ou plus;R;65;Occitanie;0
38113;Clelles;571;04-Unites urbaines de 100 000 hbts ou plus;R;38;Auvergne - Rhone-Alpes;0
60157;Clermont;10548;05-Unites urbaines de 20 000 a 100 000 hbts;C;60;Hauts-de-France;60401
63113;Clermont-Ferrand;141398;04-Unites urbaines de 100 000 hbts ou plus;C;63;Auvergne - Rhone-Alpes;63701
44043;Clisson;6883;06-autres communes et unites urbaines;C;44;Pays de la Loire;365
71137;Cluny;4803;06-autres communes et unites urbaines;I;71;Bourgogne - Franche-Comte;71112
74080;La Clusaz;1770;04-Unites urbaines de 100 000 hbts ou plus;R;74;Auvergne - Rhone-Alpes;0
74081;Cluses;17538;05-Unites urbaines de 20 000 a 100 000 hbts;C;74;Auvergne - Rhone-Alpes;74502
83042;Cogolin;12387;06-autres communes et unites urbaines;I;83;Provence-Alpes-Cote-d'Azur;83305
92025;Colombes;85199;02-Grande Couronne;B;92;Ile-de-France;851
3082;Commentry;6329;06-autres communes et unites urbaines;C;3;Auvergne - Rhone-Alpes;3203
14174;Conde-en-Normandie;6834;06-autres communes et unites urbaines;C;14;Normandie;262
91174;Corbeil-Essonnes;50412;03-Petite couronne;B;91;Ile-de-France;851
95176;Cormeilles-en-Parisis;23661;03-Petite couronne;B;95;Ile-de-France;851
92026;Courbevoie;83136;02-Grande Couronne;B;92;Ile-de-France;851
63125;Courpiere;4234;06-autres communes et unites urbaines;I;63;Auvergne - Rhone-Alpes;63115
74010;Annecy;125694;04-Unites urbaines de 100 000 hbts ou plus;C;74;Auvergne - Rhone-Alpes;74601
94028;Creteil;90739;02-Grande Couronne;B;94;Ile-de-France;851
71153;Le Creusot;21887;05-Unites urbaines de 20 000 a 100 000 hbts;C;71;Bourgogne - Franche-Comte;71401
29042;Crozon;7601;06-autres communes et unites urbaines;I;29;Bretagne;29212
25271;Gilley;1615;04-Unites urbaines de 100 000 hbts ou plus;R;25;Bourgogne - Franche-Comte;0
14220;Deauville;3701;05-Unites urbaines de 20 000 a 100 000 hbts;C;14;Normandie;14402
21231;Dijon;155114;04-Unites urbaines de 100 000 hbts ou plus;C;21;Bourgogne - Franche-Comte;21701
67098;Dinsheim-sur-Bruche;1418;05-Unites urbaines de 20 000 a 100 000 hbts;B;67;Grand-Est;67401
67101;Dorlisheim;2588;05-Unites urbaines de 20 000 a 100 000 hbts;B;67;Grand-Est;67401
59178;Douai;39989;04-Unites urbaines de 100 000 hbts ou plus;C;59;Hauts-de-France;756
59178;Douai;39989;04-Unites urbaines de 100 000 hbts ou plus;C;59;Hauts-de-France;756
29046;Douarnenez;14208;06-autres communes et unites urbaines;I;29;Bretagne;29307
91200;Dourdan;10673;03-Petite couronne;C;91;Ile-de-France;91302
59183;Dunkerque;88876;04-Unites urbaines de 100 000 hbts ou plus;C;59;Hauts-de-France;59602
23075;Dun-le-Palestel;1127;04-Unites urbaines de 100 000 hbts ou plus;R;23;Nouvelle Aquitaine;0
95203;Eaubonne;24609;03-Petite couronne;B;95;Ile-de-France;851
25212;ecole-Valentin;2476;04-Unites urbaines de 100 000 hbts ou plus;B;25;Bourgogne - Franche-Comte;25602
12094;Entraygues-sur-Truyere;1038;04-Unites urbaines de 100 000 hbts ou plus;R;12;Occitanie;0
53096;Ernee;5757;06-autres communes et unites urbaines;I;53;Pays de la Loire;53202
67130;Erstein;10969;06-autres communes et unites urbaines;C;67;Grand-Est;67301
22055;Binic-etables-sur-Mer;6922;06-autres communes et unites urbaines;C;22;Bretagne;22302
85089;La Ferriere;5167;06-autres communes et unites urbaines;I;85;Pays de la Loire;85129
61168;La Ferte Mace;5548;06-autres communes et unites urbaines;I;61;Normandie;61202
72154;La Fleche;15185;06-autres communes et unites urbaines;I;72;Pays de la Loire;72303
61169;Flers;14852;05-Unites urbaines de 20 000 a 100 000 hbts;C;61;Normandie;61401
86100;Fontaine-le-Comte;3856;06-autres communes et unites urbaines;C;86;Nouvelle Aquitaine;86114
85092;Fontenay-le-Comte;13640;06-autres communes et unites urbaines;C;85;Pays de la Loire;85304
94033;Fontenay-sous-Bois;53649;02-Grande Couronne;B;94;Ile-de-France;851
66124;Font-Romeu-Odeillo-Via;1954;04-Unites urbaines de 100 000 hbts ou plus;R;66;Occitanie;0
69089;Francheville;14361;04-Unites urbaines de 100 000 hbts ou plus;B;69;Auvergne - Rhone-Alpes;758
94034;Fresnes;27154;02-Grande Couronne;B;94;Ile-de-France;851
2B120;Furiani;5736;05-Unites urbaines de 20 000 a 100 000 hbts;B;2B;Corse;2B501
61181;Gace;1896;06-autres communes et unites urbaines;C;61;Normandie;61101
5061;Gap;40776;05-Unites urbaines de 20 000 a 100 000 hbts;C;5;Provence-Alpes-Cote-d'Azur;5401
83062;La Garde;25047;04-Unites urbaines de 100 000 hbts ou plus;B;83;Provence-Alpes-Cote-d'Azur;757
86103;Gencay;1733;06-autres communes et unites urbaines;C;86;Nouvelle Aquitaine;86105
21292;Genlis;5342;06-autres communes et unites urbaines;I;21;Bourgogne - Franche-Comte;21202
92036;Gennevilliers;44551;02-Grande Couronne;B;92;Ile-de-France;851
45155;Gien;14559;06-autres communes et unites urbaines;C;45;Centre - Val-de-Loire;45303
32147;Gimont;2973;06-autres communes et unites urbaines;I;32;Occitanie;32101
53107;Gorron;2623;06-autres communes et unites urbaines;I;53;Pays de la Loire;53105
56066;Gourin;3972;06-autres communes et unites urbaines;I;56;Bretagne;56115
30133;Le Grau-du-Roi;8434;06-autres communes et unites urbaines;B;30;Occitanie;362
38185;Grenoble;160649;04-Unites urbaines de 100 000 hbts ou plus;C;38;Auvergne - Rhone-Alpes;38701
64249;Guethary;1303;04-Unites urbaines de 100 000 hbts ou plus;B;64;Nouvelle Aquitaine;751
7102;Guilherand-Granges;10862;04-Unites urbaines de 100 000 hbts ou plus;B;7;Auvergne - Rhone-Alpes;651
22070;Guingamp;6900;05-Unites urbaines de 20 000 a 100 000 hbts;C;22;Bretagne;22401
40119;Hagetmau;4616;06-autres communes et unites urbaines;C;40;Nouvelle Aquitaine;40201
64256;Hasparren;6562;06-autres communes et unites urbaines;I;64;Nouvelle Aquitaine;64202
50231;Hauteville-sur-Mer;689;04-Unites urbaines de 100 000 hbts ou plus;R;50;Normandie;0
64260;Hendaye;16328;04-Unites urbaines de 100 000 hbts ou plus;B;64;Nouvelle Aquitaine;751
44073;Heric;5876;06-autres communes et unites urbaines;I;44;Pays de la Loire;44121
14327;Herouville-Saint-Clair;22460;04-Unites urbaines de 100 000 hbts ou plus;B;14;Normandie;14601
29081;Huelgoat;1530;04-Unites urbaines de 100 000 hbts ou plus;R;29;Bretagne;0
38191;Huez;1335;04-Unites urbaines de 100 000 hbts ou plus;R;38;Auvergne - Rhone-Alpes;0
38191;Huez;1335;04-Unites urbaines de 100 000 hbts ou plus;R;38;Auvergne - Rhone-Alpes;0
37119;L' ile-Bouchard;1610;04-Unites urbaines de 100 000 hbts ou plus;R;37;Centre - Val-de-Loire;0
14342;Isigny-sur-Mer;3674;06-autres communes et unites urbaines;I;14;Normandie;14109
32160;L' Isle-Jourdain;8568;06-autres communes et unites urbaines;I;32;Occitanie;32202
35136;Janze;8268;06-autres communes et unites urbaines;I;35;Bretagne;35215
60325;Jaux;2564;05-Unites urbaines de 20 000 a 100 000 hbts;B;60;Hauts-de-France;60502
54276;Jeandelaincourt;801;04-Unites urbaines de 100 000 hbts ou plus;R;54;Grand-Est;0
37122;Joue-les-Tours;37535;04-Unites urbaines de 100 000 hbts ou plus;B;37;Centre - Val-de-Loire;37701
81120;Labruguiere;6514;06-autres communes et unites urbaines;I;81;Occitanie;81202
7128;Lalouvesc;404;04-Unites urbaines de 100 000 hbts ou plus;R;7;Auvergne - Rhone-Alpes;0
34126;Lamalou-les-Bains;2576;06-autres communes et unites urbaines;B;34;Occitanie;34302
37123;Langeais;4593;06-autres communes et unites urbaines;I;37;Centre - Val-de-Loire;37108
22113;Lannion;19827;05-Unites urbaines de 20 000 a 100 000 hbts;C;22;Bretagne;22403
2408;Laon;25358;05-Unites urbaines de 20 000 a 100 000 hbts;C;2;Hauts-de-France;2403
53130;Laval;49848;05-Unites urbaines de 20 000 a 100 000 hbts;C;53;Pays de la Loire;53501
83070;Le Lavandou;5533;06-autres communes et unites urbaines;B;83;Provence-Alpes-Cote-d'Azur;83308
