region;annee;pourcentage
Bretagne;2009;24,72527473
Bretagne;2010;24,50508293
Bretagne;2011;28,894081
Bretagne;2012;25,59139785
Bretagne;2013;23,64792734
Bretagne;2014;26,11262067
Bretagne;2015;25,34383544
Centre;2005;19,1
Centre;2006;26,1
Centre;2007;28,2
Centre;2008;28,52729145
Centre;2009;25
Centre;2010;26,94753577
Centre;2011;30,63157895
Centre;2012;26,25118036
Centre;2013;29,20737902
Centre;2014;26,58395416
Centre;2015;28,50608495
Champagne-Ardenne;2005;27,9
Champagne-Ardenne;2006;29,1
Champagne-Ardenne;2007;31
Champagne-Ardenne;2008;24,80417755
Champagne-Ardenne;2009;23,52941176
Champagne-Ardenne;2010;24,90196078
Champagne-Ardenne;2011;25,99469496
Champagne-Ardenne;2012;29,77272727
Champagne-Ardenne;2013;24,79815846
Champagne-Ardenne;2014;23,51558647
Champagne-Ardenne;2015;23,60411066
Corse;2005;
Corse;2006;
Corse;2007;
Corse;2008;
Corse;2009;
Corse;2010;
Corse;2011;
Corse;2012;
Corse;2013;
Corse;2014;
Corse;2015;
Franche-Comté;2005;22,4
Franche-Comté;2006;24
Franche-Comté;2007;25,4
Franche-Comté;2008;25,13661202
Franche-Comté;2009;24,61139896
Franche-Comté;2010;24,2248062
Franche-Comté;2011;29,06976744
Franche-Comté;2012;24,36260623
Franche-Comté;2013;24,78431489
Franche-Comté;2014;22,65307345
Franche-Comté;2015;22,99605357
Haute-Normandie;2005;28,3
Haute-Normandie;2006;23,9
Haute-Normandie;2007;28,3
Haute-Normandie;2008;26,9296741
Haute-Normandie;2009;30,83333333
Haute-Normandie;2010;24,81012658
Haute-Normandie;2011;25,68027211
Haute-Normandie;2012;25,04038772
Haute-Normandie;2013;25,71009119
Haute-Normandie;2014;23,33741175
Haute-Normandie;2015;21,32336342
Ile-de-France;2005;39,5
Ile-de-France;2006;36,2
Ile-de-France;2007;32,2
Ile-de-France;2008;36,94376065
Ile-de-France;2009;38,75689033
Ile-de-France;2010;37,7342102
Ile-de-France;2011;41,83864916
Ile-de-France;2012;40,17738359
Ile-de-France;2013;42,14488881
Ile-de-France;2014;42,95462277
Ile-de-France;2015;42,42999239
Languedoc-Roussillon;2005;23,1
Languedoc-Roussillon;2006;24,9
Languedoc-Roussillon;2007;29,4
Languedoc-Roussillon;2008;26,26262626
Languedoc-Roussillon;2009;23,98452611
Languedoc-Roussillon;2010;25,44459644
Languedoc-Roussillon;2011;27,96208531
Languedoc-Roussillon;2012;26,95167286
Languedoc-Roussillon;2013;24,97674386
Languedoc-Roussillon;2014;27,27947869
Languedoc-Roussillon;2015;25,36673289
Limousin;2005;
Limousin;2006;
Limousin;2007;
Limousin;2008;
Limousin;2009;
Limousin;2010;20,66666667
Limousin;2011;
Limousin;2012;
Limousin;2013;
Limousin;2014;
Limousin;2015;
Lorraine;2005;21,9
Lorraine;2006;23,8
Lorraine;2007;28,8
Lorraine;2008;25,38975501
Lorraine;2009;27,1714922
Lorraine;2010;21,07692308
Lorraine;2011;27,30414747
Lorraine;2012;24,65166131
Lorraine;2013;26,49506903
Lorraine;2014;27,89516474
Lorraine;2015;28,25565154
Midi-Pyrénées;2005;28,4
Midi-Pyrénées;2006;28
Midi-Pyrénées;2007;31,4
Midi-Pyrénées;2008;29,18531782
Midi-Pyrénées;2009;29,80358668
Midi-Pyrénées;2010;28,13419659
Midi-Pyrénées;2011;30,71312804
Midi-Pyrénées;2012;31,8377912
Midi-Pyrénées;2013;32,12301495
Midi-Pyrénées;2014;35,09541432
Midi-Pyrénées;2015;33,30971863
Nord-Pas-de-Calais;2005;26,3
Nord-Pas-de-Calais;2006;24,9
Nord-Pas-de-Calais;2007;24,8
Nord-Pas-de-Calais;2008;25,4076087
Nord-Pas-de-Calais;2009;25,579809
Nord-Pas-de-Calais;2010;24,3191591
Nord-Pas-de-Calais;2011;29,30200415
Nord-Pas-de-Calais;2012;25,50805886
Nord-Pas-de-Calais;2013;27,20014726
Nord-Pas-de-Calais;2014;26,74859592
Nord-Pas-de-Calais;2015;25,89830469
Pays de la Loire;2005;21,8
Pays de la Loire;2006;22,9
Pays de la Loire;2007;26,8
Pays de la Loire;2008;24,34721242
Pays de la Loire;2009;25,76079264
Pays de la Loire;2010;20,70588235
Pays de la Loire;2011;23,25418994
Pays de la Loire;2012;25,67934783
Pays de la Loire;2013;25,26592482
Pays de la Loire;2014;23,90557482
Pays de la Loire;2015;25,62259694
Picardie;2005;25,3
Picardie;2006;24,8
Picardie;2007;28
Picardie;2008;28,81646655
Picardie;2009;27,44360902
Picardie;2010;25,63131313
Picardie;2011;33,15118397
Picardie;2012;29,32038835
Picardie;2013;28,03245854
Picardie;2014;28,31027392
Picardie;2015;32,23551957
Poitou-Charentes;2005;22,3
Poitou-Charentes;2006;21,2
Poitou-Charentes;2007;22,4
Poitou-Charentes;2008;25,16025641
Poitou-Charentes;2009;25,73770492
Poitou-Charentes;2010;22,10648148
Poitou-Charentes;2011;22,56568779
Poitou-Charentes;2012;22,75862069
Poitou-Charentes;2013;25,04297121
Poitou-Charentes;2014;25,14719428
Poitou-Charentes;2015;24,02320678
Provence-Alpes-Côte-d'Azur;2005;29
Provence-Alpes-Côte-d'Azur;2006;28,9
Provence-Alpes-Côte-d'Azur;2007;31,2
Provence-Alpes-Côte-d'Azur;2008;30,0407332
Provence-Alpes-Côte-d'Azur;2009;30,10399562
Provence-Alpes-Côte-d'Azur;2010;25,15493985
Provence-Alpes-Côte-d'Azur;2011;31,59793814
Provence-Alpes-Côte-d'Azur;2012;30,29978587
Provence-Alpes-Côte-d'Azur;2013;28,64379128
Provence-Alpes-Côte-d'Azur;2014;30,25452917
Provence-Alpes-Côte-d'Azur;2015;29,79959715
Rhône-Alpes;2005;25,7
Rhône-Alpes;2006;28,6
Rhône-Alpes;2007;30
Rhône-Alpes;2008;28,77669903
Rhône-Alpes;2009;29,26136364
Rhône-Alpes;2010;27,98617966
Rhône-Alpes;2011;31,50492264
Rhône-Alpes;2012;29,56521739
Rhône-Alpes;2013;29,91745689
Rhône-Alpes;2014;30,15007655
Rhône-Alpes;2015;29,24537503
Alsace;2005;30,9
Alsace;2006;32
Alsace;2007;33,6
Alsace;2008;33,37696335
Alsace;2009;31,73970784
Alsace;2010;34,46475196
Alsace;2011;31,47268409
Alsace;2012;33,70786517
Alsace;2013;31,6816439
Alsace;2014;32,7443828
Alsace;2015;32,84980448
Aquitaine;2005;27,1
Aquitaine;2006;28,8
Aquitaine;2007;27,9
Aquitaine;2008;28,25572218
Aquitaine;2009;27,95698925
Aquitaine;2010;30,78947368
Aquitaine;2011;28,70708546
Aquitaine;2012;28,07663965
Aquitaine;2013;28,79182647
Aquitaine;2014;27,72452463
Aquitaine;2015;28,93474581
Auvergne;2005;28,6
Auvergne;2006;27,4
Auvergne;2007;28,2
Auvergne;2008;26,38580931
Auvergne;2009;31,1827957
Auvergne;2010;31,38138138
Auvergne;2011;33,56643357
Auvergne;2012;32,98319328
Auvergne;2013;27,18142452
Auvergne;2014;25,21237939
Auvergne;2015;23,0441004
Basse-Normandie;2005;25,6
Basse-Normandie;2006;26,9
Basse-Normandie;2007;28,5
Basse-Normandie;2008;27,15789474
Basse-Normandie;2009;34,38202247
Basse-Normandie;2010;36,59793814
Basse-Normandie;2011;33,33333333
Basse-Normandie;2012;31,20155039
Basse-Normandie;2013;32,03079494
Basse-Normandie;2014;33,42665325
Basse-Normandie;2015;29,0326674
Bourgogne;2005;28,1
Bourgogne;2006;31,1
Bourgogne;2007;30,2
Bourgogne;2008;31,05263158
Bourgogne;2009;30
Bourgogne;2010;35,03836317
Bourgogne;2011;34,75177305
Bourgogne;2012;27,66615147
Bourgogne;2013;32,35614604
Bourgogne;2014;30,10559356
Bourgogne;2015;28,50857832
Bretagne;2005;27,4
Bretagne;2006;26,8
Bretagne;2007;26,9
Bretagne;2008;27,75476388
Bretagne;2009;28,64992151
Bretagne;2010;34,67094703
Bretagne;2011;33,48909657
Bretagne;2012;31,46953405
Bretagne;2013;29,39093895
Bretagne;2014;26,67925726
Bretagne;2015;28,10044439
Centre;2005;30,6
Centre;2006;28,6
Centre;2007;31
Centre;2008;28,42430484
Centre;2009;28,51239669
Centre;2010;32,59141494
Centre;2011;34,94736842
Centre;2012;33,89990557
Centre;2013;30,80470619
Centre;2014;31,04313544
Centre;2015;28,38951532
Champagne-Ardenne;2005;32,5
Champagne-Ardenne;2006;28,1
Champagne-Ardenne;2007;27,3
Champagne-Ardenne;2008;31,8537859
Champagne-Ardenne;2009;30,43478261
Champagne-Ardenne;2010;32,35294118
Champagne-Ardenne;2011;32,09549072
Champagne-Ardenne;2012;29,77272727
Champagne-Ardenne;2013;37,07108844
Champagne-Ardenne;2014;31,5424999
Champagne-Ardenne;2015;30,60396588
Corse;2005;
Corse;2006;
Corse;2007;
Corse;2008;
Corse;2009;
Corse;2010;
Corse;2011;
Corse;2012;
Corse;2013;
Corse;2014;
Corse;2015;
Franche-Comté;2005;32,8
Franche-Comté;2006;32,4
Franche-Comté;2007;32
Franche-Comté;2008;25,40983607
Franche-Comté;2009;29,2746114
Franche-Comté;2010;29,06976744
Franche-Comté;2011;26,45348837
Franche-Comté;2012;31,16147309
Franche-Comté;2013;33,92845983
Franche-Comté;2014;36,04417014
Franche-Comté;2015;31,23243809
Haute-Normandie;2005;28,3
Haute-Normandie;2006;35,1
Haute-Normandie;2007;27,9
Haute-Normandie;2008;28,13036021
Haute-Normandie;2009;30,5
Haute-Normandie;2010;31,64556962
Haute-Normandie;2011;29,25170068
Haute-Normandie;2012;27,14054927
Haute-Normandie;2013;31,13038597
Haute-Normandie;2014;26,48546485
Haute-Normandie;2015;29,73760175
Ile-de-France;2005;27
Ile-de-France;2006;27,8
Ile-de-France;2007;27,3
Ile-de-France;2008;24,04847567
Ile-de-France;2009;24,3109675
Ile-de-France;2010;24,38267775
Ile-de-France;2011;24,25379499
Ile-de-France;2012;22,54988914
Ile-de-France;2013;22,10668662
Ile-de-France;2014;22,14955822
Ile-de-France;2015;22,81416465
Languedoc-Roussillon;2005;25,8
Languedoc-Roussillon;2006;26,1
Languedoc-Roussillon;2007;27,5
Languedoc-Roussillon;2008;28,36700337
Languedoc-Roussillon;2009;26,11218569
Languedoc-Roussillon;2010;28,04377565
Languedoc-Roussillon;2011;27,67772512
Languedoc-Roussillon;2012;22,76951673
Languedoc-Roussillon;2013;26,69083873
Languedoc-Roussillon;2014;23,85118157
Languedoc-Roussillon;2015;26,05368742
Limousin;2005;
Limousin;2006;
Limousin;2007;
Limousin;2008;
Limousin;2009;
Limousin;2010;40,66666667
Limousin;2011;
Limousin;2012;
Limousin;2013;
Limousin;2014;
Limousin;2015;
Lorraine;2005;36,1
Lorraine;2006;32,9
Lorraine;2007;32,1
Lorraine;2008;33,18485523
Lorraine;2009;30,95768374
Lorraine;2010;33,07692308
Lorraine;2011;36,40552995
Lorraine;2012;30,33226152
Lorraine;2013;33,25406148
Lorraine;2014;29,63144021
Lorraine;2015;34,72402196
Midi-Pyrénées;2005;29,2
Midi-Pyrénées;2006;27,7
Midi-Pyrénées;2007;25,3
Midi-Pyrénées;2008;28,55863921
Midi-Pyrénées;2009;27,24167378
Midi-Pyrénées;2010;30,0765156
Midi-Pyrénées;2011;31,9286872
Midi-Pyrénées;2012;28,04141501
Midi-Pyrénées;2013;25,54290537
Midi-Pyrénées;2014;24,6716645
Midi-Pyrénées;2015;23,1473886
Nord-Pas-de-Calais;2005;28,7
Nord-Pas-de-Calais;2006;28,3
Nord-Pas-de-Calais;2007;29
Nord-Pas-de-Calais;2008;28,26086957
Nord-Pas-de-Calais;2009;28,78581173
Nord-Pas-de-Calais;2010;31,15145724
Nord-Pas-de-Calais;2011;29,64754665
Nord-Pas-de-Calais;2012;28,03083392
Nord-Pas-de-Calais;2013;27,90334187
Nord-Pas-de-Calais;2014;26,90590074
Nord-Pas-de-Calais;2015;25,42821709
Pays de la Loire;2005;28,4
Pays de la Loire;2006;29,2
Pays de la Loire;2007;28,9
Pays de la Loire;2008;30,20465773
Pays de la Loire;2009;29,72399151
Pays de la Loire;2010;37,41176471
Pays de la Loire;2011;36,24301676
Pays de la Loire;2012;34,51086957
Pays de la Loire;2013;30,2320584
Pays de la Loire;2014;32,92074863
Pays de la Loire;2015;32,71327786
Picardie;2005;27,5
Picardie;2006;30,1
Picardie;2007;29,4
Picardie;2008;28,98799314
Picardie;2009;34,39849624
Picardie;2010;34,5959596
Picardie;2011;30,96539162
Picardie;2012;26,01941748
Picardie;2013;24,02783408
Picardie;2014;25,61125301
Picardie;2015;25,49718184
Poitou-Charentes;2005;28,4
Poitou-Charentes;2006;29,3
Poitou-Charentes;2007;32,1
Poitou-Charentes;2008;23,55769231
Poitou-Charentes;2009;24,59016393
Poitou-Charentes;2010;32,75462963
Poitou-Charentes;2011;34,77588872
Poitou-Charentes;2012;31,17241379
Poitou-Charentes;2013;28,00517991
Poitou-Charentes;2014;26,27187709
Poitou-Charentes;2015;24,62719084
Provence-Alpes-Côte-d'Azur;2005;28,9
Provence-Alpes-Côte-d'Azur;2006;28,5
Provence-Alpes-Côte-d'Azur;2007;26,9
Provence-Alpes-Côte-d'Azur;2008;29,27698574
Provence-Alpes-Côte-d'Azur;2009;27,20306513
Provence-Alpes-Côte-d'Azur;2010;30,8056872
Provence-Alpes-Côte-d'Azur;2011;26,95876289
Provence-Alpes-Côte-d'Azur;2012;26,28479657
Provence-Alpes-Côte-d'Azur;2013;25,24338813
Provence-Alpes-Côte-d'Azur;2014;24,51451763
Provence-Alpes-Côte-d'Azur;2015;25,53004881
Rhône-Alpes;2005;31
Rhône-Alpes;2006;29,8
Rhône-Alpes;2007;30,4
Rhône-Alpes;2008;29,78640777
Rhône-Alpes;2009;30,89488636
Rhône-Alpes;2010;31,61401777
Rhône-Alpes;2011;31,64556962
Rhône-Alpes;2012;30,50724638
Rhône-Alpes;2013;28,95814469
Rhône-Alpes;2014;29,95892002
Rhône-Alpes;2015;29,03554687
Alsace;2005;21,7
Alsace;2006;19,6
Alsace;2007;19,7
Alsace;2008;18,97905759
Alsace;2009;18,06108898
Alsace;2010;14,53437772
Alsace;2011;10,33254157
Alsace;2012;12,7340824
Alsace;2013;12,27075089
Alsace;2014;10,80834928
Alsace;2015;9,513836045
Aquitaine;2005;16,9
Aquitaine;2006;16,1
Aquitaine;2007;17,4
Aquitaine;2008;16,81136543
Aquitaine;2009;16,12903226
Aquitaine;2010;12,26315789
Aquitaine;2011;9,861212564
Aquitaine;2012;13,48563007
Aquitaine;2013;12,28361067
Aquitaine;2014;9,247473198
Aquitaine;2015;10,1320561
Auvergne;2005;18,7
Auvergne;2006;15,7
Auvergne;2007;19
Auvergne;2008;22,172949
Auvergne;2009;17,20430108
Auvergne;2010;14,11411411
Auvergne;2011;10,02331002
Auvergne;2012;13,65546218
Auvergne;2013;13,00029482
Auvergne;2014;11,10272053
Auvergne;2015;13,38437649
Basse-Normandie;2005;19,7
Basse-Normandie;2006;17,9
Basse-Normandie;2007;21,6
Basse-Normandie;2008;20
Basse-Normandie;2009;20,4494382
Basse-Normandie;2010;12,02749141
Basse-Normandie;2011;10,29411765
Basse-Normandie;2012;14,34108527
Basse-Normandie;2013;12,91092998
Basse-Normandie;2014;10,38326855
Basse-Normandie;2015;14,04814337
Bourgogne;2005;19
Bourgogne;2006;20,7
Bourgogne;2007;20,4
Bourgogne;2008;22,45614035
Bourgogne;2009;19,81818182
Bourgogne;2010;15,60102302
Bourgogne;2011;8,865248227
Bourgogne;2012;13,60123648
Bourgogne;2013;11,77314692
Bourgogne;2014;8,326485192
Bourgogne;2015;10,57170263
Bretagne;2005;22,4
Bretagne;2006;20,6
Bretagne;2007;21,5
Bretagne;2008;21,62386081
Bretagne;2009;21,5855573
Bretagne;2010;12,03852327
Bretagne;2011;9,267912773
Bretagne;2012;14,91039427
Bretagne;2013;15,62288408
Bretagne;2014;13,26932714
Bretagne;2015;11,07240635
Centre;2005;20
Centre;2006;17,8
Centre;2007;19,6
Centre;2008;20,49433574
Centre;2009;20,04132231
Centre;2010;13,11605723
Centre;2011;10,21052632
Centre;2012;13,22001889
Centre;2013;11,82464418
Centre;2014;10,66377132
Centre;2015;9,747438482
Champagne-Ardenne;2005;22,4
Champagne-Ardenne;2006;19,3
Champagne-Ardenne;2007;22,6
Champagne-Ardenne;2008;16,71018277
Champagne-Ardenne;2009;18,9258312
Champagne-Ardenne;2010;10,19607843
Champagne-Ardenne;2011;11,67108753
Champagne-Ardenne;2012;18,86363636
Champagne-Ardenne;2013;11,73682033
Champagne-Ardenne;2014;15,95233348
Champagne-Ardenne;2015;15,00645366
Corse;2005;
Corse;2006;
Corse;2007;
Corse;2008;
Corse;2009;
Corse;2010;
Corse;2011;
Corse;2012;
Corse;2013;
Corse;2014;
Corse;2015;
Franche-Comté;2005;22,1
Franche-Comté;2006;20,9
Franche-Comté;2007;21,2
Franche-Comté;2008;21,8579235
Franche-Comté;2009;17,61658031
Franche-Comté;2010;16,86046512
Franche-Comté;2011;12,5
Franche-Comté;2012;15,01416431
Franche-Comté;2013;11,11192185
Franche-Comté;2014;11,86460203
Franche-Comté;2015;11,17911948
Haute-Normandie;2005;19,4
Haute-Normandie;2006;17
Haute-Normandie;2007;21,4
Haute-Normandie;2008;18,69639794
Haute-Normandie;2009;14
Haute-Normandie;2010;14,6835443
Haute-Normandie;2011;11,9047619
Haute-Normandie;2012;19,38610662
Haute-Normandie;2013;14,98171827
Haute-Normandie;2014;15,54696109
Haute-Normandie;2015;16,09880792
Ile-de-France;2005;12,5
Ile-de-France;2006;15,3
Ile-de-France;2007;19,6
Ile-de-France;2008;19,84472638
Ile-de-France;2009;16,42273332
Ile-de-France;2010;14,15808413
Ile-de-France;2011;9,193245779
Ile-de-France;2012;15,14412417
Ile-de-France;2013;10,97686906
Ile-de-France;2014;9,062973237
Ile-de-France;2015;9,751190546
Languedoc-Roussillon;2005;12,8
Languedoc-Roussillon;2006;13,7
Languedoc-Roussillon;2007;15,5
Languedoc-Roussillon;2008;15,15151515
Languedoc-Roussillon;2009;16,344294
Languedoc-Roussillon;2010;11,96990424
Languedoc-Roussillon;2011;7,867298578
Languedoc-Roussillon;2012;15,5204461
Languedoc-Roussillon;2013;14,74527612
Languedoc-Roussillon;2014;12,13579044
Languedoc-Roussillon;2015;12,7509182
Limousin;2005;
Limousin;2006;
Limousin;2007;
Limousin;2008;
Limousin;2009;
Limousin;2010;9,333333333
Limousin;2011;
Limousin;2012;
Limousin;2013;
Limousin;2014;
Limousin;2015;
Lorraine;2005;16,6
Lorraine;2006;18,6
Lorraine;2007;17,8
Lorraine;2008;20,26726058
Lorraine;2009;23,27394209
Lorraine;2010;19,69230769
Lorraine;2011;9,907834101
Lorraine;2012;16,18435155
Lorraine;2013;12,62532175
Lorraine;2014;12,48393895
Lorraine;2015;11,45029812
Midi-Pyrénées;2005;19,8
Midi-Pyrénées;2006;17
Midi-Pyrénées;2007;18,7
Midi-Pyrénées;2008;20,14324082
Midi-Pyrénées;2009;18,36037575
Midi-Pyrénées;2010;15,12654503
Midi-Pyrénées;2011;9,724473258
Midi-Pyrénées;2012;13,80500431
Midi-Pyrénées;2013;13,51361973
Midi-Pyrénées;2014;11,01763114
Midi-Pyrénées;2015;12,28308432
Nord-Pas-de-Calais;2005;22,6
Nord-Pas-de-Calais;2006;21,3
Nord-Pas-de-Calais;2007;23,6
Nord-Pas-de-Calais;2008;18,75
Nord-Pas-de-Calais;2009;18,89495225
Nord-Pas-de-Calais;2010;15,86239847
Nord-Pas-de-Calais;2011;10,22805805
Nord-Pas-de-Calais;2012;16,88857744
Nord-Pas-de-Calais;2013;16,16850852
Nord-Pas-de-Calais;2014;13,66017371
Nord-Pas-de-Calais;2015;14,72094995
Pays de la Loire;2005;22
Pays de la Loire;2006;18,9
Pays de la Loire;2007;22,7
Pays de la Loire;2008;22,86520819
Pays de la Loire;2009;19,60368011
Pays de la Loire;2010;13,6
Pays de la Loire;2011;10,26536313
Pays de la Loire;2012;13,79076087
Pays de la Loire;2013;16,60932879
Pays de la Loire;2014;12,75486951
Pays de la Loire;2015;14,38303079
Picardie;2005;17,5
Picardie;2006;17,4
Picardie;2007;21,3
Picardie;2008;17,49571184
Picardie;2009;16,16541353
Picardie;2010;12,37373737
Picardie;2011;8,196721311
Picardie;2012;16,50485437
Picardie;2013;18,19647448
Picardie;2014;13,13314345
Picardie;2015;14,49299387
Poitou-Charentes;2005;17,5
Poitou-Charentes;2006;15,1
Poitou-Charentes;2007;17,6
Poitou-Charentes;2008;19,87179487
Poitou-Charentes;2009;18,36065574
Poitou-Charentes;2010;10,41666667
Poitou-Charentes;2011;8,809891808
Poitou-Charentes;2012;11,44827586
Poitou-Charentes;2013;11,41230288
Poitou-Charentes;2014;11,84494626
Poitou-Charentes;2015;13,71670722
Provence-Alpes-Côte-d'Azur;2005;11,8
Provence-Alpes-Côte-d'Azur;2006;12,7
Provence-Alpes-Côte-d'Azur;2007;14,9
Provence-Alpes-Côte-d'Azur;2008;13,18737271
Provence-Alpes-Côte-d'Azur;2009;12,91735085
Provence-Alpes-Côte-d'Azur;2010;11,30149471
Provence-Alpes-Côte-d'Azur;2011;8,762886598
Provence-Alpes-Côte-d'Azur;2012;12,63383298
Provence-Alpes-Côte-d'Azur;2013;11,06213711
Provence-Alpes-Côte-d'Azur;2014;9,053351409
Provence-Alpes-Côte-d'Azur;2015;9,573878305
Rhône-Alpes;2005;18,5
Rhône-Alpes;2006;16
Rhône-Alpes;2007;19,8
Rhône-Alpes;2008;19,68932039
Rhône-Alpes;2009;17,93323864
Rhône-Alpes;2010;13,32675222
Rhône-Alpes;2011;9,915611814
Rhône-Alpes;2012;12,86231884
Rhône-Alpes;2013;12,36199124
Rhône-Alpes;2014;11,05623445
Rhône-Alpes;2015;10,80551534
Alsace;2005;21
Alsace;2006;22,6
Alsace;2007;20,9
Alsace;2008;23,95287958
Alsace;2009;22,9747676
Alsace;2010;24,97824195
Alsace;2011;21,14014252
Alsace;2012;25,2184769
Alsace;2013;27,72556988
Alsace;2014;27,55173491
Alsace;2015;28,64516736
Aquitaine;2005;31,6
Aquitaine;2006;29,8
Aquitaine;2007;25,3
Aquitaine;2008;29,91318074
Aquitaine;2009;29,94210091
Aquitaine;2010;32,84210526
Aquitaine;2011;34,40467495
Aquitaine;2012;33,52984525
Aquitaine;2013;31,66488528
Aquitaine;2014;37,68321282
Aquitaine;2015;32,65840086
Auvergne;2005;27,1
Auvergne;2006;34
Auvergne;2007;24,2
Auvergne;2008;21,50776053
Auvergne;2009;24,94623656
Auvergne;2010;26,72672673
Auvergne;2011;27,03962704
Auvergne;2012;26,68067227
Auvergne;2013;34,89736897
Auvergne;2014;35,58420652
Auvergne;2015;33,33066818
Basse-Normandie;2005;28,1
Basse-Normandie;2006;30,4
Basse-Normandie;2007;22,5
Basse-Normandie;2008;26,31578947
Basse-Normandie;2009;20,4494382
Basse-Normandie;2010;31,61512027
Basse-Normandie;2011;32,84313725
Basse-Normandie;2012;30,03875969
Basse-Normandie;2013;28,86056919
Basse-Normandie;2014;34,3721102
Basse-Normandie;2015;32,0442473
Bourgogne;2005;27,1
Bourgogne;2006;24,6
Bourgogne;2007;23,4
Bourgogne;2008;21,05263158
Bourgogne;2009;21,63636364
Bourgogne;2010;26,59846547
Bourgogne;2011;27,4822695
Bourgogne;2012;30,44822257
Bourgogne;2013;32,7605904
Bourgogne;2014;36,36761995
Bourgogne;2015;34,94030988
Bretagne;2005;29,6
Bretagne;2006;26,3
Bretagne;2007;23,2
Bretagne;2008;23,94366197
Bretagne;2009;25,03924647
Bretagne;2010;28,78544676
Bretagne;2011;28,34890966
Bretagne;2012;28,02867384
Bretagne;2013;31,33824963
Bretagne;2014;33,93879493
Bretagne;2015;35,48331382
Centre;2005;30,4
Centre;2006;27,5
Centre;2007;21,4
Centre;2008;22,55406797
Centre;2009;26,44628099
Centre;2010;27,34499205
Centre;2011;24,21052632
Centre;2012;26,62889518
Centre;2013;28,16327061
Centre;2014;31,70913908
Centre;2015;33,35696124
Champagne-Ardenne;2005;17,5
Champagne-Ardenne;2006;23,5
Champagne-Ardenne;2007;19,2
Champagne-Ardenne;2008;26,63185379
Champagne-Ardenne;2009;27,10997442
Champagne-Ardenne;2010;32,54901961
Champagne-Ardenne;2011;30,23872679
Champagne-Ardenne;2012;21,59090909
Champagne-Ardenne;2013;26,39393276
Champagne-Ardenne;2014;28,98958015
Champagne-Ardenne;2015;30,78546981
Corse;2005;
Corse;2006;
Corse;2007;
Corse;2008;
Corse;2009;
Corse;2010;
Corse;2011;
Corse;2012;
Corse;2013;
Corse;2014;
Corse;2015;
Franche-Comté;2005;23,2
Franche-Comté;2006;22,6
Franche-Comté;2007;21,5
Franche-Comté;2008;27,59562842
Franche-Comté;2009;28,49740933
Franche-Comté;2010;29,84496124
Franche-Comté;2011;31,97674419
Franche-Comté;2012;29,46175637
Franche-Comté;2013;30,17530342
Franche-Comté;2014;29,43815438
Franche-Comté;2015;34,59238886
Haute-Normandie;2005;24
Haute-Normandie;2006;24
Haute-Normandie;2007;22,4
Haute-Normandie;2008;26,24356775
Haute-Normandie;2009;24,66666667
Haute-Normandie;2010;28,86075949
Haute-Normandie;2011;33,16326531
Haute-Normandie;2012;28,43295638
Haute-Normandie;2013;28,17780456
Haute-Normandie;2014;34,63016231
Haute-Normandie;2015;32,84022691
Ile-de-France;2005;21
Ile-de-France;2006;20,7
Ile-de-France;2007;20,9
Ile-de-France;2008;19,1630373
Ile-de-France;2009;20,50940886
Ile-de-France;2010;23,72502792
Ile-de-France;2011;24,71431008
Ile-de-France;2012;22,1286031
Ile-de-France;2013;24,77155552
Ile-de-France;2014;25,83284577
Ile-de-France;2015;25,00465242
Languedoc-Roussillon;2005;38,1
Languedoc-Roussillon;2006;35,3
Languedoc-Roussillon;2007;27,4
Languedoc-Roussillon;2008;30,21885522
Languedoc-Roussillon;2009;33,5589942
Languedoc-Roussillon;2010;34,54172367
Languedoc-Roussillon;2011;36,492891
Languedoc-Roussillon;2012;34,75836431
Languedoc-Roussillon;2013;33,5871413
Languedoc-Roussillon;2014;36,73354929
Languedoc-Roussillon;2015;35,82866149
Limousin;2005;
Limousin;2006;
Limousin;2007;
Limousin;2008;
Limousin;2009;
Limousin;2010;29,33333333
Limousin;2011;
Limousin;2012;
Limousin;2013;
Limousin;2014;
Limousin;2015;
Lorraine;2005;25,4
Lorraine;2006;24,7
Lorraine;2007;21,1
Lorraine;2008;21,15812918
Lorraine;2009;18,59688196
Lorraine;2010;26,15384615
Lorraine;2011;26,38248848
Lorraine;2012;28,83172562
Lorraine;2013;27,62554773
Lorraine;2014;29,98945611
Lorraine;2015;25,57002838
Midi-Pyrénées;2005;22,5
Midi-Pyrénées;2006;27,3
Midi-Pyrénées;2007;24,8
Midi-Pyrénées;2008;22,11280215
Midi-Pyrénées;2009;24,59436379
Midi-Pyrénées;2010;26,66274279
Midi-Pyrénées;2011;27,63371151
Midi-Pyrénées;2012;26,31578947
Midi-Pyrénées;2013;28,82045996
Midi-Pyrénées;2014;29,21529004
Midi-Pyrénées;2015;31,25980845
Nord-Pas-de-Calais;2005;22,5
Nord-Pas-de-Calais;2006;25,5
Nord-Pas-de-Calais;2007;22,6
Nord-Pas-de-Calais;2008;27,58152174
Nord-Pas-de-Calais;2009;26,73942701
Nord-Pas-de-Calais;2010;28,66698519
Nord-Pas-de-Calais;2011;30,82239115
Nord-Pas-de-Calais;2012;29,57252978
Nord-Pas-de-Calais;2013;28,72800236
Nord-Pas-de-Calais;2014;32,68532963
Nord-Pas-de-Calais;2015;33,95252826
Pays de la Loire;2005;27,7
Pays de la Loire;2006;29,1
Pays de la Loire;2007;21,7
